col_aq_id,col_date,col_zone_id,col_pm25_ugm3,col_no2_ugm3,col_aqi_index,col_indice_qualite_air,col_date_enrichissement
ID_003,2024-11-04 00:00:00,ID_003,3.96,2.19,72.95,3.09,2024-08-13 00:00:00
ID_004,2024-12-10 00:00:00,ID_004,4.7,4.56,22.71,7.14,2024-10-20 00:00:00
ID_005,2024-02-23 00:00:00,ID_005,2.36,6.43,76.27,5.54,2024-03-09 00:00:00
ID_006,2024-11-12 00:00:00,ID_006,2.44,6.0,7.96,7.69,2024-01-18 00:00:00
ID_007,2024-12-04 00:00:00,ID_007,3.99,4.15,12.19,5.66,2024-12-09 00:00:00
ID_008,2024-10-12 00:00:00,ID_008,1.77,3.62,22.5,6.65,2024-02-17 00:00:00
ID_009,2024-03-15 00:00:00,ID_009,4.19,4.78,69.53,2.33,2024-11-21 00:00:00
ID_010,2024-06-08 00:00:00,ID_010,4.23,2.75,14.78,6.84,2024-02-11 00:00:00
ID_011,2024-08-28 00:00:00,ID_011,6.19,3.58,21.4,1.48,2024-10-01 00:00:00
ID_012,2024-01-16 00:00:00,ID_012,4.81,1.66,39.65,1.93,2024-08-10 00:00:00
ID_013,2024-05-22 00:00:00,ID_013,7.13,5.8,62.46,6.51,2024-05-24 00:00:00
ID_014,2024-02-04 00:00:00,ID_014,5.65,5.19,2.72,2.04,2024-07-15 00:00:00
ID_015,2024-02-19 00:00:00,ID_015,7.37,6.43,57.13,8.1,2024-05-13 00:00:00
ID_016,2024-01-17 00:00:00,ID_016,2.51,7.72,81.36,3.74,2024-11-07 00:00:00
ID_017,2024-10-13 00:00:00,ID_017,6.73,3.0,50.73,5.73,2024-09-29 00:00:00
ID_018,2024-08-01 00:00:00,ID_018,3.99,7.41,34.73,7.25,2024-05-23 00:00:00
ID_019,2024-10-11 00:00:00,ID_019,8.69,7.14,19.6,5.48,2024-11-27 00:00:00
ID_020,2024-09-05 00:00:00,ID_020,3.91,6.45,64.79,8.76,2024-08-19 00:00:00
ID_021,2024-04-22 00:00:00,ID_021,4.48,2.89,52.05,8.65,2024-02-09 00:00:00
ID_022,2024-08-01 00:00:00,ID_022,3.39,8.53,37.78,4.52,2024-04-30 00:00:00
ID_023,2024-10-28 00:00:00,ID_023,1.4,4.25,37.88,8.28,2024-09-25 00:00:00
ID_024,2024-09-24 00:00:00,ID_024,7.98,2.76,70.93,3.18,2024-09-01 00:00:00
ID_025,2024-12-04 00:00:00,ID_025,2.52,2.57,66.28,1.99,2024-08-16 00:00:00
ID_026,2024-08-28 00:00:00,ID_026,2.05,8.16,62.71,1.43,2024-06-29 00:00:00
ID_027,2024-10-12 00:00:00,ID_027,5.61,8.29,50.6,4.73,2024-12-16 00:00:00
ID_028,2024-05-05 00:00:00,ID_028,6.83,3.98,81.69,7.34,2024-11-21 00:00:00
ID_029,2024-10-26 00:00:00,ID_029,3.13,5.35,12.33,6.94,2024-09-01 00:00:00
ID_030,2024-09-21 00:00:00,ID_030,3.67,4.21,2.28,7.71,2024-09-19 00:00:00
ID_031,2024-01-14 00:00:00,ID_031,5.5,8.09,17.95,7.03,2024-11-15 00:00:00
ID_032,2024-05-29 00:00:00,ID_032,4.21,4.54,36.22,1.33,2024-03-28 00:00:00
ID_033,2024-09-27 00:00:00,ID_033,7.67,8.13,63.0,7.44,2024-07-08 00:00:00
ID_034,2024-11-05 00:00:00,ID_034,6.56,2.72,48.43,8.41,2024-03-28 00:00:00
ID_035,2024-08-04 00:00:00,ID_035,5.2,7.48,65.09,5.97,2024-05-29 00:00:00
ID_036,2024-04-29 00:00:00,ID_036,3.09,2.72,34.16,6.97,2024-02-21 00:00:00
ID_037,2024-06-29 00:00:00,ID_037,6.83,6.09,56.11,2.54,2024-01-10 00:00:00
ID_038,2024-10-07 00:00:00,ID_038,7.63,3.23,58.79,5.94,2024-06-29 00:00:00
ID_039,2024-12-09 00:00:00,ID_039,8.55,5.43,79.19,4.78,2024-09-28 00:00:00
ID_040,2024-07-02 00:00:00,ID_040,1.79,4.27,12.65,3.55,2024-04-23 00:00:00
ID_041,2024-05-03 00:00:00,ID_041,2.73,3.63,35.25,5.62,2024-07-19 00:00:00
ID_042,2024-01-30 00:00:00,ID_042,6.28,6.08,53.56,5.8,2024-07-28 00:00:00
ID_043,2024-08-24 00:00:00,ID_043,7.59,3.19,57.21,5.79,2024-01-23 00:00:00
ID_044,2024-10-17 00:00:00,ID_044,4.71,8.7,71.36,2.35,2024-02-12 00:00:00
ID_045,2024-07-17 00:00:00,ID_045,2.09,6.32,42.67,6.77,2024-02-03 00:00:00
ID_046,2024-01-02 00:00:00,ID_046,2.6,5.62,59.47,7.22,2024-03-02 00:00:00
ID_047,2024-09-06 00:00:00,ID_047,5.4,5.33,71.98,4.89,2024-11-23 00:00:00
ID_048,2024-12-24 00:00:00,ID_048,6.53,5.08,84.26,4.96,2024-06-01 00:00:00
ID_049,2024-12-20 00:00:00,ID_049,3.67,6.97,64.94,7.17,2024-08-21 00:00:00
ID_050,2024-03-10 00:00:00,ID_050,6.52,8.1,22.5,6.57,2024-11-10 00:00:00
ID_051,2024-11-14 00:00:00,ID_051,2.98,8.21,68.85,8.41,2024-01-12 00:00:00
ID_052,2024-04-17 00:00:00,ID_052,3.06,8.58,18.0,5.54,2024-06-20 00:00:00
ID_053,2024-04-05 00:00:00,ID_053,4.39,8.12,2.44,7.36,2024-05-23 00:00:00
ID_054,2024-05-08 00:00:00,ID_054,4.94,4.07,9.09,2.3,2024-08-03 00:00:00
ID_055,2024-05-09 00:00:00,ID_055,4.16,8.34,29.09,7.69,2024-04-13 00:00:00
ID_056,2024-06-23 00:00:00,ID_056,2.55,1.29,76.78,4.56,2024-10-15 00:00:00
ID_057,2024-04-17 00:00:00,ID_057,3.85,8.5,82.48,3.67,2024-07-18 00:00:00
ID_058,2024-02-27 00:00:00,ID_058,3.76,6.22,37.15,1.79,2024-10-25 00:00:00
ID_059,2024-12-06 00:00:00,ID_059,5.25,2.69,46.72,2.4,2024-08-30 00:00:00
ID_060,2024-09-22 00:00:00,ID_060,7.93,6.63,4.98,2.16,2024-11-06 00:00:00
ID_061,2024-10-27 00:00:00,ID_061,5.24,1.66,22.5,1.46,2024-11-11 00:00:00
ID_062,2024-06-05 00:00:00,ID_062,2.51,3.11,39.81,4.81,2024-07-26 00:00:00
ID_063,2024-12-13 00:00:00,ID_063,7.59,5.57,76.72,1.65,2024-07-23 00:00:00
ID_064,2024-02-02 00:00:00,ID_064,8.43,6.73,41.09,1.67,2024-12-17 00:00:00
ID_065,2024-03-02 00:00:00,ID_065,7.38,8.36,24.92,7.79,2024-02-24 00:00:00
ID_066,2024-10-16 00:00:00,ID_066,2.6,3.42,40.6,2.3,2024-05-24 00:00:00
ID_067,2024-07-29 00:00:00,ID_067,8.78,1.86,29.64,4.02,2024-09-21 00:00:00
ID_068,2024-07-21 00:00:00,ID_068,5.73,6.14,34.06,5.24,2024-06-26 00:00:00
ID_069,2024-10-04 00:00:00,ID_069,4.6,5.94,30.5,2.71,2024-12-23 00:00:00
ID_070,2024-09-20 00:00:00,ID_070,7.81,5.05,79.59,6.65,2024-04-10 00:00:00
ID_071,2024-08-22 00:00:00,ID_071,8.59,3.04,9.02,5.19,2024-12-01 00:00:00
ID_072,2024-04-02 00:00:00,ID_072,2.87,6.53,4.26,6.71,2024-05-08 00:00:00
ID_073,2024-11-11 00:00:00,ID_073,2.67,7.06,20.27,7.71,2024-03-23 00:00:00
ID_074,2024-01-11 00:00:00,ID_074,5.59,7.34,15.54,1.52,2024-02-17 00:00:00
ID_075,2024-03-09 00:00:00,ID_075,8.79,4.34,16.99,8.21,2024-04-27 00:00:00
ID_076,2024-04-09 00:00:00,ID_076,7.31,3.1,23.99,8.74,2024-04-16 00:00:00
ID_077,2024-07-13 00:00:00,ID_077,6.9,8.14,29.52,7.88,2024-06-01 00:00:00
ID_078,2024-09-20 00:00:00,ID_078,2.31,7.73,26.81,6.12,2024-05-11 00:00:00
ID_079,2024-06-20 00:00:00,ID_079,5.37,5.96,42.2,2.75,2024-09-22 00:00:00
ID_080,2024-05-09 00:00:00,ID_080,3.94,6.47,27.35,7.81,2024-09-01 00:00:00
ID_081,2024-05-13 00:00:00,ID_081,7.91,7.25,11.57,1.71,2024-08-13 00:00:00
ID_082,2024-04-17 00:00:00,ID_082,3.27,7.74,6.62,5.82,2024-08-11 00:00:00
ID_083,2024-02-10 00:00:00,ID_083,8.39,7.78,4.26,5.62,2024-02-27 00:00:00
ID_084,2024-03-07 00:00:00,ID_084,7.76,5.62,61.55,2.55,2024-01-27 00:00:00
ID_085,2024-03-22 00:00:00,ID_085,8.27,1.76,30.14,3.0,2024-12-13 00:00:00
ID_086,2024-01-07 00:00:00,ID_086,6.35,1.21,75.33,3.79,2024-12-11 00:00:00
ID_087,2024-03-05 00:00:00,ID_087,8.53,3.19,84.98,4.98,2024-10-31 00:00:00
ID_088,2024-04-23 00:00:00,ID_088,7.27,7.75,49.59,8.36,2024-03-05 00:00:00
ID_089,2024-12-17 00:00:00,ID_089,7.81,6.87,37.39,7.31,2024-10-17 00:00:00
ID_090,2024-09-20 00:00:00,ID_090,1.35,1.47,56.19,4.72,2024-02-15 00:00:00
ID_091,2024-02-02 00:00:00,ID_091,7.89,7.27,33.98,3.46,2024-11-30 00:00:00
ID_092,2024-01-21 00:00:00,ID_092,3.88,7.07,6.92,7.77,2024-06-30 00:00:00
ID_093,2024-02-19 00:00:00,ID_093,4.7,5.84,45.9,8.51,2024-12-03 00:00:00
ID_094,2024-06-20 00:00:00,ID_094,3.14,7.75,64.44,8.22,2024-03-27 00:00:00
ID_095,2024-04-07 00:00:00,ID_095,6.74,3.54,39.45,4.7,2024-07-08 00:00:00
ID_096,2024-02-28 00:00:00,ID_096,7.93,2.52,56.4,1.94,2024-11-13 00:00:00
ID_097,2024-01-18 00:00:00,ID_097,6.29,3.47,32.41,1.82,2024-04-15 00:00:00
ID_098,2024-12-21 00:00:00,ID_098,5.98,5.43,60.02,1.5,2024-05-07 00:00:00
ID_099,2024-02-23 00:00:00,ID_099,7.4,1.33,72.35,1.48,2024-02-19 00:00:00
ID_000,2024-09-08 00:00:00,ID_000,5.39,2.47,42.69,4.65,2024-07-20 00:00:00
ID_001,2024-07-04 00:00:00,ID_001,8.38,6.1,39.42,7.17,2024-03-29 00:00:00
ID_002,2024-09-01 00:00:00,ID_002,3.68,3.67,82.26,7.77,2024-06-11 00:00:00
ID_003,2024-03-18 00:00:00,ID_003,2.64,5.41,12.99,4.36,2024-06-24 00:00:00
ID_004,2024-12-18 00:00:00,ID_004,1.75,7.64,28.65,1.83,2024-02-15 00:00:00
ID_005,2024-10-01 00:00:00,ID_005,7.45,2.25,53.5,2.69,2024-07-24 00:00:00
ID_006,2024-09-01 00:00:00,ID_006,4.8,7.54,54.67,6.93,2024-07-26 00:00:00
ID_007,2024-03-18 00:00:00,ID_007,7.97,1.28,18.54,4.62,2024-01-31 00:00:00
ID_008,2024-03-27 00:00:00,ID_008,1.64,7.38,13.55,6.12,2024-09-23 00:00:00
ID_009,2024-10-14 00:00:00,ID_009,3.78,1.31,54.53,3.39,2024-01-04 00:00:00
ID_010,2024-08-06 00:00:00,ID_010,2.86,2.49,3.25,3.4,2024-08-09 00:00:00
ID_011,2024-05-17 00:00:00,ID_011,1.75,3.21,68.82,2.25,2024-11-10 00:00:00
ID_012,2024-10-13 00:00:00,ID_012,3.66,3.95,84.58,2.02,2024-06-16 00:00:00
ID_013,2024-12-12 00:00:00,ID_013,7.31,5.05,58.72,7.27,2024-10-27 00:00:00
ID_014,2024-10-14 00:00:00,ID_014,6.92,6.05,59.64,3.61,2024-11-04 00:00:00
ID_015,2024-11-19 00:00:00,ID_015,8.08,8.69,77.24,7.97,2024-10-26 00:00:00
ID_016,2024-06-03 00:00:00,ID_016,3.87,5.89,64.51,1.47,2024-02-02 00:00:00
ID_017,2024-11-25 00:00:00,ID_017,6.69,6.67,29.21,2.29,2024-09-10 00:00:00
ID_018,2024-06-22 00:00:00,ID_018,4.16,3.31,69.09,1.63,2024-01-25 00:00:00
ID_019,2024-10-21 00:00:00,ID_019,2.63,7.07,21.96,7.32,2024-09-25 00:00:00
ID_020,2024-05-05 00:00:00,ID_020,3.42,7.7,58.89,1.86,2024-01-24 00:00:00
ID_021,2024-04-26 00:00:00,ID_021,8.76,3.05,4.76,2.18,2024-08-31 00:00:00
ID_022,2024-02-06 00:00:00,ID_022,3.98,7.27,43.05,2.59,2024-11-05 00:00:00
ID_023,2024-10-23 00:00:00,ID_023,8.58,2.6,55.25,3.64,2024-06-25 00:00:00
ID_024,2024-02-15 00:00:00,ID_024,2.63,6.3,45.84,8.66,2024-12-03 00:00:00
ID_025,2024-01-03 00:00:00,ID_025,3.67,3.3,16.7,8.77,2024-05-27 00:00:00
ID_026,2024-08-18 00:00:00,ID_026,7.0,4.09,65.29,3.5,2024-07-08 00:00:00
ID_027,2024-11-11 00:00:00,ID_027,5.81,7.34,33.47,8.26,2024-09-19 00:00:00
ID_028,2024-11-16 00:00:00,ID_028,7.79,8.45,65.91,6.01,2024-01-24 00:00:00
ID_029,2024-01-01 00:00:00,ID_029,1.69,2.78,19.66,2.71,2024-05-21 00:00:00
ID_030,2024-10-14 00:00:00,ID_030,5.38,6.58,20.63,7.14,2024-11-21 00:00:00
ID_031,2024-10-16 00:00:00,ID_031,4.36,5.71,63.11,5.05,2024-02-16 00:00:00
ID_032,2024-04-20 00:00:00,ID_032,4.45,8.39,18.04,5.43,2024-05-24 00:00:00
ID_033,2024-12-13 00:00:00,ID_033,3.94,7.51,56.77,2.29,2024-02-28 00:00:00
ID_034,2024-09-11 00:00:00,ID_034,2.9,8.18,70.83,7.1,2024-12-15 00:00:00
ID_035,2024-07-24 00:00:00,ID_035,4.1,6.73,25.65,2.21,2024-05-09 00:00:00
ID_036,2024-04-26 00:00:00,ID_036,6.52,6.59,63.08,7.71,2024-07-03 00:00:00
ID_037,2024-12-07 00:00:00,ID_037,5.75,4.02,58.01,7.63,2024-02-17 00:00:00
ID_038,2024-06-07 00:00:00,ID_038,6.63,7.09,51.96,2.97,2024-05-21 00:00:00
ID_039,2024-07-26 00:00:00,ID_039,5.67,6.23,68.35,3.14,2024-01-31 00:00:00
ID_040,2024-07-10 00:00:00,ID_040,4.57,3.38,53.13,8.58,2024-10-30 00:00:00
ID_041,2024-04-02 00:00:00,ID_041,6.93,4.22,7.56,5.76,2024-08-13 00:00:00
ID_042,2024-06-11 00:00:00,ID_042,2.59,6.36,73.58,7.9,2024-10-11 00:00:00
ID_043,2024-06-08 00:00:00,ID_043,5.89,5.65,10.82,4.4,2024-04-07 00:00:00
ID_044,2024-02-24 00:00:00,ID_044,7.13,8.21,73.91,2.32,2024-01-29 00:00:00
ID_045,2024-03-16 00:00:00,ID_045,2.99,4.67,32.19,8.71,2024-03-04 00:00:00
ID_046,2024-11-15 00:00:00,ID_046,5.15,2.57,54.17,6.01,2024-02-24 00:00:00
ID_047,2024-09-08 00:00:00,ID_047,4.33,4.5,55.8,8.01,2024-06-09 00:00:00
ID_048,2024-01-01 00:00:00,ID_048,8.65,6.08,84.84,7.29,2024-03-12 00:00:00
ID_049,2024-10-02 00:00:00,ID_049,6.54,3.19,46.36,1.64,2024-06-06 00:00:00
ID_050,2024-01-17 00:00:00,ID_050,6.82,2.14,24.18,4.47,2024-07-11 00:00:00
ID_051,2024-05-24 00:00:00,ID_051,8.38,6.92,81.9,5.36,2024-02-04 00:00:00
ID_052,2024-08-01 00:00:00,ID_052,6.12,2.78,35.17,4.87,2024-05-29 00:00:00
ID_053,2024-06-21 00:00:00,ID_053,5.97,5.96,7.5,1.66,2024-08-27 00:00:00
ID_054,2024-05-19 00:00:00,ID_054,4.56,1.24,55.0,2.05,2024-11-12 00:00:00
ID_055,2024-07-25 00:00:00,ID_055,2.35,3.07,34.16,7.25,2024-02-12 00:00:00
ID_056,2024-08-26 00:00:00,ID_056,7.6,7.64,72.0,1.22,2024-06-23 00:00:00
ID_057,2024-12-20 00:00:00,ID_057,6.05,1.81,26.28,3.77,2024-05-02 00:00:00
ID_058,2024-05-30 00:00:00,ID_058,1.63,3.5,32.78,4.52,2024-09-15 00:00:00
ID_059,2024-06-17 00:00:00,ID_059,5.54,5.48,26.84,8.01,2024-12-23 00:00:00
ID_060,2024-09-02 00:00:00,ID_060,3.36,4.11,19.87,8.63,2024-09-03 00:00:00
ID_061,2024-12-17 00:00:00,ID_061,6.43,6.71,71.69,7.5,2024-04-26 00:00:00
ID_062,2024-10-07 00:00:00,ID_062,8.66,2.66,55.82,7.37,2024-01-14 00:00:00
ID_063,2024-06-04 00:00:00,ID_063,5.81,7.27,36.84,2.1,2024-04-27 00:00:00
ID_064,2024-04-25 00:00:00,ID_064,4.81,8.15,10.58,8.65,2024-02-09 00:00:00
ID_065,2024-09-10 00:00:00,ID_065,7.7,8.53,63.8,3.69,2024-05-22 00:00:00
ID_066,2024-11-24 00:00:00,ID_066,4.76,3.03,72.51,8.56,2024-09-20 00:00:00
ID_067,2024-01-20 00:00:00,ID_067,1.53,7.07,76.91,5.77,2024-02-12 00:00:00
ID_068,2024-06-18 00:00:00,ID_068,6.55,4.64,17.96,8.07,2024-01-04 00:00:00
ID_069,2024-04-19 00:00:00,ID_069,3.64,5.13,57.85,7.29,2024-12-12 00:00:00
ID_070,2024-12-10 00:00:00,ID_070,2.53,6.53,76.22,4.38,2024-02-17 00:00:00
ID_071,2024-07-06 00:00:00,ID_071,4.51,4.79,68.52,2.25,2024-04-03 00:00:00
ID_072,2024-07-31 00:00:00,ID_072,3.44,7.11,68.58,3.32,2024-03-12 00:00:00
ID_073,2024-11-25 00:00:00,ID_073,4.05,2.11,30.57,2.64,2024-08-07 00:00:00
ID_074,2024-08-02 00:00:00,ID_074,4.56,3.29,19.95,8.77,2024-03-23 00:00:00
ID_075,2024-11-20 00:00:00,ID_075,7.78,8.74,70.76,6.8,2024-07-31 00:00:00
ID_076,2024-04-22 00:00:00,ID_076,1.56,4.37,57.81,4.84,2024-02-09 00:00:00
ID_077,2024-09-06 00:00:00,ID_077,3.02,8.51,75.22,8.4,2024-03-18 00:00:00
ID_078,2024-07-08 00:00:00,ID_078,4.24,4.72,42.81,6.9,2024-12-24 00:00:00
ID_079,2024-01-28 00:00:00,ID_079,7.98,7.25,56.85,7.54,2024-01-07 00:00:00
ID_080,2024-04-28 00:00:00,ID_080,6.53,5.81,58.85,1.44,2024-09-13 00:00:00
ID_081,2024-12-11 00:00:00,ID_081,5.15,6.96,40.69,8.62,2024-06-11 00:00:00
ID_082,2024-08-07 00:00:00,ID_082,8.47,7.54,9.92,5.88,2024-05-16 00:00:00
ID_083,2024-10-04 00:00:00,ID_083,1.61,6.62,74.51,4.07,2024-08-23 00:00:00
ID_084,2024-05-31 00:00:00,ID_084,1.62,6.93,3.32,8.27,2024-04-29 00:00:00
ID_085,2024-03-10 00:00:00,ID_085,7.9,7.09,38.03,5.17,2024-01-30 00:00:00
ID_086,2024-12-08 00:00:00,ID_086,2.67,3.16,12.52,7.14,2024-12-14 00:00:00
ID_087,2024-05-13 00:00:00,ID_087,2.08,4.0,60.65,3.61,2024-01-02 00:00:00
ID_088,2024-02-10 00:00:00,ID_088,7.99,1.22,16.37,6.26,2024-09-04 00:00:00
ID_089,2024-01-24 00:00:00,ID_089,1.65,4.57,49.98,5.75,2024-07-31 00:00:00
ID_090,2024-02-26 00:00:00,ID_090,5.84,7.28,13.86,6.98,2024-07-24 00:00:00
ID_091,2024-06-23 00:00:00,ID_091,8.78,5.93,2.82,5.59,2024-03-31 00:00:00
ID_092,2024-12-06 00:00:00,ID_092,6.88,3.28,7.74,6.3,2024-06-05 00:00:00
ID_093,2024-06-25 00:00:00,ID_093,1.68,6.06,55.67,8.64,2024-06-18 00:00:00
ID_094,2024-03-01 00:00:00,ID_094,7.15,3.32,45.53,2.06,2024-11-18 00:00:00
ID_095,2024-04-16 00:00:00,ID_095,4.72,6.58,23.5,7.1,2024-02-17 00:00:00
ID_096,2024-01-04 00:00:00,ID_096,4.83,5.92,62.79,8.22,2024-12-26 00:00:00
ID_097,2024-07-11 00:00:00,ID_097,1.81,6.35,22.46,8.77,2024-05-03 00:00:00
ID_098,2024-05-12 00:00:00,ID_098,3.06,1.94,35.63,2.17,2024-03-10 00:00:00
ID_099,2024-07-10 00:00:00,ID_099,5.81,6.44,38.35,1.62,2024-10-21 00:00:00
ID_000,2024-06-15 00:00:00,ID_000,2.15,1.97,24.04,6.19,2024-08-17 00:00:00
ID_001,2024-08-10 00:00:00,ID_001,2.97,8.1,16.0,1.63,2024-01-15 00:00:00
ID_002,2024-03-13 00:00:00,ID_002,4.35,3.22,59.12,6.29,2024-04-28 00:00:00
ID_003,2024-04-03 00:00:00,ID_003,1.47,5.92,28.12,3.99,2024-01-20 00:00:00
ID_004,2024-10-09 00:00:00,ID_004,2.09,7.63,76.96,4.66,2024-09-12 00:00:00
ID_005,2024-07-06 00:00:00,ID_005,1.21,6.64,74.39,6.81,2024-04-12 00:00:00
ID_006,2024-11-28 00:00:00,ID_006,2.02,4.18,56.06,3.43,2024-01-13 00:00:00
ID_007,2024-09-06 00:00:00,ID_007,7.9,4.26,68.64,7.03,2024-07-03 00:00:00
ID_008,2024-04-29 00:00:00,ID_008,7.66,5.42,25.9,7.74,2024-09-15 00:00:00
ID_009,2024-01-23 00:00:00,ID_009,2.25,8.02,58.3,7.48,2024-04-15 00:00:00
ID_010,2024-10-04 00:00:00,ID_010,4.05,3.63,64.95,4.33,2024-10-13 00:00:00
ID_011,2024-12-15 00:00:00,ID_011,6.75,1.88,64.15,4.67,2024-12-23 00:00:00
ID_012,2024-05-04 00:00:00,ID_012,5.71,8.68,14.31,1.71,2024-12-21 00:00:00
ID_013,2024-07-05 00:00:00,ID_013,1.83,3.96,35.27,8.5,2024-10-01 00:00:00
ID_014,2024-07-28 00:00:00,ID_014,2.81,7.55,76.49,6.57,2024-02-10 00:00:00
ID_015,2024-05-30 00:00:00,ID_015,5.12,7.94,26.6,4.85,2024-10-28 00:00:00
ID_016,2024-09-26 00:00:00,ID_016,8.76,4.87,9.72,7.73,2024-04-26 00:00:00
ID_017,2024-05-18 00:00:00,ID_017,6.4,5.21,60.82,1.51,2024-02-04 00:00:00
ID_018,2024-05-04 00:00:00,ID_018,8.74,3.73,43.57,5.64,2024-03-21 00:00:00
ID_019,2024-08-01 00:00:00,ID_019,5.46,4.33,66.99,7.85,2024-02-01 00:00:00
ID_020,2024-11-28 00:00:00,ID_020,6.33,4.22,18.62,4.3,2024-08-04 00:00:00
ID_021,2024-07-10 00:00:00,ID_021,6.9,2.18,63.63,6.72,2024-03-20 00:00:00
ID_022,2024-09-06 00:00:00,ID_022,7.93,6.5,52.21,8.31,2024-11-25 00:00:00
ID_023,2024-09-12 00:00:00,ID_023,6.56,4.73,38.01,4.98,2024-05-10 00:00:00
ID_024,2024-07-22 00:00:00,ID_024,4.12,1.65,2.01,6.14,2024-03-07 00:00:00
ID_025,2024-11-11 00:00:00,ID_025,4.93,2.05,38.59,8.11,2024-11-29 00:00:00
ID_026,2024-07-08 00:00:00,ID_026,2.05,3.2,30.71,2.92,2024-09-01 00:00:00
ID_027,2024-05-29 00:00:00,ID_027,3.02,4.36,62.88,6.67,2024-07-08 00:00:00
ID_028,2024-10-05 00:00:00,ID_028,3.23,4.69,19.37,3.61,2024-07-24 00:00:00
ID_029,2024-12-23 00:00:00,ID_029,3.03,6.11,5.21,4.66,2024-07-05 00:00:00
ID_030,2024-06-18 00:00:00,ID_030,3.77,6.83,21.58,4.62,2024-10-27 00:00:00
ID_031,2024-12-20 00:00:00,ID_031,5.87,6.29,61.08,7.03,2024-08-15 00:00:00
ID_032,2024-02-03 00:00:00,ID_032,3.34,6.05,53.23,7.66,2024-02-13 00:00:00
ID_033,2024-06-24 00:00:00,ID_033,6.21,5.8,6.88,5.77,2024-07-02 00:00:00
ID_034,2024-02-06 00:00:00,ID_034,8.66,6.12,55.93,4.29,2024-08-04 00:00:00
ID_035,2024-03-15 00:00:00,ID_035,7.9,7.64,27.74,3.69,2024-10-07 00:00:00
ID_036,2024-04-25 00:00:00,ID_036,6.47,2.75,39.31,2.35,2024-09-06 00:00:00
ID_037,2024-01-23 00:00:00,ID_037,5.98,2.01,14.04,1.39,2024-08-26 00:00:00
ID_038,2024-07-01 00:00:00,ID_038,3.61,3.23,74.53,6.47,2024-01-26 00:00:00
ID_039,2024-08-19 00:00:00,ID_039,5.49,4.91,82.55,2.41,2024-06-16 00:00:00
ID_040,2024-04-07 00:00:00,ID_040,2.41,3.88,32.11,8.6,2024-08-08 00:00:00
ID_041,2024-10-01 00:00:00,ID_041,4.85,7.57,62.16,6.98,2024-08-20 00:00:00
ID_042,2024-11-10 00:00:00,ID_042,1.49,4.67,81.67,2.64,2024-08-26 00:00:00
ID_043,2024-04-19 00:00:00,ID_043,3.49,7.36,45.9,5.09,2024-04-17 00:00:00
ID_044,2024-05-03 00:00:00,ID_044,6.92,6.11,60.02,6.28,2024-04-17 00:00:00
ID_045,2024-10-15 00:00:00,ID_045,4.34,7.38,52.38,5.21,2024-12-10 00:00:00
ID_046,2024-01-20 00:00:00,ID_046,8.73,1.78,59.78,2.78,2024-07-09 00:00:00
ID_047,2024-04-15 00:00:00,ID_047,3.0,5.75,48.04,3.18,2024-12-24 00:00:00
ID_048,2024-10-29 00:00:00,ID_048,5.98,7.86,20.4,3.79,2024-06-10 00:00:00
ID_049,2024-09-02 00:00:00,ID_049,5.37,8.5,66.81,1.25,2024-12-13 00:00:00
ID_050,2024-10-12 00:00:00,ID_050,1.33,1.49,42.75,4.82,2024-03-20 00:00:00
ID_051,2024-10-24 00:00:00,ID_051,8.2,6.33,36.41,1.86,2024-12-07 00:00:00
ID_052,2024-04-13 00:00:00,ID_052,6.93,6.9,63.51,4.66,2024-06-25 00:00:00
ID_053,2024-03-18 00:00:00,ID_053,5.89,2.38,10.71,1.75,2024-04-10 00:00:00
ID_054,2024-04-08 00:00:00,ID_054,8.49,6.04,33.53,3.88,2024-11-20 00:00:00
ID_055,2024-08-11 00:00:00,ID_055,7.45,1.68,42.24,7.02,2024-03-12 00:00:00
ID_056,2024-12-11 00:00:00,ID_056,6.17,5.88,16.71,4.42,2024-07-24 00:00:00
ID_057,2024-12-12 00:00:00,ID_057,2.45,2.76,47.91,4.24,2024-05-29 00:00:00
ID_058,2024-09-28 00:00:00,ID_058,3.75,4.89,5.57,6.27,2024-03-15 00:00:00
ID_059,2024-12-07 00:00:00,ID_059,2.49,3.77,14.79,4.85,2024-10-11 00:00:00
ID_060,2024-05-05 00:00:00,ID_060,5.3,3.98,31.91,2.63,2024-02-04 00:00:00
ID_061,2024-03-02 00:00:00,ID_061,2.34,1.92,22.95,6.35,2024-04-08 00:00:00
ID_062,2024-04-05 00:00:00,ID_062,4.52,6.77,43.54,3.18,2024-07-09 00:00:00
ID_063,2024-10-09 00:00:00,ID_063,3.13,8.05,18.68,1.65,2024-03-14 00:00:00
ID_064,2024-12-01 00:00:00,ID_064,3.18,6.8,47.99,1.46,2024-11-21 00:00:00
ID_065,2024-02-22 00:00:00,ID_065,8.1,3.16,83.86,1.99,2024-07-13 00:00:00
ID_066,2024-12-20 00:00:00,ID_066,8.15,5.97,8.42,6.42,2024-01-21 00:00:00
ID_067,2024-09-05 00:00:00,ID_067,8.13,2.24,66.8,2.08,2024-07-24 00:00:00
ID_068,2024-12-17 00:00:00,ID_068,4.46,2.18,51.86,7.57,2024-07-19 00:00:00
ID_069,2024-11-10 00:00:00,ID_069,4.51,5.63,29.8,6.64,2024-09-10 00:00:00
