col_date,col_region,col_type_vehicule,col_type_energie,col_est_renouvelable,col_total_parc,col_nb_vehicules,col_taux_adoption_pct,col_economie_co2_tonnes,col_part_energie_renouvelable_pct,col_cout_moyen_vehicule_eur,col_subvention_moyenne_eur,col_source
2024-10-17 00:00:00,Normandie,6.19,8.79,8.43,4.27,3.48,1.97,5.28,2.97,3.69,3.13,Météo-France
2024-01-29 00:00:00,Hauts-de-France,2.66,3.97,7.97,2.54,6.28,5.06,2.53,5.11,1.63,8.07,SNCF_Open_Data
2024-10-14 00:00:00,Bretagne,8.55,5.63,8.08,3.73,5.15,5.4,7.79,8.21,6.33,4.12,Airparif
2024-10-18 00:00:00,Île-de-France,1.7,6.4,7.72,6.73,4.94,3.68,5.56,1.96,4.17,3.15,Data.gouv.fr
2024-12-13 00:00:00,Occitanie,3.97,5.03,8.64,5.75,7.31,8.31,7.23,1.5,3.28,7.22,Airparif
2024-07-17 00:00:00,Auvergne-Rhône-Alpes,1.5,1.28,6.77,5.24,2.22,5.53,3.78,5.25,2.77,6.33,Data.gouv.fr
2024-05-19 00:00:00,Pays de la Loire,4.57,7.83,5.5,7.54,8.47,2.8,6.17,1.41,4.92,6.73,Data.gouv.fr
2024-10-13 00:00:00,Normandie,4.86,8.52,6.2,1.66,2.19,2.65,6.4,8.24,4.85,7.83,Data.gouv.fr
2024-04-04 00:00:00,Grand Est,4.7,8.75,7.15,4.39,1.26,5.52,1.48,3.29,7.02,7.75,Airparif
2024-01-19 00:00:00,Occitanie,7.55,8.37,2.32,8.38,3.98,3.19,4.42,5.67,2.64,4.93,Data.gouv.fr
2024-01-11 00:00:00,Hauts-de-France,2.94,4.28,2.69,8.55,2.58,6.4,2.16,5.97,6.46,7.16,SNCF_Open_Data
2024-12-14 00:00:00,Grand Est,8.2,5.79,3.69,7.03,2.55,5.56,1.63,1.95,7.58,8.38,Data.gouv.fr
2024-06-30 00:00:00,Hauts-de-France,7.46,8.51,8.26,3.85,6.22,5.19,6.79,3.17,5.31,8.28,Airparif
2024-01-10 00:00:00,Grand Est,3.83,7.09,7.33,3.76,7.65,6.33,3.06,5.84,5.93,5.15,RATP_Open_Data_2024
2024-01-01 00:00:00,Auvergne-Rhône-Alpes,3.06,6.37,2.89,8.13,1.78,4.43,6.44,3.04,3.6,1.2,SNCF_Open_Data
2024-06-02 00:00:00,Bretagne,2.86,3.93,5.27,6.7,3.05,1.89,3.11,3.72,7.05,3.29,RATP_Open_Data_2024
2024-10-15 00:00:00,Pays de la Loire,5.99,5.56,5.86,3.12,8.08,4.14,1.47,8.29,5.39,6.66,Airparif
2024-11-15 00:00:00,Bretagne,6.43,4.26,6.78,1.76,3.63,8.34,7.67,7.99,6.93,4.0,RATP_Open_Data_2024
2024-02-09 00:00:00,Hauts-de-France,7.49,4.08,3.04,6.61,1.95,1.4,3.97,2.27,5.76,7.59,Data.gouv.fr
2024-10-16 00:00:00,Occitanie,1.99,2.07,1.52,7.43,6.42,3.17,7.27,8.1,8.12,7.87,SNCF_Open_Data
2024-03-13 00:00:00,Provence-Alpes-Côte d'Azur,7.65,3.39,2.54,4.44,3.77,1.33,1.76,3.34,4.12,8.04,Data.gouv.fr
2024-09-24 00:00:00,Bretagne,2.42,7.48,4.95,7.69,7.83,1.49,4.59,2.73,3.78,8.31,Météo-France
2024-12-19 00:00:00,Hauts-de-France,3.1,1.47,8.03,1.33,4.41,5.0,1.31,4.19,3.12,6.83,Airparif
2024-09-05 00:00:00,Hauts-de-France,4.49,1.53,3.88,1.96,8.77,7.9,5.18,8.2,1.87,8.71,SNCF_Open_Data
2024-09-15 00:00:00,Hauts-de-France,7.89,3.86,3.73,2.38,1.56,8.6,8.25,8.65,6.96,5.38,SNCF_Open_Data
2024-05-31 00:00:00,Pays de la Loire,6.91,5.02,4.38,8.53,1.84,8.26,4.97,5.38,6.12,7.0,Météo-France
2024-01-01 00:00:00,Bretagne,2.9,8.4,8.73,8.25,7.18,3.46,1.84,4.01,7.82,1.67,SNCF_Open_Data
2024-03-18 00:00:00,Occitanie,2.25,3.36,3.0,2.24,7.6,5.75,5.46,2.7,8.35,8.35,Météo-France
2024-03-01 00:00:00,Grand Est,4.08,8.61,2.1,6.42,1.54,3.65,2.76,8.24,4.85,3.76,Météo-France
2024-10-29 00:00:00,Pays de la Loire,5.55,2.33,5.52,3.38,6.48,6.77,4.77,4.8,4.08,1.29,Airparif
2024-11-01 00:00:00,Provence-Alpes-Côte d'Azur,3.02,6.07,1.37,6.65,7.92,6.02,8.45,1.71,3.86,1.52,RATP_Open_Data_2024
2024-06-11 00:00:00,Auvergne-Rhône-Alpes,3.36,4.5,5.02,6.36,6.67,1.92,3.13,3.85,6.55,4.57,SNCF_Open_Data
2024-05-14 00:00:00,Nouvelle-Aquitaine,6.84,4.46,8.41,5.99,7.12,3.46,8.36,2.78,6.0,2.71,RATP_Open_Data_2024
2024-11-13 00:00:00,Auvergne-Rhône-Alpes,8.21,4.72,5.67,3.61,2.52,5.81,2.26,7.55,2.34,2.05,Météo-France
2024-02-05 00:00:00,Nouvelle-Aquitaine,7.05,7.29,2.2,2.74,5.76,3.91,3.95,4.96,3.09,1.73,Météo-France
2024-08-09 00:00:00,Occitanie,4.13,5.66,6.23,3.72,2.92,5.61,8.02,8.76,1.81,6.47,RATP_Open_Data_2024
2024-09-18 00:00:00,Île-de-France,5.13,2.5,2.67,1.82,3.32,1.59,4.43,2.96,8.77,7.38,Airparif
2024-01-24 00:00:00,Occitanie,3.19,2.31,7.55,5.6,2.58,8.28,7.28,7.32,3.47,2.16,SNCF_Open_Data
2024-01-15 00:00:00,Normandie,3.25,8.28,7.07,1.54,4.55,1.83,4.14,4.26,6.8,7.79,Data.gouv.fr
2024-07-21 00:00:00,Provence-Alpes-Côte d'Azur,3.19,8.64,5.66,4.71,2.3,6.6,2.77,2.02,2.51,7.39,Data.gouv.fr
2024-09-26 00:00:00,Île-de-France,1.39,6.17,8.7,3.02,7.79,3.25,1.46,3.11,8.06,2.7,Météo-France
2024-04-22 00:00:00,Grand Est,1.89,7.91,7.81,7.56,5.89,1.62,5.38,4.06,7.05,7.73,Data.gouv.fr
2024-05-07 00:00:00,Hauts-de-France,4.47,8.63,7.32,2.56,3.65,6.72,1.98,6.26,7.65,2.41,Data.gouv.fr
2024-02-22 00:00:00,Normandie,7.66,5.8,2.17,2.84,5.7,1.83,4.19,8.33,6.35,4.13,RATP_Open_Data_2024
2024-11-17 00:00:00,Bretagne,7.1,7.99,8.24,2.73,1.53,3.0,7.07,4.48,8.44,3.37,RATP_Open_Data_2024
2024-08-18 00:00:00,Hauts-de-France,3.79,6.18,2.2,4.64,1.47,6.59,3.6,1.52,7.77,4.77,SNCF_Open_Data
2024-09-10 00:00:00,Nouvelle-Aquitaine,5.42,5.3,8.59,8.64,8.58,5.72,7.85,4.74,3.68,2.15,Airparif
2024-09-09 00:00:00,Normandie,8.02,4.4,7.78,5.96,8.6,4.23,3.75,1.64,6.96,7.96,SNCF_Open_Data
2024-03-02 00:00:00,Pays de la Loire,6.89,1.42,5.0,8.24,5.27,4.28,3.06,3.87,1.72,2.89,SNCF_Open_Data
2024-08-09 00:00:00,Hauts-de-France,2.32,4.56,7.17,5.23,5.27,8.64,5.78,4.0,3.66,6.58,Data.gouv.fr
2024-06-03 00:00:00,Normandie,3.43,8.5,6.66,5.48,4.22,7.6,7.12,3.32,3.31,5.93,Météo-France
2024-10-23 00:00:00,Occitanie,3.36,1.87,4.54,5.81,1.49,8.58,6.73,7.01,1.85,2.54,SNCF_Open_Data
2024-06-13 00:00:00,Auvergne-Rhône-Alpes,2.06,5.72,6.32,6.59,7.42,6.87,7.95,8.27,3.38,7.71,SNCF_Open_Data
2024-09-05 00:00:00,Grand Est,2.5,4.02,3.57,3.32,5.71,1.28,5.15,3.9,4.33,5.71,RATP_Open_Data_2024
2024-02-14 00:00:00,Normandie,6.75,1.62,3.65,5.72,1.23,5.87,4.26,8.78,2.98,5.47,SNCF_Open_Data
2024-05-31 00:00:00,Hauts-de-France,2.64,3.3,3.47,4.93,8.24,5.36,1.23,5.71,3.51,6.86,Data.gouv.fr
2024-04-09 00:00:00,Normandie,3.53,5.24,3.78,5.23,2.99,6.42,6.76,7.22,8.58,4.24,Météo-France
2024-11-12 00:00:00,Grand Est,6.43,7.3,7.21,3.39,3.08,7.15,7.86,6.29,2.21,5.96,RATP_Open_Data_2024
2024-01-16 00:00:00,Hauts-de-France,3.05,7.43,1.25,8.71,5.83,5.38,6.29,7.1,7.34,2.43,Data.gouv.fr
2024-07-29 00:00:00,Auvergne-Rhône-Alpes,7.57,8.37,3.6,1.53,4.82,6.89,6.87,5.37,7.95,6.36,SNCF_Open_Data
2024-11-20 00:00:00,Pays de la Loire,6.76,6.11,7.09,7.71,6.53,1.77,5.59,2.56,5.38,5.54,SNCF_Open_Data
2024-07-03 00:00:00,Provence-Alpes-Côte d'Azur,5.16,3.8,4.11,7.21,7.27,1.75,8.46,7.98,6.63,6.89,RATP_Open_Data_2024
2024-11-23 00:00:00,Bretagne,3.63,3.39,8.34,4.64,8.65,2.94,8.1,8.23,6.09,3.4,Météo-France
2024-08-16 00:00:00,Nouvelle-Aquitaine,2.76,7.79,3.57,7.68,7.5,2.04,5.54,2.72,6.57,6.87,Data.gouv.fr
2024-03-30 00:00:00,Hauts-de-France,7.8,4.56,1.57,5.95,6.52,4.32,8.03,8.69,4.58,1.22,RATP_Open_Data_2024
2024-07-20 00:00:00,Nouvelle-Aquitaine,2.34,7.09,6.06,7.36,8.7,7.12,4.91,4.4,1.63,7.38,Météo-France
2024-11-23 00:00:00,Bretagne,5.15,1.79,6.87,6.3,6.92,5.35,2.46,8.42,2.14,6.48,SNCF_Open_Data
2024-09-03 00:00:00,Provence-Alpes-Côte d'Azur,7.0,8.27,6.27,3.95,4.38,4.53,3.39,3.31,2.63,3.19,Météo-France
2024-05-03 00:00:00,Bretagne,5.03,3.65,5.0,5.52,7.37,2.84,2.16,4.36,8.57,7.2,RATP_Open_Data_2024
2024-12-12 00:00:00,Occitanie,4.6,5.57,8.41,5.13,6.2,4.62,1.41,1.78,5.64,7.01,Météo-France
2024-04-19 00:00:00,Auvergne-Rhône-Alpes,1.8,6.9,4.3,7.01,1.22,1.33,6.2,3.19,3.97,1.75,SNCF_Open_Data
2024-06-26 00:00:00,Normandie,7.87,8.6,5.77,4.14,2.2,6.86,2.34,5.08,5.78,8.1,Météo-France
2024-02-25 00:00:00,Grand Est,1.35,1.28,3.0,1.81,2.25,3.59,1.76,8.14,5.94,5.7,Airparif
2024-10-22 00:00:00,Hauts-de-France,8.77,4.7,7.89,3.08,3.8,5.3,4.15,1.22,3.13,7.26,Airparif
2024-02-05 00:00:00,Bretagne,6.32,3.54,8.36,7.62,8.0,8.1,7.28,5.84,7.07,2.06,Airparif
2024-08-11 00:00:00,Auvergne-Rhône-Alpes,7.5,5.83,4.0,8.14,6.57,2.86,2.8,8.13,5.16,7.33,Météo-France
2024-07-30 00:00:00,Provence-Alpes-Côte d'Azur,7.16,8.55,3.45,3.53,3.05,6.51,1.22,3.76,7.7,5.02,Airparif
2024-02-15 00:00:00,Grand Est,4.32,2.74,2.72,2.32,5.0,5.74,7.57,3.6,5.0,8.46,SNCF_Open_Data
2024-09-26 00:00:00,Nouvelle-Aquitaine,2.58,8.2,6.35,8.13,5.54,6.55,4.81,1.9,6.78,6.98,RATP_Open_Data_2024
2024-07-28 00:00:00,Grand Est,3.48,7.23,6.31,1.41,2.08,2.23,2.32,8.16,5.15,7.38,RATP_Open_Data_2024
2024-06-30 00:00:00,Auvergne-Rhône-Alpes,1.97,3.26,7.28,6.55,4.8,2.13,5.54,3.97,7.7,5.23,Data.gouv.fr
2024-12-12 00:00:00,Île-de-France,5.32,2.13,4.16,5.74,2.3,4.96,4.51,4.71,7.31,5.46,Data.gouv.fr
2024-10-31 00:00:00,Grand Est,4.26,6.36,1.92,6.0,4.74,1.2,5.69,7.6,5.18,8.34,Data.gouv.fr
2024-10-14 00:00:00,Normandie,4.52,2.73,4.89,3.57,5.0,7.77,8.03,4.82,8.56,7.32,Data.gouv.fr
2024-03-06 00:00:00,Hauts-de-France,6.85,5.66,6.48,3.63,8.4,1.26,3.72,1.96,7.6,3.39,RATP_Open_Data_2024
2024-06-01 00:00:00,Provence-Alpes-Côte d'Azur,7.12,2.44,1.81,2.43,5.24,3.22,4.92,6.9,2.18,2.59,RATP_Open_Data_2024
2024-11-20 00:00:00,Pays de la Loire,4.37,4.14,7.57,3.1,8.67,8.72,7.62,7.46,6.79,6.22,SNCF_Open_Data
2024-12-03 00:00:00,Normandie,6.84,2.63,2.75,7.24,6.68,7.55,4.23,8.29,6.42,7.87,Airparif
2024-01-15 00:00:00,Bretagne,3.96,1.95,2.05,4.26,1.95,7.04,6.83,1.47,2.13,7.44,Airparif
2024-06-08 00:00:00,Normandie,1.54,6.87,2.07,5.61,8.21,4.26,8.43,6.07,2.61,6.96,Data.gouv.fr
2024-11-24 00:00:00,Auvergne-Rhône-Alpes,2.12,2.54,6.48,7.51,7.92,6.78,4.63,2.87,4.1,4.58,SNCF_Open_Data
2024-06-04 00:00:00,Île-de-France,7.66,7.16,3.84,5.03,2.79,3.47,8.75,6.35,8.53,8.11,SNCF_Open_Data
2024-04-19 00:00:00,Grand Est,8.09,5.0,5.12,1.84,8.14,7.25,2.52,2.95,2.04,6.76,RATP_Open_Data_2024
2024-05-31 00:00:00,Provence-Alpes-Côte d'Azur,1.76,5.24,6.09,3.37,5.68,8.27,7.59,2.85,3.59,7.76,Météo-France
2024-06-14 00:00:00,Bretagne,4.97,4.79,2.01,2.07,7.14,6.17,5.64,2.42,7.42,6.1,SNCF_Open_Data
2024-03-13 00:00:00,Normandie,2.6,6.51,3.11,7.69,2.35,4.29,4.15,2.64,1.64,7.79,RATP_Open_Data_2024
2024-03-08 00:00:00,Île-de-France,5.64,3.13,5.33,5.81,8.15,7.51,2.04,6.28,8.11,1.21,SNCF_Open_Data
2024-04-02 00:00:00,Normandie,6.59,8.74,2.82,4.08,3.55,4.53,3.78,4.02,5.61,1.23,SNCF_Open_Data
2024-07-15 00:00:00,Hauts-de-France,5.13,2.25,5.0,8.19,3.79,7.7,4.2,6.79,3.96,3.77,Data.gouv.fr
2024-05-11 00:00:00,Nouvelle-Aquitaine,3.09,6.64,2.4,2.31,8.22,7.39,7.74,3.72,8.7,5.37,Airparif
2024-11-28 00:00:00,Auvergne-Rhône-Alpes,5.7,7.48,3.77,5.5,3.77,8.37,1.65,8.59,3.59,8.69,RATP_Open_Data_2024
2024-03-07 00:00:00,Île-de-France,4.62,1.78,1.68,5.71,4.04,2.14,4.69,7.49,5.13,6.69,RATP_Open_Data_2024
2024-10-01 00:00:00,Hauts-de-France,1.33,4.99,1.76,8.45,3.92,3.31,6.82,2.15,7.01,5.1,Météo-France
2024-11-10 00:00:00,Hauts-de-France,2.88,7.74,3.97,3.17,3.59,6.85,7.88,6.47,2.48,6.75,RATP_Open_Data_2024
2024-10-19 00:00:00,Normandie,4.69,6.1,4.84,3.87,2.64,8.02,8.44,1.21,1.83,3.23,SNCF_Open_Data
2024-05-25 00:00:00,Normandie,7.27,2.91,5.21,6.81,7.24,3.74,7.55,5.47,3.87,8.73,SNCF_Open_Data
2024-04-24 00:00:00,Île-de-France,4.07,7.99,8.58,3.78,2.01,6.28,6.42,4.85,4.26,2.75,Météo-France
2024-06-01 00:00:00,Île-de-France,4.73,3.92,7.02,6.53,2.26,8.38,4.2,5.52,5.59,3.12,SNCF_Open_Data
2024-03-16 00:00:00,Occitanie,4.86,6.98,4.55,5.33,5.93,5.82,2.58,7.07,8.46,6.07,Airparif
2024-08-29 00:00:00,Hauts-de-France,2.05,6.36,5.26,2.38,7.22,8.75,3.61,8.3,4.63,3.06,Airparif
2024-05-06 00:00:00,Grand Est,2.69,7.13,3.41,5.47,2.27,2.55,3.92,3.93,2.45,7.23,Data.gouv.fr
2024-11-13 00:00:00,Auvergne-Rhône-Alpes,6.2,5.77,4.81,5.5,6.24,7.75,1.5,3.88,5.13,6.88,Airparif
2024-06-15 00:00:00,Nouvelle-Aquitaine,4.61,5.13,7.82,8.46,1.54,7.9,5.9,4.5,1.3,1.78,Data.gouv.fr
2024-02-23 00:00:00,Occitanie,2.14,1.76,5.89,7.39,6.97,5.31,5.93,6.31,2.63,2.98,Airparif
2024-07-02 00:00:00,Hauts-de-France,7.7,5.65,1.36,3.96,3.1,4.78,7.72,4.02,8.22,6.06,Data.gouv.fr
2024-05-19 00:00:00,Grand Est,3.79,2.43,8.08,1.63,7.65,5.29,5.14,4.09,6.16,8.2,Airparif
2024-03-10 00:00:00,Normandie,4.66,4.9,2.77,6.72,8.12,1.5,7.72,2.23,2.71,2.84,Airparif
2024-09-19 00:00:00,Auvergne-Rhône-Alpes,2.8,6.15,5.39,4.56,7.7,4.43,1.69,6.91,5.06,7.1,Data.gouv.fr
2024-09-03 00:00:00,Normandie,3.32,5.21,2.94,7.4,4.74,1.52,7.51,8.73,7.32,3.57,Airparif
2024-06-10 00:00:00,Île-de-France,1.72,7.36,4.43,5.52,4.88,8.19,5.46,4.95,6.78,6.88,Airparif
2024-02-03 00:00:00,Île-de-France,7.19,5.51,5.08,5.45,6.9,4.9,2.89,3.63,1.61,8.7,Data.gouv.fr
2024-07-11 00:00:00,Nouvelle-Aquitaine,3.26,2.56,5.01,5.02,1.33,2.09,7.6,7.21,2.75,4.69,SNCF_Open_Data
2024-09-25 00:00:00,Provence-Alpes-Côte d'Azur,4.96,4.26,3.74,2.91,6.14,2.9,2.31,7.73,4.09,5.93,Météo-France
2024-10-17 00:00:00,Occitanie,3.16,5.27,3.28,7.42,3.17,7.8,5.69,3.17,6.94,1.89,SNCF_Open_Data
2024-01-05 00:00:00,Occitanie,3.09,5.67,4.78,2.12,6.38,6.39,2.99,5.16,7.93,2.25,Airparif
2024-06-14 00:00:00,Hauts-de-France,5.58,5.61,8.14,8.3,4.93,3.19,6.24,3.55,5.24,8.2,Météo-France
2024-05-08 00:00:00,Normandie,4.76,6.44,3.47,3.08,7.76,6.6,5.05,2.06,6.96,5.76,RATP_Open_Data_2024
2024-08-25 00:00:00,Normandie,4.79,7.78,5.21,8.46,4.96,6.98,2.17,6.6,7.76,5.95,Météo-France
2024-02-20 00:00:00,Pays de la Loire,4.83,3.42,2.13,8.32,7.13,5.61,2.84,7.73,3.45,2.89,SNCF_Open_Data
2024-05-18 00:00:00,Provence-Alpes-Côte d'Azur,7.64,3.14,6.46,4.48,2.3,3.59,1.96,6.34,7.15,5.26,RATP_Open_Data_2024
2024-03-02 00:00:00,Île-de-France,2.86,5.54,3.49,8.28,2.66,7.39,3.83,6.15,2.87,4.15,Airparif
2024-11-22 00:00:00,Auvergne-Rhône-Alpes,5.91,7.32,6.3,4.36,4.62,1.32,1.43,2.61,2.64,3.78,SNCF_Open_Data
2024-10-30 00:00:00,Pays de la Loire,7.45,1.91,1.71,5.36,3.17,4.04,1.22,6.78,2.76,7.77,RATP_Open_Data_2024
2024-09-18 00:00:00,Bretagne,6.63,5.03,5.53,5.06,6.21,2.45,3.48,7.68,7.76,7.96,RATP_Open_Data_2024
2024-02-10 00:00:00,Hauts-de-France,3.11,3.53,3.17,7.67,8.53,1.86,3.94,1.59,7.95,2.41,RATP_Open_Data_2024
2024-02-26 00:00:00,Normandie,3.17,7.62,2.09,3.54,2.94,3.8,8.58,7.54,3.11,8.3,SNCF_Open_Data
2024-05-31 00:00:00,Occitanie,2.62,7.67,2.38,3.74,1.46,4.76,5.88,2.58,3.06,1.93,Data.gouv.fr
2024-09-05 00:00:00,Grand Est,2.5,3.52,8.45,3.52,4.33,5.64,6.83,2.96,1.34,7.67,SNCF_Open_Data
2024-10-20 00:00:00,Grand Est,8.24,2.13,5.62,5.52,7.42,5.85,7.46,7.98,8.23,6.15,Airparif
2024-06-30 00:00:00,Normandie,7.62,6.17,4.93,3.54,4.62,2.19,6.95,4.84,4.28,2.77,Airparif
2024-09-09 00:00:00,Auvergne-Rhône-Alpes,6.74,3.63,1.23,5.56,4.57,1.53,6.46,2.72,3.45,5.21,SNCF_Open_Data
2024-01-17 00:00:00,Île-de-France,8.5,6.9,1.8,2.1,5.28,7.72,5.87,2.37,3.27,7.81,RATP_Open_Data_2024
2024-11-28 00:00:00,Hauts-de-France,5.84,1.38,4.54,5.43,2.62,8.57,1.67,3.47,1.76,8.03,RATP_Open_Data_2024
2024-08-14 00:00:00,Provence-Alpes-Côte d'Azur,6.4,5.02,7.31,4.25,8.63,7.11,3.49,8.44,3.97,4.41,Météo-France
2024-03-07 00:00:00,Nouvelle-Aquitaine,7.82,3.98,7.84,7.84,5.46,3.88,5.75,4.8,8.16,7.59,SNCF_Open_Data
2024-06-29 00:00:00,Hauts-de-France,4.35,8.56,7.21,1.64,4.97,4.16,6.52,4.91,7.81,6.25,Airparif
2024-12-13 00:00:00,Grand Est,6.57,3.12,5.9,3.58,5.12,2.24,3.62,2.96,6.86,6.82,Data.gouv.fr
2024-11-02 00:00:00,Nouvelle-Aquitaine,5.59,3.46,5.81,7.32,7.35,5.91,2.76,8.15,3.74,7.08,Data.gouv.fr
2024-02-21 00:00:00,Normandie,3.54,1.3,5.56,1.36,2.89,4.33,6.78,8.56,1.37,5.18,Météo-France
2024-10-17 00:00:00,Auvergne-Rhône-Alpes,1.93,4.95,8.68,2.8,5.66,2.4,8.45,4.63,5.28,5.3,Météo-France
2024-06-22 00:00:00,Grand Est,7.02,4.58,6.88,6.54,5.94,5.59,8.21,5.04,1.9,3.97,Airparif
2024-04-29 00:00:00,Pays de la Loire,1.44,6.26,3.23,4.16,7.06,3.21,7.76,4.04,6.85,4.5,SNCF_Open_Data
2024-05-18 00:00:00,Occitanie,8.59,6.74,2.33,5.41,7.18,5.94,2.74,6.35,4.88,6.38,Météo-France
2024-04-14 00:00:00,Grand Est,6.87,8.2,1.27,1.23,8.31,2.41,4.84,3.05,6.16,2.7,Data.gouv.fr
2024-05-17 00:00:00,Grand Est,4.6,8.28,8.52,5.12,3.15,2.3,7.78,2.12,8.63,1.77,SNCF_Open_Data
2024-05-22 00:00:00,Provence-Alpes-Côte d'Azur,5.64,8.4,8.54,2.78,4.43,7.79,3.56,2.95,4.95,1.36,RATP_Open_Data_2024
2024-10-07 00:00:00,Nouvelle-Aquitaine,4.98,4.09,8.31,2.46,8.15,7.67,6.61,1.62,8.09,6.26,Météo-France
2024-09-27 00:00:00,Bretagne,4.24,8.16,4.66,8.23,3.22,3.19,6.74,7.44,4.38,5.75,Météo-France
2024-10-04 00:00:00,Auvergne-Rhône-Alpes,3.57,3.22,2.28,1.35,6.81,2.67,8.5,5.4,4.36,6.4,RATP_Open_Data_2024
2024-01-17 00:00:00,Grand Est,3.63,3.07,4.22,2.0,8.36,7.28,5.07,6.61,7.23,7.08,Météo-France
2024-12-18 00:00:00,Normandie,6.67,5.08,3.11,4.46,2.62,3.66,1.71,5.17,4.84,7.15,Météo-France
2024-01-14 00:00:00,Occitanie,1.98,1.63,5.84,6.1,2.56,3.43,2.93,2.07,3.73,3.45,Data.gouv.fr
2024-02-17 00:00:00,Normandie,5.56,8.12,5.2,2.37,6.13,7.57,2.8,2.55,2.99,6.86,Météo-France
2024-03-27 00:00:00,Île-de-France,8.52,2.85,3.42,7.1,7.03,5.22,1.33,4.8,3.67,8.32,SNCF_Open_Data
2024-09-26 00:00:00,Nouvelle-Aquitaine,4.63,1.78,7.77,8.12,4.87,4.9,4.01,3.09,4.27,4.62,Météo-France
2024-07-12 00:00:00,Occitanie,6.55,7.63,3.75,7.38,3.42,4.64,2.89,1.36,6.2,5.35,Airparif
2024-09-28 00:00:00,Provence-Alpes-Côte d'Azur,6.32,7.33,7.63,1.78,3.68,7.73,7.27,3.47,2.58,2.72,Airparif
2024-03-20 00:00:00,Grand Est,6.55,4.13,3.32,2.0,7.99,1.4,8.06,3.88,7.42,4.1,RATP_Open_Data_2024
2024-12-17 00:00:00,Provence-Alpes-Côte d'Azur,8.66,1.38,4.37,5.59,2.03,5.62,4.99,4.02,5.04,6.28,SNCF_Open_Data
2024-01-19 00:00:00,Normandie,2.01,3.87,6.86,3.77,6.29,6.73,2.57,7.39,6.14,2.81,SNCF_Open_Data
2024-09-05 00:00:00,Île-de-France,8.4,2.82,8.62,6.39,8.76,5.21,4.28,7.51,8.6,8.72,RATP_Open_Data_2024
2024-12-07 00:00:00,Normandie,2.75,5.38,1.31,6.82,2.14,2.37,2.21,5.25,1.37,1.61,Météo-France
2024-05-01 00:00:00,Île-de-France,2.16,4.91,6.22,8.03,6.35,7.98,6.37,8.2,6.58,6.47,SNCF_Open_Data
2024-01-26 00:00:00,Grand Est,1.2,4.34,4.9,4.27,1.39,4.73,2.05,1.65,1.45,4.18,RATP_Open_Data_2024
2024-02-28 00:00:00,Provence-Alpes-Côte d'Azur,4.31,7.14,1.48,6.17,1.92,3.14,4.76,7.91,7.83,8.29,Data.gouv.fr
2024-09-19 00:00:00,Île-de-France,4.1,4.53,8.7,5.81,3.21,6.03,6.34,4.65,4.79,7.08,Météo-France
2024-08-31 00:00:00,Pays de la Loire,8.12,2.73,5.96,2.92,5.1,3.23,5.64,1.88,7.5,3.7,RATP_Open_Data_2024
2024-10-28 00:00:00,Auvergne-Rhône-Alpes,7.9,5.25,8.04,1.57,5.88,1.75,7.34,5.87,6.88,3.05,Data.gouv.fr
2024-02-16 00:00:00,Pays de la Loire,6.56,6.27,5.74,8.66,6.85,8.31,7.01,3.7,4.05,3.91,Airparif
2024-06-18 00:00:00,Bretagne,7.83,5.82,5.16,2.36,8.79,4.87,3.24,3.27,1.35,4.35,Airparif
2024-02-18 00:00:00,Auvergne-Rhône-Alpes,4.37,2.04,4.54,6.81,1.58,5.37,2.03,6.89,3.72,7.39,Data.gouv.fr
2024-05-18 00:00:00,Nouvelle-Aquitaine,2.64,1.92,2.59,6.82,7.63,1.58,1.41,6.54,4.21,4.46,Airparif
2024-05-28 00:00:00,Occitanie,8.6,1.38,6.85,6.81,3.31,5.22,6.3,1.46,5.42,4.1,Météo-France
2024-07-10 00:00:00,Occitanie,7.77,4.66,3.27,6.94,3.64,6.09,1.69,8.38,5.59,2.92,Météo-France
2024-12-06 00:00:00,Auvergne-Rhône-Alpes,6.31,2.28,7.76,6.11,2.46,5.41,4.5,1.78,3.13,2.72,Airparif
2024-12-17 00:00:00,Normandie,2.88,2.0,3.87,6.21,7.01,8.21,3.16,5.63,2.56,6.87,Airparif
2024-08-02 00:00:00,Auvergne-Rhône-Alpes,1.77,5.86,6.57,8.76,2.55,8.22,7.27,5.11,2.32,1.94,Airparif
2024-05-14 00:00:00,Île-de-France,7.62,3.29,2.92,7.88,7.9,4.71,1.42,2.67,1.95,2.9,Data.gouv.fr
2024-08-30 00:00:00,Nouvelle-Aquitaine,1.84,5.88,4.1,2.54,2.93,3.86,7.51,8.12,6.39,3.11,RATP_Open_Data_2024
2024-03-12 00:00:00,Occitanie,7.54,8.64,6.08,4.76,7.19,2.87,2.61,4.84,1.89,2.89,Météo-France
2024-08-11 00:00:00,Occitanie,7.03,1.24,1.35,4.35,5.36,3.66,8.7,3.49,2.62,1.68,Data.gouv.fr
2024-09-15 00:00:00,Île-de-France,3.41,3.13,3.61,7.87,5.35,7.35,2.79,6.32,6.07,6.23,Météo-France
2024-02-08 00:00:00,Pays de la Loire,2.39,7.4,8.0,6.78,4.5,7.08,3.92,1.97,1.69,1.63,Météo-France
2024-05-08 00:00:00,Normandie,8.05,7.5,3.39,6.55,3.09,4.52,2.99,4.55,5.68,6.86,RATP_Open_Data_2024
2024-04-24 00:00:00,Île-de-France,7.5,3.12,6.0,7.4,2.82,6.73,5.49,3.11,4.37,7.75,Météo-France
