col_energy_id,col_date,col_annee,col_mois,col_line_id,col_zone_id,col_mode,col_energie_kwh
ID_018,2024-12-23 00:00:00,5.4,8.15,ID_018,ID_018,TER,7.0
ID_019,2024-02-08 00:00:00,2.93,7.06,ID_019,ID_019,TER,6.28
ID_020,2024-02-23 00:00:00,3.77,6.4,ID_020,ID_020,TGV,5.96
ID_021,2024-05-22 00:00:00,6.29,6.92,ID_021,ID_021,Tramway,7.94
ID_022,2024-06-21 00:00:00,5.13,6.79,ID_022,ID_022,Transilien,8.21
ID_023,2024-07-07 00:00:00,8.64,8.17,ID_023,ID_023,Bus RATP,1.81
ID_024,2024-07-18 00:00:00,5.22,4.41,ID_024,ID_024,TER,3.35
ID_025,2024-10-20 00:00:00,3.35,1.76,ID_025,ID_025,RER,6.53
ID_026,2024-05-18 00:00:00,2.83,2.14,ID_026,ID_026,TGV,3.65
ID_027,2024-12-11 00:00:00,1.72,3.72,ID_027,ID_027,TER,8.74
ID_028,2024-05-11 00:00:00,6.5,5.07,ID_028,ID_028,Bus RATP,2.81
ID_029,2024-01-07 00:00:00,2.04,2.43,ID_029,ID_029,Bus RATP,4.58
ID_030,2024-07-12 00:00:00,4.06,1.66,ID_030,ID_030,Transilien,3.33
ID_031,2024-09-23 00:00:00,1.69,2.93,ID_031,ID_031,Transilien,6.02
ID_032,2024-02-01 00:00:00,3.89,8.56,ID_032,ID_032,Métro,8.17
ID_033,2024-11-22 00:00:00,2.0,5.32,ID_033,ID_033,Métro,6.02
ID_034,2024-11-19 00:00:00,7.08,5.76,ID_034,ID_034,TGV,3.52
ID_035,2024-03-02 00:00:00,7.13,3.12,ID_035,ID_035,RER,3.03
ID_036,2024-04-22 00:00:00,5.02,3.96,ID_036,ID_036,TER,4.0
ID_037,2024-02-22 00:00:00,8.74,6.35,ID_037,ID_037,TGV,3.73
ID_038,2024-07-02 00:00:00,7.37,2.26,ID_038,ID_038,Métro,6.89
ID_039,2024-09-14 00:00:00,6.5,5.6,ID_039,ID_039,Métro,7.07
ID_040,2024-05-29 00:00:00,3.46,2.57,ID_040,ID_040,Métro,6.59
ID_041,2024-05-12 00:00:00,6.98,5.47,ID_041,ID_041,TER,1.93
ID_042,2024-06-18 00:00:00,4.29,8.78,ID_042,ID_042,Tramway,5.82
ID_043,2024-03-15 00:00:00,6.56,6.36,ID_043,ID_043,RER,6.62
ID_044,2024-07-19 00:00:00,2.55,6.0,ID_044,ID_044,Tramway,1.53
ID_045,2024-11-13 00:00:00,8.39,3.03,ID_045,ID_045,TGV,3.66
ID_046,2024-09-02 00:00:00,6.14,1.97,ID_046,ID_046,RER,2.37
ID_047,2024-07-13 00:00:00,6.74,4.78,ID_047,ID_047,Transilien,8.32
ID_048,2024-11-25 00:00:00,2.56,3.24,ID_048,ID_048,RER,8.66
ID_049,2024-10-15 00:00:00,6.93,2.4,ID_049,ID_049,Métro,6.31
ID_050,2024-07-09 00:00:00,2.54,3.49,ID_050,ID_050,Transilien,2.02
ID_051,2024-08-13 00:00:00,5.81,7.18,ID_051,ID_051,Transilien,8.57
ID_052,2024-11-28 00:00:00,1.99,7.83,ID_052,ID_052,Métro,6.38
ID_053,2024-07-21 00:00:00,6.67,2.93,ID_053,ID_053,TER,1.55
ID_054,2024-09-19 00:00:00,4.37,3.67,ID_054,ID_054,Bus RATP,4.6
ID_055,2024-08-18 00:00:00,2.74,4.16,ID_055,ID_055,TER,2.29
ID_056,2024-01-31 00:00:00,3.61,1.27,ID_056,ID_056,Transilien,3.13
ID_057,2024-11-09 00:00:00,5.66,8.61,ID_057,ID_057,Bus RATP,7.64
ID_058,2024-09-17 00:00:00,5.48,2.48,ID_058,ID_058,Métro,2.71
ID_059,2024-06-30 00:00:00,3.29,7.85,ID_059,ID_059,Bus RATP,6.72
ID_060,2024-09-05 00:00:00,4.4,7.72,ID_060,ID_060,Bus RATP,3.87
ID_061,2024-09-12 00:00:00,5.43,3.42,ID_061,ID_061,TER,1.7
ID_062,2024-02-10 00:00:00,1.82,7.0,ID_062,ID_062,Métro,2.97
ID_063,2024-02-14 00:00:00,4.1,8.39,ID_063,ID_063,Transilien,7.93
ID_064,2024-08-21 00:00:00,3.67,6.72,ID_064,ID_064,TGV,3.06
ID_065,2024-06-23 00:00:00,4.19,1.96,ID_065,ID_065,RER,7.87
ID_066,2024-04-25 00:00:00,6.22,8.72,ID_066,ID_066,Bus RATP,5.46
ID_067,2024-09-05 00:00:00,2.15,3.98,ID_067,ID_067,Tramway,8.09
ID_068,2024-11-21 00:00:00,2.31,2.14,ID_068,ID_068,Bus RATP,3.75
ID_069,2024-05-25 00:00:00,7.85,6.35,ID_069,ID_069,Tramway,6.91
ID_070,2024-09-14 00:00:00,2.94,7.29,ID_070,ID_070,Bus RATP,1.56
ID_071,2024-09-04 00:00:00,4.79,4.57,ID_071,ID_071,Bus RATP,8.57
ID_072,2024-10-14 00:00:00,3.01,5.38,ID_072,ID_072,Transilien,7.49
ID_073,2024-08-16 00:00:00,8.76,3.39,ID_073,ID_073,Métro,2.21
ID_074,2024-12-21 00:00:00,5.82,5.57,ID_074,ID_074,Bus RATP,6.33
ID_075,2024-08-03 00:00:00,8.24,6.54,ID_075,ID_075,Transilien,6.89
ID_076,2024-07-16 00:00:00,3.29,4.27,ID_076,ID_076,TER,8.24
ID_077,2024-11-23 00:00:00,7.65,7.2,ID_077,ID_077,RER,3.22
ID_078,2024-09-06 00:00:00,5.66,7.45,ID_078,ID_078,Bus RATP,5.66
ID_079,2024-08-11 00:00:00,7.89,6.3,ID_079,ID_079,Tramway,1.38
ID_080,2024-08-20 00:00:00,8.33,3.36,ID_080,ID_080,Transilien,6.9
ID_081,2024-09-05 00:00:00,7.37,5.24,ID_081,ID_081,TGV,1.73
ID_082,2024-05-09 00:00:00,6.67,5.66,ID_082,ID_082,TGV,3.71
ID_083,2024-02-14 00:00:00,6.04,4.41,ID_083,ID_083,Bus RATP,4.86
ID_084,2024-09-20 00:00:00,4.16,7.86,ID_084,ID_084,TGV,5.71
ID_085,2024-01-05 00:00:00,6.56,5.98,ID_085,ID_085,Bus RATP,7.56
ID_086,2024-04-21 00:00:00,4.55,2.57,ID_086,ID_086,Tramway,4.51
ID_087,2024-03-21 00:00:00,4.01,2.39,ID_087,ID_087,Tramway,3.42
ID_088,2024-05-10 00:00:00,8.37,8.36,ID_088,ID_088,TGV,7.82
ID_089,2024-09-17 00:00:00,3.02,2.16,ID_089,ID_089,Bus RATP,1.59
ID_090,2024-03-05 00:00:00,8.0,8.24,ID_090,ID_090,TER,8.02
ID_091,2024-06-16 00:00:00,5.35,6.33,ID_091,ID_091,Bus RATP,2.08
ID_092,2024-03-03 00:00:00,3.96,3.81,ID_092,ID_092,TGV,5.01
ID_093,2024-06-19 00:00:00,2.93,6.94,ID_093,ID_093,TER,3.72
ID_094,2024-05-10 00:00:00,7.41,6.14,ID_094,ID_094,TER,5.11
ID_095,2024-04-05 00:00:00,7.83,6.27,ID_095,ID_095,TGV,7.57
ID_096,2024-12-05 00:00:00,8.53,8.04,ID_096,ID_096,TGV,6.13
ID_097,2024-08-05 00:00:00,5.88,4.41,ID_097,ID_097,Tramway,4.69
ID_098,2024-09-12 00:00:00,2.26,5.96,ID_098,ID_098,Transilien,1.92
ID_099,2024-08-06 00:00:00,1.66,5.43,ID_099,ID_099,Métro,6.21
ID_000,2024-07-08 00:00:00,3.09,7.45,ID_000,ID_000,Bus RATP,7.44
ID_001,2024-12-09 00:00:00,6.8,2.37,ID_001,ID_001,Bus RATP,1.36
ID_002,2024-11-03 00:00:00,6.17,6.65,ID_002,ID_002,Tramway,7.07
ID_003,2024-10-02 00:00:00,4.27,5.08,ID_003,ID_003,Transilien,6.47
ID_004,2024-06-07 00:00:00,5.81,8.54,ID_004,ID_004,Tramway,2.48
ID_005,2024-09-15 00:00:00,3.23,2.32,ID_005,ID_005,TER,1.59
ID_006,2024-11-21 00:00:00,7.87,1.71,ID_006,ID_006,Tramway,6.71
ID_007,2024-01-07 00:00:00,8.43,5.2,ID_007,ID_007,TGV,8.54
ID_008,2024-07-06 00:00:00,7.84,7.59,ID_008,ID_008,Tramway,2.85
ID_009,2024-09-08 00:00:00,4.85,8.24,ID_009,ID_009,Métro,5.8
ID_010,2024-12-22 00:00:00,3.96,4.61,ID_010,ID_010,RER,7.25
ID_011,2024-10-13 00:00:00,6.06,4.15,ID_011,ID_011,Métro,5.9
ID_012,2024-09-02 00:00:00,4.17,2.27,ID_012,ID_012,Transilien,6.73
ID_013,2024-05-15 00:00:00,5.74,4.36,ID_013,ID_013,RER,2.06
ID_014,2024-09-19 00:00:00,3.1,2.05,ID_014,ID_014,TER,5.41
ID_015,2024-05-21 00:00:00,1.74,2.99,ID_015,ID_015,Métro,4.62
ID_016,2024-07-18 00:00:00,3.26,5.68,ID_016,ID_016,Bus RATP,7.78
ID_017,2024-05-08 00:00:00,7.47,8.27,ID_017,ID_017,Bus RATP,5.68
ID_018,2024-01-03 00:00:00,3.93,6.08,ID_018,ID_018,Bus RATP,5.09
ID_019,2024-01-14 00:00:00,6.98,6.51,ID_019,ID_019,TER,4.47
ID_020,2024-01-05 00:00:00,6.38,8.11,ID_020,ID_020,Métro,6.13
ID_021,2024-07-24 00:00:00,6.66,4.61,ID_021,ID_021,Bus RATP,8.71
ID_022,2024-07-19 00:00:00,5.41,4.18,ID_022,ID_022,Métro,6.92
ID_023,2024-12-04 00:00:00,2.05,2.33,ID_023,ID_023,Métro,3.6
ID_024,2024-11-22 00:00:00,6.23,3.9,ID_024,ID_024,TER,7.01
ID_025,2024-03-30 00:00:00,1.43,7.9,ID_025,ID_025,Métro,6.23
ID_026,2024-09-29 00:00:00,8.11,6.02,ID_026,ID_026,TER,4.31
ID_027,2024-09-09 00:00:00,6.89,4.39,ID_027,ID_027,Tramway,4.06
ID_028,2024-11-04 00:00:00,2.63,7.01,ID_028,ID_028,Transilien,2.73
ID_029,2024-10-04 00:00:00,1.94,7.92,ID_029,ID_029,Tramway,6.59
ID_030,2024-07-03 00:00:00,2.41,5.04,ID_030,ID_030,TER,6.69
ID_031,2024-02-20 00:00:00,1.67,4.96,ID_031,ID_031,TER,6.69
ID_032,2024-06-25 00:00:00,1.39,4.68,ID_032,ID_032,Transilien,4.02
ID_033,2024-10-22 00:00:00,4.36,6.48,ID_033,ID_033,Tramway,7.77
ID_034,2024-06-18 00:00:00,2.18,5.2,ID_034,ID_034,Métro,7.97
ID_035,2024-07-11 00:00:00,7.23,6.65,ID_035,ID_035,TGV,7.81
ID_036,2024-06-08 00:00:00,5.76,3.64,ID_036,ID_036,RER,4.9
ID_037,2024-10-30 00:00:00,1.23,7.87,ID_037,ID_037,TGV,8.12
ID_038,2024-06-02 00:00:00,7.61,6.94,ID_038,ID_038,Tramway,3.31
ID_039,2024-11-17 00:00:00,1.75,2.41,ID_039,ID_039,Transilien,7.58
ID_040,2024-05-22 00:00:00,4.17,6.4,ID_040,ID_040,Bus RATP,5.25
ID_041,2024-06-21 00:00:00,2.85,4.83,ID_041,ID_041,TER,3.14
ID_042,2024-01-24 00:00:00,4.1,3.41,ID_042,ID_042,Tramway,4.81
ID_043,2024-08-28 00:00:00,3.38,6.67,ID_043,ID_043,TGV,6.2
ID_044,2024-03-10 00:00:00,3.42,6.15,ID_044,ID_044,TGV,1.36
ID_045,2024-06-14 00:00:00,2.04,6.3,ID_045,ID_045,Transilien,6.38
ID_046,2024-11-01 00:00:00,7.14,8.78,ID_046,ID_046,RER,3.85
ID_047,2024-02-15 00:00:00,2.64,1.5,ID_047,ID_047,Métro,3.84
ID_048,2024-11-06 00:00:00,6.57,4.04,ID_048,ID_048,RER,5.76
ID_049,2024-10-31 00:00:00,5.36,7.03,ID_049,ID_049,TGV,4.0
ID_050,2024-09-23 00:00:00,7.51,4.3,ID_050,ID_050,TER,8.18
ID_051,2024-01-03 00:00:00,7.74,4.63,ID_051,ID_051,Métro,7.28
ID_052,2024-05-06 00:00:00,5.96,1.8,ID_052,ID_052,Tramway,4.71
ID_053,2024-10-22 00:00:00,3.12,7.74,ID_053,ID_053,TGV,7.94
ID_054,2024-10-31 00:00:00,7.92,7.72,ID_054,ID_054,Transilien,7.06
ID_055,2024-02-19 00:00:00,2.45,2.22,ID_055,ID_055,TGV,6.19
ID_056,2024-09-29 00:00:00,1.59,8.51,ID_056,ID_056,TER,8.64
ID_057,2024-01-15 00:00:00,6.76,1.38,ID_057,ID_057,Bus RATP,8.05
ID_058,2024-07-25 00:00:00,2.24,7.77,ID_058,ID_058,Bus RATP,3.54
ID_059,2024-11-27 00:00:00,7.79,2.6,ID_059,ID_059,RER,2.76
ID_060,2024-04-08 00:00:00,6.07,1.59,ID_060,ID_060,Transilien,1.98
ID_061,2024-03-14 00:00:00,2.11,2.69,ID_061,ID_061,Transilien,7.43
ID_062,2024-04-17 00:00:00,1.72,5.46,ID_062,ID_062,Métro,5.32
ID_063,2024-03-16 00:00:00,1.51,6.41,ID_063,ID_063,Métro,7.58
ID_064,2024-06-18 00:00:00,7.49,8.65,ID_064,ID_064,RER,2.32
ID_065,2024-03-11 00:00:00,2.83,7.69,ID_065,ID_065,Transilien,7.91
ID_066,2024-10-16 00:00:00,8.72,1.53,ID_066,ID_066,Métro,3.47
ID_067,2024-01-22 00:00:00,6.93,2.1,ID_067,ID_067,Tramway,6.0
ID_068,2024-07-21 00:00:00,2.79,8.1,ID_068,ID_068,Métro,2.02
ID_069,2024-10-10 00:00:00,7.14,3.96,ID_069,ID_069,Tramway,3.25
ID_070,2024-09-26 00:00:00,6.45,1.33,ID_070,ID_070,TGV,7.19
ID_071,2024-05-16 00:00:00,6.73,3.99,ID_071,ID_071,Bus RATP,5.75
ID_072,2024-10-03 00:00:00,1.89,8.24,ID_072,ID_072,Métro,1.98
ID_073,2024-01-25 00:00:00,4.64,4.58,ID_073,ID_073,RER,1.36
ID_074,2024-12-22 00:00:00,8.79,5.03,ID_074,ID_074,TER,4.45
ID_075,2024-09-14 00:00:00,2.96,3.94,ID_075,ID_075,Métro,4.64
ID_076,2024-03-21 00:00:00,1.82,5.17,ID_076,ID_076,Métro,5.32
ID_077,2024-08-13 00:00:00,7.67,3.27,ID_077,ID_077,TGV,1.97
ID_078,2024-07-19 00:00:00,6.23,8.51,ID_078,ID_078,Bus RATP,6.66
ID_079,2024-01-18 00:00:00,7.95,1.54,ID_079,ID_079,Métro,6.63
ID_080,2024-08-09 00:00:00,5.94,2.73,ID_080,ID_080,Transilien,5.69
ID_081,2024-04-01 00:00:00,1.63,2.46,ID_081,ID_081,Transilien,3.8
ID_082,2024-11-09 00:00:00,6.92,4.1,ID_082,ID_082,Bus RATP,7.84
ID_083,2024-03-13 00:00:00,8.31,3.66,ID_083,ID_083,Tramway,2.54
ID_084,2024-03-12 00:00:00,2.2,7.08,ID_084,ID_084,Tramway,2.51
ID_085,2024-04-22 00:00:00,5.75,3.51,ID_085,ID_085,TER,4.74
ID_086,2024-03-02 00:00:00,1.54,7.74,ID_086,ID_086,Tramway,5.14
ID_087,2024-10-24 00:00:00,5.51,3.32,ID_087,ID_087,TGV,8.47
ID_088,2024-03-12 00:00:00,6.2,3.87,ID_088,ID_088,TGV,6.65
ID_089,2024-06-26 00:00:00,5.12,5.08,ID_089,ID_089,Tramway,5.08
ID_090,2024-03-08 00:00:00,6.57,6.38,ID_090,ID_090,TER,3.52
ID_091,2024-02-02 00:00:00,6.93,4.56,ID_091,ID_091,Métro,3.14
ID_092,2024-02-18 00:00:00,6.46,7.6,ID_092,ID_092,Bus RATP,3.52
ID_093,2024-02-01 00:00:00,8.15,1.45,ID_093,ID_093,Tramway,8.32
ID_094,2024-07-15 00:00:00,2.94,3.82,ID_094,ID_094,Métro,5.27
ID_095,2024-05-17 00:00:00,2.64,7.37,ID_095,ID_095,Transilien,8.3
ID_096,2024-03-18 00:00:00,8.1,6.72,ID_096,ID_096,TGV,6.6
ID_097,2024-08-10 00:00:00,1.28,8.32,ID_097,ID_097,TGV,4.6
ID_098,2024-10-27 00:00:00,3.54,8.27,ID_098,ID_098,TGV,8.44
ID_099,2024-07-25 00:00:00,1.36,1.5,ID_099,ID_099,Transilien,1.92
ID_000,2024-02-29 00:00:00,8.61,6.95,ID_000,ID_000,Bus RATP,2.18
ID_001,2024-04-15 00:00:00,3.92,3.1,ID_001,ID_001,Bus RATP,6.1
ID_002,2024-12-25 00:00:00,7.38,7.88,ID_002,ID_002,Transilien,5.29
ID_003,2024-01-24 00:00:00,6.47,6.17,ID_003,ID_003,Transilien,6.13
ID_004,2024-03-13 00:00:00,5.61,5.61,ID_004,ID_004,TER,3.24
ID_005,2024-06-17 00:00:00,4.21,8.21,ID_005,ID_005,Tramway,8.51
ID_006,2024-02-23 00:00:00,3.07,5.45,ID_006,ID_006,Transilien,5.55
ID_007,2024-03-25 00:00:00,6.11,7.42,ID_007,ID_007,Transilien,6.09
ID_008,2024-05-25 00:00:00,8.36,7.27,ID_008,ID_008,Bus RATP,2.68
ID_009,2024-07-01 00:00:00,5.66,7.83,ID_009,ID_009,Tramway,4.12
ID_010,2024-11-21 00:00:00,4.06,6.38,ID_010,ID_010,Bus RATP,2.73
ID_011,2024-04-18 00:00:00,8.45,5.41,ID_011,ID_011,Tramway,3.64
ID_012,2024-08-02 00:00:00,2.18,7.52,ID_012,ID_012,TGV,5.84
ID_013,2024-02-17 00:00:00,8.71,4.75,ID_013,ID_013,TER,3.72
ID_014,2024-05-16 00:00:00,7.62,5.19,ID_014,ID_014,Tramway,2.49
ID_015,2024-04-01 00:00:00,4.6,1.31,ID_015,ID_015,RER,2.82
ID_016,2024-09-05 00:00:00,6.63,2.84,ID_016,ID_016,Transilien,7.8
ID_017,2024-02-09 00:00:00,1.34,1.62,ID_017,ID_017,RER,7.53
ID_018,2024-12-11 00:00:00,3.24,3.03,ID_018,ID_018,TER,7.46
ID_019,2024-06-01 00:00:00,6.92,6.2,ID_019,ID_019,Transilien,4.72
ID_020,2024-08-27 00:00:00,4.83,6.84,ID_020,ID_020,RER,5.62
ID_021,2024-01-04 00:00:00,5.66,1.75,ID_021,ID_021,Métro,3.36
ID_022,2024-06-30 00:00:00,1.67,7.59,ID_022,ID_022,Bus RATP,7.76
ID_023,2024-07-22 00:00:00,3.48,5.55,ID_023,ID_023,TGV,2.84
ID_024,2024-09-09 00:00:00,5.34,8.06,ID_024,ID_024,TGV,4.69
ID_025,2024-01-18 00:00:00,7.63,2.35,ID_025,ID_025,RER,8.2
ID_026,2024-12-26 00:00:00,5.84,2.93,ID_026,ID_026,Transilien,4.85
ID_027,2024-08-31 00:00:00,3.81,6.86,ID_027,ID_027,Tramway,5.57
ID_028,2024-10-27 00:00:00,4.46,1.67,ID_028,ID_028,Bus RATP,5.01
ID_029,2024-06-08 00:00:00,7.81,7.59,ID_029,ID_029,TER,4.59
ID_030,2024-06-09 00:00:00,6.32,3.95,ID_030,ID_030,TER,6.78
ID_031,2024-08-08 00:00:00,7.36,7.85,ID_031,ID_031,TER,6.57
ID_032,2024-11-21 00:00:00,7.77,7.68,ID_032,ID_032,Transilien,3.78
ID_033,2024-09-08 00:00:00,6.68,3.21,ID_033,ID_033,TER,3.2
ID_034,2024-06-09 00:00:00,2.54,7.34,ID_034,ID_034,TER,6.9
ID_035,2024-02-15 00:00:00,4.54,1.28,ID_035,ID_035,Transilien,8.74
ID_036,2024-03-20 00:00:00,7.05,5.53,ID_036,ID_036,TGV,3.25
ID_037,2024-08-28 00:00:00,1.65,4.34,ID_037,ID_037,Tramway,1.7
ID_038,2024-12-16 00:00:00,1.33,3.92,ID_038,ID_038,Métro,7.49
ID_039,2024-08-07 00:00:00,2.64,6.68,ID_039,ID_039,Bus RATP,5.69
ID_040,2024-06-09 00:00:00,8.79,7.39,ID_040,ID_040,TER,1.75
ID_041,2024-11-16 00:00:00,6.98,4.95,ID_041,ID_041,Bus RATP,6.64
ID_042,2024-01-21 00:00:00,4.87,6.39,ID_042,ID_042,Transilien,6.14
ID_043,2024-09-01 00:00:00,1.59,8.11,ID_043,ID_043,TGV,2.75
ID_044,2024-01-21 00:00:00,7.45,5.98,ID_044,ID_044,Transilien,2.25
ID_045,2024-08-07 00:00:00,5.91,1.86,ID_045,ID_045,TER,7.58
ID_046,2024-01-22 00:00:00,6.5,3.75,ID_046,ID_046,Bus RATP,2.05
ID_047,2024-04-25 00:00:00,6.52,6.94,ID_047,ID_047,TER,4.98
ID_048,2024-07-17 00:00:00,2.03,4.36,ID_048,ID_048,Métro,8.41
ID_049,2024-02-03 00:00:00,1.31,4.35,ID_049,ID_049,RER,3.42
ID_050,2024-01-29 00:00:00,8.33,8.26,ID_050,ID_050,TGV,3.97
ID_051,2024-07-29 00:00:00,8.36,6.36,ID_051,ID_051,Métro,8.02
ID_052,2024-05-04 00:00:00,1.65,5.51,ID_052,ID_052,TGV,1.67
ID_053,2024-09-11 00:00:00,5.22,3.05,ID_053,ID_053,Tramway,7.45
ID_054,2024-02-01 00:00:00,2.74,4.17,ID_054,ID_054,Bus RATP,5.06
ID_055,2024-06-12 00:00:00,4.79,1.7,ID_055,ID_055,Métro,4.81
ID_056,2024-03-31 00:00:00,6.57,8.64,ID_056,ID_056,RER,2.68
ID_057,2024-03-16 00:00:00,3.7,7.11,ID_057,ID_057,Bus RATP,7.37
ID_058,2024-08-01 00:00:00,7.63,7.62,ID_058,ID_058,RER,8.6
ID_059,2024-12-24 00:00:00,7.28,8.53,ID_059,ID_059,Métro,1.62
ID_060,2024-12-07 00:00:00,3.24,1.47,ID_060,ID_060,Transilien,6.25
ID_061,2024-12-10 00:00:00,5.03,5.95,ID_061,ID_061,Tramway,1.29
ID_062,2024-10-12 00:00:00,3.81,6.65,ID_062,ID_062,RER,1.91
ID_063,2024-12-11 00:00:00,4.21,8.77,ID_063,ID_063,Tramway,4.89
ID_064,2024-05-15 00:00:00,4.26,4.17,ID_064,ID_064,Transilien,5.18
ID_065,2024-10-27 00:00:00,4.48,4.02,ID_065,ID_065,Bus RATP,6.81
ID_066,2024-01-10 00:00:00,1.95,3.17,ID_066,ID_066,Bus RATP,1.38
ID_067,2024-04-01 00:00:00,8.59,7.17,ID_067,ID_067,TGV,3.51
ID_068,2024-11-30 00:00:00,2.71,8.3,ID_068,ID_068,Bus RATP,6.67
ID_069,2024-06-21 00:00:00,3.56,7.01,ID_069,ID_069,RER,1.88
ID_070,2024-06-18 00:00:00,3.32,7.06,ID_070,ID_070,Tramway,2.76
ID_071,2024-04-26 00:00:00,1.78,4.84,ID_071,ID_071,TGV,5.57
ID_072,2024-11-06 00:00:00,1.6,4.52,ID_072,ID_072,Transilien,4.38
ID_073,2024-10-28 00:00:00,6.61,4.12,ID_073,ID_073,Tramway,8.35
ID_074,2024-05-02 00:00:00,6.1,2.32,ID_074,ID_074,RER,6.93
ID_075,2024-04-17 00:00:00,2.61,4.14,ID_075,ID_075,Bus RATP,6.92
ID_076,2024-11-12 00:00:00,4.98,4.38,ID_076,ID_076,TER,8.56
ID_077,2024-07-04 00:00:00,2.45,6.2,ID_077,ID_077,TER,5.39
ID_078,2024-02-19 00:00:00,7.76,4.07,ID_078,ID_078,Tramway,5.04
ID_079,2024-07-02 00:00:00,1.73,7.25,ID_079,ID_079,TER,3.96
ID_080,2024-08-06 00:00:00,7.55,7.91,ID_080,ID_080,Tramway,2.52
ID_081,2024-02-01 00:00:00,8.55,7.74,ID_081,ID_081,Bus RATP,7.31
ID_082,2024-03-10 00:00:00,6.87,5.77,ID_082,ID_082,Métro,4.27
ID_083,2024-03-21 00:00:00,2.81,2.86,ID_083,ID_083,Tramway,3.77
ID_084,2024-08-26 00:00:00,7.74,5.27,ID_084,ID_084,Transilien,3.44
ID_085,2024-07-15 00:00:00,3.45,6.18,ID_085,ID_085,TER,4.74
ID_086,2024-01-13 00:00:00,1.75,6.05,ID_086,ID_086,Bus RATP,8.77
ID_087,2024-09-06 00:00:00,7.58,6.71,ID_087,ID_087,TER,1.88
ID_088,2024-05-05 00:00:00,7.03,8.7,ID_088,ID_088,Métro,8.45
ID_089,2024-11-11 00:00:00,4.31,8.24,ID_089,ID_089,Métro,7.88
ID_090,2024-07-27 00:00:00,2.59,6.86,ID_090,ID_090,Métro,2.33
ID_091,2024-09-07 00:00:00,2.28,7.67,ID_091,ID_091,RER,2.89
ID_092,2024-09-19 00:00:00,7.42,4.43,ID_092,ID_092,RER,7.49
ID_093,2024-10-25 00:00:00,8.19,2.76,ID_093,ID_093,TGV,7.27
ID_094,2024-10-07 00:00:00,1.7,4.98,ID_094,ID_094,Métro,1.35
ID_095,2024-05-20 00:00:00,3.72,4.48,ID_095,ID_095,Bus RATP,6.39
ID_096,2024-05-06 00:00:00,7.09,1.83,ID_096,ID_096,Tramway,7.26
ID_097,2024-09-07 00:00:00,4.91,6.36,ID_097,ID_097,Métro,1.46
ID_098,2024-07-03 00:00:00,2.6,3.94,ID_098,ID_098,Bus RATP,7.27
ID_099,2024-11-18 00:00:00,3.17,4.4,ID_099,ID_099,Tramway,3.7
ID_000,2024-03-11 00:00:00,2.16,4.89,ID_000,ID_000,TER,4.42
ID_001,2024-12-05 00:00:00,4.79,4.96,ID_001,ID_001,Tramway,3.67
ID_002,2024-06-08 00:00:00,1.31,4.49,ID_002,ID_002,Tramway,7.49
ID_003,2024-04-18 00:00:00,8.6,6.97,ID_003,ID_003,Bus RATP,6.76
ID_004,2024-03-12 00:00:00,4.75,8.04,ID_004,ID_004,Tramway,4.76
ID_005,2024-02-12 00:00:00,5.4,2.8,ID_005,ID_005,Métro,6.49
ID_006,2024-01-08 00:00:00,3.18,1.28,ID_006,ID_006,RER,2.17
ID_007,2024-11-28 00:00:00,3.59,6.23,ID_007,ID_007,TGV,4.67
ID_008,2024-05-14 00:00:00,5.92,2.18,ID_008,ID_008,Transilien,7.67
ID_009,2024-08-06 00:00:00,1.37,6.17,ID_009,ID_009,Bus RATP,2.31
ID_010,2024-02-06 00:00:00,5.42,8.71,ID_010,ID_010,TGV,3.31
ID_011,2024-12-11 00:00:00,2.68,6.01,ID_011,ID_011,TGV,8.38
ID_012,2024-05-31 00:00:00,2.0,2.74,ID_012,ID_012,Transilien,6.99
ID_013,2024-02-10 00:00:00,1.39,5.49,ID_013,ID_013,Transilien,1.87
ID_014,2024-03-15 00:00:00,1.35,6.73,ID_014,ID_014,TGV,8.21
ID_015,2024-08-21 00:00:00,3.94,2.59,ID_015,ID_015,Transilien,7.58
ID_016,2024-05-08 00:00:00,1.6,3.51,ID_016,ID_016,Transilien,8.54
ID_017,2024-11-04 00:00:00,5.41,6.33,ID_017,ID_017,Transilien,4.23
ID_018,2024-04-09 00:00:00,8.78,3.95,ID_018,ID_018,Métro,8.05
ID_019,2024-02-17 00:00:00,6.53,4.4,ID_019,ID_019,TER,1.57
ID_020,2024-04-20 00:00:00,5.72,6.16,ID_020,ID_020,TGV,7.22
ID_021,2024-09-09 00:00:00,7.84,4.97,ID_021,ID_021,TGV,8.16
ID_022,2024-12-24 00:00:00,3.77,4.67,ID_022,ID_022,TER,8.13
ID_023,2024-08-05 00:00:00,4.35,5.6,ID_023,ID_023,Bus RATP,3.44
ID_024,2024-01-05 00:00:00,3.1,2.59,ID_024,ID_024,Bus RATP,2.03
ID_025,2024-03-06 00:00:00,1.49,6.88,ID_025,ID_025,TER,3.73
ID_026,2024-05-06 00:00:00,3.24,7.44,ID_026,ID_026,TER,4.9
ID_027,2024-11-16 00:00:00,1.48,3.9,ID_027,ID_027,Transilien,2.63
ID_028,2024-04-08 00:00:00,8.49,2.77,ID_028,ID_028,RER,1.78
ID_029,2024-12-10 00:00:00,3.54,5.97,ID_029,ID_029,TGV,1.23
ID_030,2024-03-25 00:00:00,4.07,8.19,ID_030,ID_030,Bus RATP,2.73
