col_date,col_heure,col_ville,col_station,col_polluant,col_valeur,col_unite,col_periode,col_indice_qualite,col_latitude,col_longitude,col_confinement
2024-08-05 00:00:00,8.3,Nice,Montparnasse 8,NO2,21.62,µg/m³,7.95,3.1,48.795013,3.78996,6.15
2024-08-29 00:00:00,6.1,Nantes,Part-Dieu 3,PM2.5,62.89,µg/m³,4.11,4.44,47.71425,1.587023,5.51
2024-01-06 00:00:00,5.61,Montpellier,Gare du Nord 4,CO,25.78,µg/m³,2.96,5.44,45.152705,-0.988071,5.32
2024-10-07 00:00:00,2.72,Bordeaux,Gare de Lyon 4,PM2.5,70.49,µg/m³,1.52,8.6,48.911185,1.896727,6.79
2024-11-30 00:00:00,2.31,Lille,Saint-Charles 8,O3,51.37,µg/m³,1.51,3.57,50.45558,1.586175,4.49
2024-04-30 00:00:00,1.91,Paris,Gare de Lyon 3,PM2.5,51.01,µg/m³,2.21,8.64,47.183747,2.269356,8.19
2024-12-12 00:00:00,2.42,Paris,Montparnasse 4,PM10,57.74,µg/m³,4.87,7.42,52.180352,2.2925,4.25
2024-07-08 00:00:00,6.09,Marseille,Matabiau 6,PM10,82.92,µg/m³,8.67,2.48,50.831032,-0.642152,1.43
2024-03-07 00:00:00,4.99,Lille,Haussmann Saint-Lazare 9,CO,25.52,µg/m³,1.82,7.54,51.90127,-1.053857,5.18
2024-04-07 00:00:00,1.79,Paris,Montparnasse 6,SO2,14.88,µg/m³,2.7,5.03,52.662252,5.874018,3.59
2024-03-21 00:00:00,3.95,Marseille,Haussmann Saint-Lazare 4,PM2.5,69.14,µg/m³,1.42,6.54,47.385457,5.924263,5.99
2024-08-25 00:00:00,2.57,Nice,Gare de Lyon 2,O3,60.16,µg/m³,1.7,1.49,45.049854,4.82971,8.61
2024-11-04 00:00:00,1.7,Nantes,Part-Dieu 8,PM2.5,75.32,µg/m³,6.74,7.21,47.332018,4.903973,7.4
2024-06-08 00:00:00,2.24,Toulouse,Saint-Charles 7,SO2,50.16,µg/m³,5.43,3.15,49.048682,4.855718,5.1
2024-04-18 00:00:00,2.7,Marseille,Gare de l'Est 1,PM10,81.16,µg/m³,2.75,5.62,49.863384,2.523249,7.83
2024-01-08 00:00:00,7.46,Lyon,Gare de l'Est 4,SO2,26.48,µg/m³,2.47,5.47,50.48161,6.149152,4.28
2024-12-08 00:00:00,5.28,Paris,Part-Dieu 3,NO2,13.04,µg/m³,8.64,3.33,46.82672,1.889935,5.1
2024-11-25 00:00:00,8.26,Bordeaux,Gare de Lyon 3,PM10,12.64,µg/m³,4.05,7.49,44.913185,5.939894,1.68
2024-09-25 00:00:00,6.97,Paris,Matabiau 7,PM10,80.54,µg/m³,1.46,5.57,46.897684,-0.187156,6.46
2024-06-30 00:00:00,5.69,Bordeaux,Saint-Charles 3,O3,44.1,µg/m³,8.3,4.76,48.698411,1.263493,5.43
2024-05-22 00:00:00,8.11,Nice,Gare de l'Est 4,PM10,6.96,µg/m³,5.81,6.27,51.795533,6.082351,7.47
2024-08-24 00:00:00,6.81,Toulouse,Matabiau 7,O3,82.31,µg/m³,1.44,8.37,44.869393,2.752351,2.79
2024-06-04 00:00:00,3.56,Paris,Saint-Jean 9,O3,24.42,µg/m³,2.83,8.72,48.831453,4.724852,1.56
2024-02-20 00:00:00,3.1,Marseille,Gare de l'Est 2,CO,78.81,µg/m³,6.2,5.67,44.961621,3.476036,8.69
2024-04-02 00:00:00,8.62,Montpellier,Haussmann Saint-Lazare 7,PM2.5,80.89,µg/m³,1.7,2.52,46.696022,5.976685,2.58
2024-06-12 00:00:00,3.37,Paris,Montparnasse 4,PM2.5,5.29,µg/m³,1.45,3.52,51.48152,5.482556,6.61
2024-11-03 00:00:00,3.34,Paris,Saint-Jean 4,PM10,4.75,µg/m³,4.35,5.72,47.001311,5.11194,2.75
2024-08-20 00:00:00,7.97,Montpellier,Gare du Nord 5,NO2,64.63,µg/m³,3.58,1.42,47.280086,-1.275509,4.61
2024-06-24 00:00:00,3.53,Montpellier,Gare du Nord 9,CO,26.01,µg/m³,2.46,8.42,48.013564,1.557506,4.54
2024-04-12 00:00:00,1.6,Nice,Gare de l'Est 7,SO2,82.32,µg/m³,5.61,4.15,48.523474,-0.507145,5.77
2024-01-01 00:00:00,3.93,Strasbourg,Gare de l'Est 9,NO2,24.59,µg/m³,8.49,7.66,51.677254,5.013712,1.59
2024-01-23 00:00:00,2.38,Marseille,Gare de l'Est 3,NO2,58.23,µg/m³,1.24,7.13,45.942401,4.592081,5.45
2024-09-09 00:00:00,7.73,Nantes,Gare de l'Est 9,NO2,63.58,µg/m³,5.64,5.15,48.304088,-1.363358,5.42
2024-04-26 00:00:00,4.82,Toulouse,Part-Dieu 8,O3,18.67,µg/m³,2.13,7.11,51.987562,-0.061709,2.47
2024-04-16 00:00:00,8.18,Paris,Gare du Nord 5,CO,49.54,µg/m³,7.12,6.91,45.43485,0.690997,3.43
2024-08-17 00:00:00,2.83,Lille,Saint-Charles 5,CO,27.43,µg/m³,5.67,2.69,51.879679,6.223161,6.78
2024-09-20 00:00:00,2.1,Strasbourg,Haussmann Saint-Lazare 4,SO2,73.49,µg/m³,5.09,6.06,48.715379,1.821901,3.07
2024-03-21 00:00:00,4.4,Lyon,Part-Dieu 5,SO2,61.3,µg/m³,5.77,2.82,52.685595,0.457553,3.2
2024-09-24 00:00:00,2.66,Strasbourg,Gare de l'Est 5,CO,65.14,µg/m³,4.62,6.01,46.374959,1.947935,4.97
2024-05-28 00:00:00,4.31,Nantes,Matabiau 4,O3,66.06,µg/m³,8.02,6.26,50.785356,1.758175,8.43
2024-11-04 00:00:00,6.3,Montpellier,Saint-Charles 9,PM2.5,38.13,µg/m³,2.77,8.06,50.726751,-1.286398,4.46
2024-03-29 00:00:00,5.15,Lille,Gare de Lyon 7,O3,15.06,µg/m³,5.3,1.77,48.63268,-0.951642,5.27
2024-06-27 00:00:00,2.12,Nantes,Gare du Nord 4,PM2.5,84.99,µg/m³,8.34,7.4,51.687015,4.752164,3.3
2024-12-26 00:00:00,3.43,Nice,Gare de Lyon 6,NO2,2.65,µg/m³,4.85,2.9,49.195585,5.347291,2.95
2024-03-16 00:00:00,6.67,Nice,Montparnasse 5,PM2.5,70.09,µg/m³,4.47,4.29,51.559199,6.194348,6.8
2024-03-11 00:00:00,3.15,Toulouse,Saint-Jean 9,CO,26.97,µg/m³,6.48,6.32,45.134563,0.649106,4.08
2024-11-27 00:00:00,6.58,Nantes,Part-Dieu 3,O3,79.93,µg/m³,8.72,7.42,47.487619,6.280766,5.14
2024-08-31 00:00:00,4.08,Strasbourg,Matabiau 3,SO2,36.29,µg/m³,1.3,8.53,51.825151,2.180012,1.35
2024-07-16 00:00:00,8.66,Montpellier,Matabiau 9,PM10,15.46,µg/m³,6.36,3.55,46.969901,6.257209,1.59
2024-09-20 00:00:00,3.22,Marseille,Saint-Charles 1,PM2.5,25.53,µg/m³,5.39,2.27,49.764058,-0.783431,8.15
2024-07-20 00:00:00,6.35,Montpellier,Gare du Nord 9,CO,83.01,µg/m³,4.09,8.49,51.142403,-1.412607,3.02
2024-02-03 00:00:00,2.02,Nice,Gare de Lyon 4,PM10,27.75,µg/m³,6.81,5.92,47.417871,3.046569,3.38
2024-05-21 00:00:00,3.06,Strasbourg,Gare du Nord 3,NO2,40.9,µg/m³,4.72,6.37,45.113758,-0.923062,2.45
2024-01-13 00:00:00,7.37,Strasbourg,Montparnasse 3,CO,49.79,µg/m³,4.08,8.33,49.52959,-0.122711,8.17
2024-02-26 00:00:00,2.76,Nice,Gare de l'Est 9,PM2.5,15.29,µg/m³,3.42,6.85,47.209946,-0.8877,6.52
2024-07-20 00:00:00,4.2,Nice,Gare de Lyon 6,PM10,50.06,µg/m³,2.01,5.33,52.543473,1.835813,3.09
2024-01-16 00:00:00,3.96,Montpellier,Haussmann Saint-Lazare 9,NO2,65.58,µg/m³,8.8,6.07,47.62177,2.236927,1.96
2024-09-05 00:00:00,5.61,Bordeaux,Saint-Charles 5,NO2,40.39,µg/m³,4.02,7.17,48.439637,1.021486,7.23
2024-03-10 00:00:00,7.16,Montpellier,Haussmann Saint-Lazare 3,PM10,74.06,µg/m³,7.45,7.66,52.428007,3.613963,6.79
2024-05-03 00:00:00,2.71,Nice,Saint-Charles 9,SO2,22.56,µg/m³,7.46,2.76,45.925337,4.073943,3.04
2024-08-17 00:00:00,5.91,Lyon,Haussmann Saint-Lazare 5,CO,54.13,µg/m³,2.91,3.88,50.054899,0.328676,1.64
2024-12-03 00:00:00,7.63,Montpellier,Gare de Lyon 8,SO2,72.86,µg/m³,4.89,3.03,47.520107,1.065088,7.99
2024-04-26 00:00:00,3.23,Bordeaux,Saint-Charles 4,PM2.5,82.63,µg/m³,1.48,5.27,46.680776,2.432779,4.04
2024-11-10 00:00:00,6.09,Bordeaux,Haussmann Saint-Lazare 7,SO2,74.63,µg/m³,8.67,4.89,48.722345,-1.063032,2.51
2024-03-14 00:00:00,7.25,Lyon,Montparnasse 6,SO2,16.9,µg/m³,4.51,5.2,48.528614,1.109947,7.77
2024-10-17 00:00:00,1.48,Marseille,Gare de Lyon 4,SO2,4.31,µg/m³,4.47,2.78,48.534952,3.898846,6.31
2024-06-07 00:00:00,5.94,Paris,Gare de l'Est 9,SO2,46.93,µg/m³,8.44,4.8,49.769605,3.522479,6.36
2024-09-11 00:00:00,7.94,Toulouse,Gare de Lyon 8,CO,56.89,µg/m³,8.23,5.56,49.392657,4.632792,1.92
2024-04-08 00:00:00,7.24,Paris,Gare de l'Est 4,NO2,23.72,µg/m³,6.83,3.59,52.208455,4.085782,2.21
2024-11-20 00:00:00,4.34,Nice,Saint-Jean 8,O3,73.15,µg/m³,7.23,8.41,49.143685,5.20688,6.0
2024-09-27 00:00:00,8.6,Lille,Haussmann Saint-Lazare 3,PM2.5,35.25,µg/m³,4.59,6.1,44.925369,6.307578,1.49
2024-07-18 00:00:00,3.57,Nice,Matabiau 1,PM10,40.39,µg/m³,7.81,1.44,45.942784,0.472298,6.13
2024-08-13 00:00:00,7.2,Nantes,Part-Dieu 2,SO2,51.06,µg/m³,3.38,5.06,49.121096,0.108848,5.5
2024-02-05 00:00:00,7.79,Nantes,Matabiau 2,PM2.5,67.55,µg/m³,4.41,8.59,47.447468,0.271135,6.38
2024-05-27 00:00:00,6.1,Lyon,Haussmann Saint-Lazare 8,NO2,32.38,µg/m³,4.89,6.79,45.805477,4.418424,8.38
2024-11-26 00:00:00,6.15,Lyon,Matabiau 2,SO2,53.52,µg/m³,5.69,5.84,48.741119,0.142093,7.18
2024-11-23 00:00:00,1.71,Bordeaux,Saint-Charles 6,SO2,43.23,µg/m³,8.48,8.7,47.96543,-0.475521,3.25
2024-10-19 00:00:00,2.39,Lille,Saint-Charles 7,CO,50.8,µg/m³,4.64,5.18,47.544787,-1.515151,6.84
2024-08-19 00:00:00,4.53,Paris,Part-Dieu 1,CO,52.03,µg/m³,8.22,2.6,45.461495,1.788317,6.51
2024-12-13 00:00:00,7.2,Lyon,Saint-Charles 3,PM2.5,66.94,µg/m³,1.94,2.44,49.007837,3.490988,1.76
2024-05-02 00:00:00,3.02,Lille,Gare de l'Est 3,PM10,41.46,µg/m³,2.11,7.34,46.14434,-0.212165,2.47
2024-12-25 00:00:00,5.24,Marseille,Gare de Lyon 6,PM2.5,83.01,µg/m³,7.2,7.69,49.696025,1.763483,6.95
2024-09-21 00:00:00,6.71,Nantes,Haussmann Saint-Lazare 3,CO,82.89,µg/m³,3.22,8.17,51.758225,0.18827,2.46
2024-09-06 00:00:00,8.74,Montpellier,Saint-Charles 9,CO,77.49,µg/m³,4.98,8.6,50.880705,0.206566,2.93
2024-07-31 00:00:00,7.53,Lille,Gare de Lyon 1,CO,73.67,µg/m³,5.67,7.16,51.44109,1.717608,2.48
2024-07-19 00:00:00,2.51,Strasbourg,Gare du Nord 1,SO2,24.48,µg/m³,4.21,3.42,45.11573,2.744749,5.91
2024-12-11 00:00:00,1.64,Paris,Montparnasse 8,SO2,9.4,µg/m³,2.14,4.51,50.259594,2.281775,4.39
2024-01-03 00:00:00,2.26,Montpellier,Saint-Jean 1,SO2,44.88,µg/m³,8.08,4.2,48.019627,-0.080395,8.23
2024-10-03 00:00:00,8.64,Bordeaux,Gare de Lyon 4,NO2,71.74,µg/m³,6.8,4.48,51.464965,-0.009944,7.43
2024-02-09 00:00:00,4.29,Toulouse,Saint-Charles 2,O3,46.81,µg/m³,6.47,8.03,51.799001,1.541409,3.17
2024-07-05 00:00:00,8.24,Toulouse,Gare de Lyon 6,SO2,42.85,µg/m³,4.2,5.39,49.941375,1.010228,2.87
2024-09-10 00:00:00,7.56,Toulouse,Saint-Jean 1,O3,20.85,µg/m³,5.15,5.62,52.768936,2.070941,5.38
2024-12-13 00:00:00,8.43,Toulouse,Gare de l'Est 6,PM10,81.86,µg/m³,3.53,4.64,48.891898,0.742229,7.31
2024-03-05 00:00:00,3.17,Nice,Gare du Nord 6,PM2.5,15.86,µg/m³,5.75,8.13,50.192826,6.070364,2.61
2024-09-13 00:00:00,2.82,Marseille,Matabiau 3,PM10,37.69,µg/m³,1.27,7.11,51.616922,1.168417,3.53
2024-04-27 00:00:00,5.36,Paris,Gare du Nord 7,PM2.5,79.44,µg/m³,1.65,7.62,51.874773,4.027034,7.79
2024-05-01 00:00:00,3.64,Nice,Matabiau 8,PM10,12.87,µg/m³,7.77,4.58,45.238985,-0.811626,4.84
2024-04-05 00:00:00,8.66,Toulouse,Montparnasse 8,PM2.5,7.11,µg/m³,6.35,6.59,47.7693,-0.389958,3.56
2024-06-08 00:00:00,1.59,Lyon,Matabiau 6,CO,13.98,µg/m³,2.64,6.28,51.359176,3.688808,6.45
2024-04-21 00:00:00,7.85,Nice,Haussmann Saint-Lazare 2,NO2,46.31,µg/m³,2.44,8.45,49.091076,3.521221,8.33
2024-05-26 00:00:00,2.56,Nantes,Part-Dieu 7,PM2.5,34.02,µg/m³,3.59,1.95,50.390949,1.743793,7.81
2024-09-16 00:00:00,6.0,Marseille,Montparnasse 7,PM2.5,74.87,µg/m³,8.73,7.14,48.066407,0.107604,8.59
2024-08-09 00:00:00,5.07,Paris,Saint-Charles 3,PM2.5,47.82,µg/m³,2.28,5.07,51.263657,0.575859,5.74
2024-05-24 00:00:00,7.3,Lyon,Part-Dieu 5,NO2,48.16,µg/m³,7.06,2.99,46.660836,6.28277,3.75
2024-02-14 00:00:00,5.69,Lille,Montparnasse 9,CO,58.8,µg/m³,4.45,8.3,51.982389,5.193071,6.42
2024-05-18 00:00:00,6.38,Montpellier,Gare du Nord 6,O3,52.66,µg/m³,7.06,8.02,44.882077,3.731101,7.61
2024-01-08 00:00:00,2.85,Lille,Montparnasse 4,PM10,25.39,µg/m³,2.07,3.3,48.952678,0.066105,3.69
2024-05-08 00:00:00,3.1,Nice,Gare de l'Est 9,NO2,28.11,µg/m³,6.83,7.24,50.635972,3.205081,2.47
2024-04-18 00:00:00,1.76,Montpellier,Saint-Charles 1,SO2,16.22,µg/m³,3.57,4.64,46.494268,2.18114,5.1
2024-09-14 00:00:00,4.45,Nice,Gare de l'Est 8,CO,11.27,µg/m³,7.34,2.42,46.717891,-1.525647,3.78
2024-09-05 00:00:00,7.96,Lyon,Gare de Lyon 5,PM2.5,32.68,µg/m³,8.35,1.9,47.932824,1.622791,2.48
2024-02-15 00:00:00,5.34,Nantes,Saint-Jean 4,O3,75.68,µg/m³,2.58,2.45,52.301898,1.195285,5.27
2024-11-28 00:00:00,7.79,Montpellier,Montparnasse 8,O3,9.44,µg/m³,6.98,2.11,47.260896,3.828047,8.15
2024-10-01 00:00:00,3.12,Strasbourg,Saint-Charles 1,O3,71.9,µg/m³,6.37,7.41,50.795005,2.536306,8.39
2024-02-12 00:00:00,2.22,Lille,Saint-Charles 2,PM2.5,63.2,µg/m³,4.5,2.86,47.741231,5.298619,3.2
2024-01-26 00:00:00,5.71,Marseille,Haussmann Saint-Lazare 2,NO2,16.03,µg/m³,3.71,8.66,49.288694,-0.135536,4.42
2024-11-12 00:00:00,5.19,Lille,Gare du Nord 5,NO2,55.82,µg/m³,5.9,1.25,48.703699,-0.425331,8.39
2024-01-22 00:00:00,4.11,Montpellier,Gare de Lyon 7,PM2.5,71.64,µg/m³,1.72,2.04,48.723595,1.879931,3.01
2024-10-27 00:00:00,3.66,Nantes,Montparnasse 1,SO2,77.39,µg/m³,2.15,7.97,51.530823,3.881421,4.68
2024-10-09 00:00:00,7.65,Lille,Haussmann Saint-Lazare 6,NO2,31.93,µg/m³,6.95,5.74,52.084658,2.008993,1.58
2024-07-12 00:00:00,6.34,Montpellier,Gare de Lyon 3,PM2.5,41.77,µg/m³,5.35,5.86,51.248783,-0.88692,4.92
2024-01-29 00:00:00,2.26,Montpellier,Gare de Lyon 5,CO,9.37,µg/m³,8.48,1.62,49.334658,6.333021,4.93
2024-04-25 00:00:00,1.29,Paris,Gare de Lyon 4,PM2.5,35.49,µg/m³,6.3,7.35,47.813245,0.962312,4.2
2024-10-21 00:00:00,7.9,Marseille,Saint-Charles 9,NO2,48.53,µg/m³,8.0,2.14,50.486316,5.864016,1.32
2024-01-29 00:00:00,2.19,Montpellier,Saint-Jean 1,NO2,15.06,µg/m³,1.29,3.57,48.258973,3.693651,1.72
2024-06-22 00:00:00,4.54,Marseille,Matabiau 2,NO2,27.81,µg/m³,7.99,6.7,51.129911,4.345181,2.17
2024-01-26 00:00:00,3.85,Lille,Saint-Charles 3,PM2.5,31.37,µg/m³,6.47,8.67,48.74497,3.691529,6.76
2024-11-22 00:00:00,3.95,Nice,Part-Dieu 6,PM10,6.33,µg/m³,5.71,1.43,47.418024,4.122939,3.0
2024-09-24 00:00:00,8.14,Nice,Matabiau 9,O3,15.36,µg/m³,6.16,8.42,45.907674,3.888034,6.73
2024-05-29 00:00:00,1.46,Nantes,Saint-Jean 7,PM10,64.57,µg/m³,6.35,4.65,45.659614,-1.367294,4.26
2024-10-02 00:00:00,7.06,Lille,Gare de l'Est 3,SO2,33.07,µg/m³,5.09,7.96,50.065149,5.669363,1.68
2024-07-31 00:00:00,8.52,Marseille,Haussmann Saint-Lazare 4,PM2.5,65.64,µg/m³,3.58,7.68,52.513473,1.138818,8.53
2024-02-20 00:00:00,7.78,Toulouse,Saint-Jean 6,NO2,6.66,µg/m³,7.91,8.46,52.84534,1.228094,7.07
2024-09-13 00:00:00,4.13,Lille,Saint-Jean 8,NO2,39.05,µg/m³,3.92,8.76,50.830448,-0.038237,3.75
2024-10-10 00:00:00,8.14,Lille,Haussmann Saint-Lazare 9,SO2,66.45,µg/m³,7.64,6.83,45.839213,2.353321,7.99
2024-06-09 00:00:00,5.27,Paris,Matabiau 1,CO,45.32,µg/m³,2.94,3.56,49.72071,3.747008,6.65
2024-04-22 00:00:00,6.53,Paris,Gare de Lyon 4,O3,39.95,µg/m³,4.61,6.32,45.69052,3.63871,5.34
2024-06-06 00:00:00,8.75,Paris,Saint-Charles 5,PM10,64.36,µg/m³,4.47,7.3,48.120966,2.070232,8.4
2024-09-07 00:00:00,5.05,Nantes,Gare de Lyon 6,CO,55.69,µg/m³,2.89,4.97,51.050404,6.244551,5.4
2024-11-18 00:00:00,2.55,Marseille,Saint-Charles 3,O3,15.06,µg/m³,4.62,8.58,46.100333,2.494504,3.25
2024-10-25 00:00:00,6.29,Marseille,Montparnasse 5,CO,3.11,µg/m³,8.09,5.15,51.075251,-0.64631,1.8
2024-11-30 00:00:00,4.38,Marseille,Saint-Charles 6,PM2.5,39.15,µg/m³,3.37,8.47,45.527606,2.944907,2.65
2024-10-10 00:00:00,2.76,Nice,Matabiau 6,O3,61.56,µg/m³,2.32,3.36,51.09189,5.713292,2.58
2024-08-15 00:00:00,1.67,Toulouse,Gare de Lyon 7,NO2,16.76,µg/m³,6.05,3.49,50.228793,-0.846085,5.42
2024-09-05 00:00:00,8.57,Bordeaux,Part-Dieu 2,O3,47.56,µg/m³,4.33,3.36,49.336182,1.572998,2.35
2024-12-18 00:00:00,2.68,Marseille,Part-Dieu 7,SO2,50.45,µg/m³,2.4,4.28,47.797942,0.957705,2.9
2024-01-10 00:00:00,6.78,Strasbourg,Gare du Nord 7,SO2,7.26,µg/m³,7.24,2.13,50.502138,5.159881,8.32
2024-02-08 00:00:00,2.21,Montpellier,Haussmann Saint-Lazare 4,PM2.5,81.86,µg/m³,5.97,3.32,51.634453,4.961616,4.46
2024-06-20 00:00:00,5.64,Toulouse,Gare de l'Est 7,CO,68.39,µg/m³,8.57,3.56,44.948544,-0.880329,4.92
2024-02-19 00:00:00,3.69,Marseille,Gare de l'Est 4,O3,69.63,µg/m³,7.15,6.37,52.077259,6.187765,4.3
2024-01-27 00:00:00,5.39,Strasbourg,Matabiau 4,SO2,28.8,µg/m³,5.98,7.92,46.409525,-0.696475,4.19
2024-01-09 00:00:00,8.39,Strasbourg,Gare de l'Est 4,PM2.5,55.68,µg/m³,5.39,5.78,50.247558,-0.264039,2.53
2024-03-29 00:00:00,3.0,Lyon,Montparnasse 9,PM10,43.41,µg/m³,2.02,2.25,48.095129,-0.873332,3.77
2024-05-05 00:00:00,5.79,Lille,Gare de Lyon 9,PM2.5,45.4,µg/m³,6.28,3.99,45.292051,4.386149,1.92
2024-02-05 00:00:00,1.45,Paris,Gare du Nord 3,O3,40.54,µg/m³,3.22,2.59,52.080808,2.603552,4.54
2024-03-02 00:00:00,6.95,Paris,Montparnasse 1,O3,20.25,µg/m³,4.46,8.47,44.971987,-1.191412,4.55
2024-01-25 00:00:00,3.12,Paris,Gare de l'Est 2,PM10,81.04,µg/m³,2.81,1.44,45.091282,4.307771,4.62
2024-03-19 00:00:00,4.46,Toulouse,Gare de Lyon 8,SO2,36.0,µg/m³,8.15,2.4,45.970682,0.207789,2.24
2024-08-04 00:00:00,3.24,Strasbourg,Montparnasse 5,SO2,51.76,µg/m³,8.77,2.45,46.478613,3.776117,1.95
2024-05-31 00:00:00,4.3,Lyon,Gare de Lyon 3,PM2.5,8.95,µg/m³,8.18,5.7,45.179204,5.281153,3.94
2024-06-07 00:00:00,7.7,Montpellier,Gare de l'Est 5,NO2,83.14,µg/m³,2.93,2.79,50.999977,5.35582,6.12
2024-06-02 00:00:00,5.37,Paris,Matabiau 1,O3,15.63,µg/m³,4.16,2.75,46.574939,0.462145,1.83
2024-10-20 00:00:00,4.86,Marseille,Gare de Lyon 2,CO,4.82,µg/m³,2.38,5.26,47.576593,5.249077,5.8
2024-05-27 00:00:00,7.25,Strasbourg,Gare du Nord 6,SO2,81.03,µg/m³,6.01,7.97,52.226073,3.931579,2.29
2024-04-28 00:00:00,6.16,Toulouse,Montparnasse 3,CO,70.16,µg/m³,3.94,7.09,45.725205,4.309992,1.52
2024-07-24 00:00:00,6.08,Nice,Saint-Charles 3,PM2.5,44.19,µg/m³,3.1,4.22,51.777472,4.552369,4.57
2024-09-09 00:00:00,6.39,Nice,Matabiau 1,O3,59.62,µg/m³,3.05,4.55,46.038254,3.159962,1.22
2024-10-13 00:00:00,5.36,Nice,Part-Dieu 7,O3,48.22,µg/m³,5.6,5.17,52.173947,1.203857,2.44
2024-04-30 00:00:00,6.95,Strasbourg,Matabiau 9,CO,7.32,µg/m³,7.42,3.79,49.561446,5.298358,6.79
2024-03-12 00:00:00,5.27,Montpellier,Part-Dieu 7,CO,41.6,µg/m³,3.55,2.65,52.291633,0.288805,4.04
2024-12-15 00:00:00,1.22,Marseille,Saint-Jean 4,PM2.5,70.82,µg/m³,7.51,5.91,48.749024,-0.604028,7.65
2024-05-08 00:00:00,2.61,Toulouse,Part-Dieu 8,PM2.5,8.17,µg/m³,6.5,6.34,51.702679,4.281024,4.85
2024-07-20 00:00:00,3.73,Lyon,Gare de Lyon 7,CO,44.01,µg/m³,2.66,6.25,47.846181,0.669229,6.9
2024-04-27 00:00:00,4.25,Nantes,Matabiau 2,NO2,72.6,µg/m³,6.14,4.12,51.818545,-0.200141,7.88
2024-09-04 00:00:00,1.47,Marseille,Gare du Nord 7,PM10,83.38,µg/m³,6.1,3.11,48.939647,5.593503,6.64
2024-02-15 00:00:00,7.42,Toulouse,Saint-Charles 6,PM10,63.24,µg/m³,2.22,7.38,46.802842,5.071293,7.03
2024-07-04 00:00:00,7.17,Bordeaux,Gare de l'Est 7,O3,63.9,µg/m³,4.46,6.74,48.657473,4.124786,3.94
2024-10-18 00:00:00,6.02,Bordeaux,Gare du Nord 6,NO2,35.65,µg/m³,3.95,1.41,52.409618,2.788832,6.06
2024-06-19 00:00:00,4.55,Lyon,Montparnasse 5,NO2,33.2,µg/m³,1.66,8.59,44.92073,-0.878643,2.55
2024-01-14 00:00:00,3.9,Strasbourg,Saint-Jean 1,PM2.5,21.23,µg/m³,5.93,6.51,47.426885,4.958137,4.07
2024-11-08 00:00:00,7.54,Strasbourg,Part-Dieu 8,SO2,64.17,µg/m³,8.14,4.22,49.065775,2.923883,1.51
2024-07-11 00:00:00,1.84,Strasbourg,Haussmann Saint-Lazare 7,PM10,80.92,µg/m³,7.17,8.36,45.023215,-0.383965,5.05
2024-12-03 00:00:00,4.77,Montpellier,Montparnasse 9,PM10,67.36,µg/m³,4.82,2.85,48.264523,2.491344,8.77
2024-11-21 00:00:00,8.26,Lyon,Montparnasse 7,PM10,81.12,µg/m³,6.86,4.36,51.791587,3.263146,2.14
2024-04-22 00:00:00,2.88,Lyon,Part-Dieu 7,PM10,6.76,µg/m³,4.88,1.73,50.651201,4.794081,8.52
2024-10-05 00:00:00,4.0,Marseille,Gare de Lyon 9,NO2,11.36,µg/m³,1.99,6.6,48.941026,3.905938,2.38
2024-02-20 00:00:00,5.22,Nantes,Saint-Charles 2,PM10,28.71,µg/m³,1.86,3.11,46.039694,-1.365315,7.87
2024-08-11 00:00:00,6.82,Bordeaux,Gare de l'Est 8,PM2.5,56.03,µg/m³,3.13,7.87,46.949617,-1.563336,1.43
2024-09-02 00:00:00,7.25,Toulouse,Saint-Jean 4,PM2.5,77.97,µg/m³,6.93,3.01,51.845119,3.311245,3.06
2024-10-29 00:00:00,8.54,Nice,Gare du Nord 3,PM10,21.91,µg/m³,8.24,4.16,45.066013,-0.045157,2.97
2024-06-16 00:00:00,6.37,Paris,Saint-Charles 1,NO2,59.5,µg/m³,6.68,5.67,50.728561,2.723584,5.43
2024-10-03 00:00:00,1.47,Lille,Haussmann Saint-Lazare 5,CO,36.68,µg/m³,8.19,5.61,46.02242,0.382812,5.01
2024-08-22 00:00:00,8.54,Marseille,Saint-Charles 2,NO2,49.62,µg/m³,1.23,5.53,46.100019,3.882922,6.37
2024-07-04 00:00:00,4.86,Montpellier,Gare de l'Est 9,O3,73.88,µg/m³,8.03,2.33,48.834031,3.779793,4.35
2024-12-26 00:00:00,2.51,Marseille,Gare de l'Est 6,PM10,70.7,µg/m³,7.13,4.13,51.782789,-0.209797,4.19
2024-04-04 00:00:00,2.47,Marseille,Haussmann Saint-Lazare 1,SO2,79.48,µg/m³,1.36,8.67,52.383875,-0.629807,4.93
2024-11-14 00:00:00,3.57,Bordeaux,Haussmann Saint-Lazare 9,PM2.5,82.21,µg/m³,5.87,2.32,46.853649,2.26883,4.08
2024-03-24 00:00:00,8.18,Montpellier,Part-Dieu 8,NO2,28.92,µg/m³,4.27,5.66,49.958327,2.82094,5.28
2024-11-17 00:00:00,4.07,Paris,Gare de Lyon 8,PM10,62.62,µg/m³,2.84,5.05,50.046029,0.69722,4.93
2024-10-25 00:00:00,3.13,Bordeaux,Haussmann Saint-Lazare 5,NO2,55.72,µg/m³,3.51,4.56,46.96446,-1.029774,2.8
2024-10-30 00:00:00,2.79,Toulouse,Saint-Jean 4,PM2.5,15.41,µg/m³,4.15,1.45,46.278378,-0.341912,3.56
