col_id_station,col_latitude,col_longitude,col_cp,col_ville,col_adresse,col_carburant,col_prix,col_date_maj,col_services
S_097,52.427481,4.935897,3.69,Nantes,5.58,6.55,1.913,2024-08-05 00:00:00,7.44
S_024,51.3086,0.360025,5.54,Montpellier,2.26,3.3,1.847,2024-05-24 00:00:00,5.15
S_097,51.642244,2.219647,4.12,Montpellier,5.68,4.12,1.9,2024-10-16 00:00:00,6.79
S_047,47.42516,3.379302,2.33,Lyon,1.63,6.3,1.776,2024-11-15 00:00:00,7.51
S_077,47.173497,3.148286,5.24,Paris,2.9,3.86,1.948,2024-07-17 00:00:00,2.11
S_006,48.282459,5.518998,8.36,Bordeaux,8.71,8.06,1.768,2024-11-18 00:00:00,2.02
S_048,49.586433,4.217447,8.27,Lyon,3.5,3.44,1.793,2024-05-15 00:00:00,5.66
S_090,49.869976,3.542655,1.56,Strasbourg,3.16,8.23,1.904,2024-09-18 00:00:00,6.71
S_065,51.889429,5.420665,8.61,Paris,8.17,7.61,1.869,2024-10-29 00:00:00,2.06
S_036,52.348091,-0.432533,3.17,Lille,2.28,3.59,1.782,2024-05-14 00:00:00,6.23
S_068,51.367968,-0.555452,7.31,Bordeaux,3.27,5.29,1.965,2024-03-20 00:00:00,4.55
S_053,48.065614,-0.581781,7.22,Toulouse,6.87,2.09,1.78,2024-06-29 00:00:00,2.76
S_060,47.557104,-0.50807,8.45,Nice,3.78,2.16,1.795,2024-06-06 00:00:00,4.21
S_002,45.689988,-1.562387,1.32,Lille,1.61,8.29,1.718,2024-11-19 00:00:00,4.06
S_013,46.905573,5.815881,3.29,Paris,6.06,3.91,1.681,2024-10-23 00:00:00,5.44
S_048,49.642326,0.247756,3.68,Marseille,2.25,7.68,1.784,2024-04-03 00:00:00,8.27
S_016,50.591989,-0.210643,3.7,Marseille,1.65,7.9,1.954,2024-05-17 00:00:00,1.55
S_089,49.748428,1.546447,5.17,Lyon,2.87,7.66,1.95,2024-03-28 00:00:00,1.74
S_039,48.247048,2.216393,1.99,Lille,5.35,3.87,1.863,2024-05-08 00:00:00,2.77
S_051,51.652808,3.393393,6.39,Lyon,5.17,1.99,1.905,2024-08-18 00:00:00,1.29
S_079,47.777679,4.123805,8.05,Lille,3.18,5.78,1.768,2024-08-06 00:00:00,1.38
S_046,46.095924,5.354827,3.18,Nice,7.64,2.24,1.912,2024-12-25 00:00:00,1.42
S_098,51.872255,4.844671,6.61,Paris,2.97,7.8,1.738,2024-08-27 00:00:00,3.58
S_094,49.85311,4.68493,6.65,Paris,5.88,3.69,1.754,2024-07-31 00:00:00,8.29
S_048,49.95551,5.558179,8.58,Nice,3.76,5.52,1.91,2024-09-01 00:00:00,6.86
S_044,49.448497,3.193396,3.8,Paris,8.67,2.21,1.797,2024-12-22 00:00:00,2.02
S_018,47.315908,1.926544,5.48,Nice,5.59,5.66,1.791,2024-02-04 00:00:00,3.6
S_094,45.985457,6.074285,1.85,Lille,6.38,1.52,1.956,2024-08-02 00:00:00,3.44
S_050,46.025841,5.561387,5.17,Lyon,4.08,3.8,1.761,2024-06-26 00:00:00,8.18
S_066,46.764916,3.762257,1.54,Strasbourg,7.87,5.17,1.691,2024-08-29 00:00:00,7.7
S_015,48.155754,0.066481,1.96,Marseille,5.94,5.86,1.788,2024-01-14 00:00:00,4.57
S_021,46.32906,4.588177,8.03,Strasbourg,4.9,1.77,1.93,2024-08-02 00:00:00,7.39
S_073,45.459377,-0.393687,5.76,Bordeaux,4.52,2.81,1.771,2024-05-17 00:00:00,1.3
S_013,45.898472,4.468236,6.58,Paris,7.67,6.87,1.772,2024-12-15 00:00:00,7.24
S_021,48.26723,3.199811,7.96,Nice,6.26,2.37,1.731,2024-08-31 00:00:00,4.69
S_056,47.189009,1.423193,3.51,Montpellier,1.58,6.84,1.872,2024-06-08 00:00:00,3.72
S_023,49.310872,5.55016,4.76,Lyon,3.92,2.51,1.75,2024-11-25 00:00:00,8.58
S_082,51.694474,-0.234783,6.76,Toulouse,5.04,3.65,1.851,2024-07-18 00:00:00,5.06
S_060,45.943478,0.52847,5.08,Toulouse,4.0,6.63,1.874,2024-06-13 00:00:00,4.44
S_046,48.522136,4.633818,5.04,Nantes,6.05,2.16,1.825,2024-06-16 00:00:00,6.03
S_023,50.715526,-0.624553,5.94,Marseille,7.09,2.75,1.831,2024-09-08 00:00:00,5.09
S_020,47.850803,3.145249,4.6,Nice,1.38,6.15,1.975,2024-07-25 00:00:00,3.59
S_064,50.291476,-1.163429,3.35,Toulouse,5.36,7.23,1.847,2024-11-06 00:00:00,3.95
S_072,44.992477,-0.495534,3.06,Marseille,8.53,2.35,1.738,2024-03-11 00:00:00,4.56
S_087,48.883456,5.286793,4.54,Marseille,8.27,8.35,1.982,2024-10-24 00:00:00,8.17
S_088,51.815314,0.349221,2.7,Toulouse,2.38,8.62,1.97,2024-08-05 00:00:00,3.83
S_010,46.506983,4.167972,6.75,Nice,2.89,8.59,1.968,2024-03-28 00:00:00,4.34
S_028,51.705291,-1.27905,1.33,Lyon,8.04,8.16,1.777,2024-09-30 00:00:00,7.5
S_066,49.91742,3.103132,7.63,Lille,2.97,5.4,1.953,2024-11-29 00:00:00,6.52
S_024,50.41067,3.555748,3.01,Toulouse,4.91,1.67,1.708,2024-01-14 00:00:00,6.44
S_098,51.404422,1.03869,6.51,Nice,4.5,2.34,1.92,2024-10-27 00:00:00,6.39
S_079,45.542674,5.040133,2.56,Montpellier,3.31,8.52,1.927,2024-02-12 00:00:00,7.65
S_061,47.976165,2.413462,8.2,Nantes,4.72,6.96,1.692,2024-02-27 00:00:00,4.75
S_098,46.392402,3.321492,5.33,Nantes,5.37,3.99,1.984,2024-11-04 00:00:00,3.34
S_063,48.148598,0.072494,2.01,Marseille,6.36,6.46,1.905,2024-04-10 00:00:00,7.85
S_004,49.635845,5.474028,4.4,Montpellier,3.85,6.29,1.753,2024-06-06 00:00:00,4.93
S_090,49.517058,4.776489,5.1,Toulouse,1.29,7.87,1.822,2024-07-05 00:00:00,5.37
S_013,45.713482,6.324287,4.21,Paris,4.12,5.56,1.969,2024-12-08 00:00:00,7.4
S_078,45.52489,-0.907021,8.48,Bordeaux,7.83,1.32,1.862,2024-05-24 00:00:00,6.71
S_023,48.133852,4.209341,3.05,Lille,3.63,3.67,1.739,2024-12-11 00:00:00,5.14
S_024,47.59475,0.757537,3.37,Marseille,5.94,7.46,1.793,2024-07-05 00:00:00,5.27
S_024,46.456134,4.760237,7.39,Paris,6.53,6.63,1.88,2024-05-02 00:00:00,1.21
S_037,49.922818,-1.491065,3.99,Nice,2.31,4.33,1.813,2024-06-24 00:00:00,2.46
S_065,49.7777,1.779751,3.66,Marseille,5.27,6.88,1.888,2024-02-26 00:00:00,4.06
S_090,51.832953,5.625673,6.17,Strasbourg,3.08,3.08,1.901,2024-12-21 00:00:00,7.68
S_038,48.089849,3.575103,4.01,Montpellier,2.75,8.01,1.881,2024-10-28 00:00:00,8.47
S_037,47.377392,-0.678167,1.48,Strasbourg,2.06,4.09,1.93,2024-10-26 00:00:00,5.7
S_016,51.586535,5.15814,3.85,Paris,7.12,2.4,1.874,2024-09-20 00:00:00,7.37
S_065,51.314158,3.991495,7.86,Nantes,7.06,3.11,1.865,2024-07-21 00:00:00,4.68
S_047,50.815576,2.451236,8.09,Paris,1.87,3.66,1.78,2024-05-28 00:00:00,7.65
S_004,52.245511,5.060471,5.24,Paris,3.23,5.6,1.732,2024-02-09 00:00:00,5.13
S_036,51.598157,3.530912,6.83,Marseille,3.89,5.33,1.754,2024-10-09 00:00:00,6.67
S_004,52.763032,3.467245,8.18,Toulouse,1.27,5.58,1.95,2024-12-04 00:00:00,5.41
S_099,47.958946,2.648331,2.69,Lille,2.34,2.39,1.708,2024-06-06 00:00:00,6.75
S_029,49.500289,4.590251,4.84,Nice,2.46,4.91,1.985,2024-06-27 00:00:00,2.54
S_077,51.709902,0.870453,5.46,Toulouse,5.0,1.28,1.866,2024-03-07 00:00:00,8.23
S_046,50.746584,-1.218116,6.8,Montpellier,7.97,3.79,1.969,2024-10-14 00:00:00,6.46
S_094,44.910936,-0.695151,4.12,Marseille,4.73,8.52,1.899,2024-10-20 00:00:00,1.52
S_053,52.099794,5.005313,2.12,Montpellier,2.91,3.05,1.912,2024-12-11 00:00:00,4.63
S_074,49.267151,2.868091,6.84,Nantes,5.36,4.2,1.85,2024-07-30 00:00:00,6.04
S_007,45.714487,1.034204,1.35,Strasbourg,2.79,2.74,1.752,2024-11-14 00:00:00,8.67
S_030,48.083471,4.544573,1.58,Marseille,7.45,4.02,1.735,2024-02-28 00:00:00,4.73
S_022,49.248475,-0.189708,7.91,Lille,8.01,3.62,1.938,2024-04-15 00:00:00,4.46
S_047,49.307838,0.951048,7.34,Lyon,6.21,2.26,1.947,2024-10-03 00:00:00,6.1
S_059,52.757875,4.985691,6.93,Paris,2.41,4.13,1.751,2024-01-04 00:00:00,4.31
S_036,46.229774,2.221532,4.32,Bordeaux,2.82,1.67,1.963,2024-06-24 00:00:00,3.41
S_034,50.440433,-0.320052,1.37,Strasbourg,2.25,4.63,1.842,2024-01-22 00:00:00,8.04
S_069,51.54161,3.061716,3.18,Bordeaux,5.01,1.22,1.786,2024-03-04 00:00:00,7.64
S_052,45.387619,0.910637,4.33,Montpellier,6.38,2.82,1.891,2024-03-19 00:00:00,7.1
S_056,45.553986,4.133247,8.03,Paris,5.28,1.91,1.977,2024-04-27 00:00:00,4.66
S_069,46.901301,5.240281,3.3,Nantes,5.39,8.59,1.797,2024-09-23 00:00:00,5.35
S_054,47.64568,3.234103,1.66,Lyon,2.04,6.61,1.937,2024-12-21 00:00:00,8.54
S_031,52.07247,0.270193,4.02,Lille,1.42,3.81,1.986,2024-12-16 00:00:00,1.58
S_088,50.013538,0.386687,6.02,Lille,4.39,1.73,1.717,2024-02-21 00:00:00,5.06
S_008,50.72108,1.20436,6.47,Bordeaux,6.04,3.73,1.947,2024-08-21 00:00:00,2.81
S_050,51.094222,4.943649,4.96,Montpellier,2.33,7.4,1.847,2024-11-23 00:00:00,5.11
S_044,52.689068,-0.248356,3.03,Strasbourg,3.21,6.24,1.834,2024-12-25 00:00:00,7.08
S_059,50.157733,5.526864,1.98,Marseille,5.14,2.17,1.847,2024-08-03 00:00:00,6.48
S_005,50.201247,0.939946,6.49,Toulouse,8.14,2.1,1.728,2024-11-21 00:00:00,4.64
S_013,47.411102,3.477883,2.98,Nice,8.68,1.74,1.899,2024-12-18 00:00:00,6.25
S_025,47.55938,2.316293,4.79,Bordeaux,5.88,8.35,1.88,2024-02-14 00:00:00,3.76
S_047,49.985941,2.709874,1.36,Bordeaux,7.2,2.17,1.86,2024-10-09 00:00:00,3.4
S_092,45.994321,1.67286,6.85,Toulouse,7.73,2.58,1.865,2024-08-25 00:00:00,4.25
S_009,46.181841,-0.284407,7.02,Nice,3.38,3.64,1.765,2024-01-11 00:00:00,3.95
S_094,49.386073,-0.251175,1.86,Lyon,7.35,6.36,1.842,2024-05-03 00:00:00,2.95
S_048,47.818586,1.114422,4.34,Strasbourg,7.04,2.07,1.883,2024-04-12 00:00:00,8.07
S_095,47.439055,0.345235,6.35,Toulouse,3.65,7.8,1.839,2024-04-19 00:00:00,1.76
S_075,49.785934,1.467557,6.14,Lyon,7.9,4.58,1.707,2024-10-30 00:00:00,4.58
S_021,50.661408,-0.957562,6.23,Marseille,8.74,7.39,1.863,2024-01-27 00:00:00,6.44
S_068,46.597699,-1.346842,7.82,Toulouse,4.74,3.61,1.928,2024-01-14 00:00:00,2.44
S_046,51.364393,5.444095,1.51,Lille,4.97,1.85,1.858,2024-10-08 00:00:00,5.84
S_069,46.193655,1.210778,5.54,Paris,4.35,2.08,1.703,2024-01-22 00:00:00,6.6
S_013,50.836686,5.690456,4.55,Paris,1.31,4.06,1.774,2024-09-11 00:00:00,2.99
S_089,47.468913,3.504157,7.15,Nice,5.05,6.84,1.83,2024-10-17 00:00:00,6.44
S_029,46.884981,3.029785,5.12,Lyon,2.26,7.26,1.803,2024-03-20 00:00:00,2.31
S_050,48.847267,5.720663,7.07,Paris,2.44,2.84,1.903,2024-05-07 00:00:00,4.49
S_007,48.843716,4.493315,3.32,Nice,4.89,5.78,1.684,2024-02-20 00:00:00,3.15
S_034,45.818955,-1.150189,8.22,Strasbourg,3.73,5.51,1.83,2024-05-05 00:00:00,2.45
S_053,46.960357,3.494867,1.49,Montpellier,2.57,8.01,1.796,2024-07-21 00:00:00,4.29
S_056,45.515221,0.573656,1.88,Strasbourg,3.03,3.1,1.743,2024-07-08 00:00:00,8.54
S_052,46.300379,5.646747,1.58,Lille,6.32,4.24,1.739,2024-11-14 00:00:00,4.57
S_084,50.124264,-0.847119,5.34,Strasbourg,5.99,6.31,1.859,2024-02-25 00:00:00,8.69
S_059,47.035346,2.077069,2.17,Lille,7.9,4.95,1.717,2024-04-22 00:00:00,8.31
S_035,47.608083,4.833134,4.76,Bordeaux,1.37,7.99,1.911,2024-05-05 00:00:00,2.5
S_028,45.640029,3.991388,6.88,Marseille,7.88,5.01,1.955,2024-07-10 00:00:00,1.36
S_023,51.480011,-1.518153,6.61,Paris,5.7,4.44,1.879,2024-07-31 00:00:00,6.84
S_084,46.602813,-1.31034,4.14,Marseille,2.35,5.53,1.781,2024-09-17 00:00:00,7.29
S_006,48.862781,-0.391779,5.62,Strasbourg,8.67,8.21,1.711,2024-04-22 00:00:00,6.03
S_021,45.566295,4.729648,3.15,Strasbourg,7.2,8.55,1.706,2024-12-09 00:00:00,4.18
S_022,47.449437,-0.414234,4.43,Montpellier,7.58,5.7,1.93,2024-05-15 00:00:00,4.85
S_088,49.965262,2.436615,6.16,Nantes,7.51,1.31,1.692,2024-04-07 00:00:00,7.57
S_052,47.034121,1.972819,6.01,Toulouse,3.64,6.21,1.773,2024-02-28 00:00:00,7.05
S_034,51.995245,1.499604,8.19,Nantes,6.29,6.1,1.941,2024-07-14 00:00:00,5.7
S_091,49.896852,-1.272972,6.38,Lille,2.39,2.84,1.974,2024-11-17 00:00:00,3.85
S_072,48.949437,1.402288,8.55,Strasbourg,4.8,1.32,1.97,2024-02-02 00:00:00,3.4
S_020,49.878006,3.822798,3.53,Lyon,3.08,2.72,1.711,2024-05-01 00:00:00,4.67
S_025,48.93591,-0.253819,6.61,Montpellier,5.81,1.96,1.792,2024-02-01 00:00:00,6.47
S_025,47.442549,2.729246,1.23,Nantes,5.46,8.43,1.781,2024-04-06 00:00:00,6.43
S_080,52.601345,0.980933,5.06,Lille,2.8,5.0,1.77,2024-12-23 00:00:00,5.5
S_097,46.282652,-1.158676,1.55,Lille,2.24,5.0,1.834,2024-01-18 00:00:00,3.93
S_072,47.704065,-0.866978,5.08,Paris,8.5,5.08,1.982,2024-04-26 00:00:00,5.12
S_039,45.60868,1.6627,1.36,Lyon,6.99,5.73,1.859,2024-04-03 00:00:00,7.24
S_008,50.644907,0.605418,8.16,Nice,5.22,1.47,1.909,2024-01-10 00:00:00,3.68
S_043,48.878246,3.954001,4.0,Montpellier,8.43,7.66,1.924,2024-04-18 00:00:00,6.44
S_012,51.872036,5.502068,5.27,Toulouse,6.8,5.81,1.9,2024-04-12 00:00:00,1.49
S_066,52.167423,2.037746,7.39,Nantes,2.83,7.67,1.979,2024-07-06 00:00:00,8.3
S_075,45.716204,-1.284433,4.15,Marseille,6.9,6.37,1.72,2024-04-15 00:00:00,3.01
S_070,50.54396,-0.682865,2.03,Bordeaux,5.01,6.38,1.819,2024-03-05 00:00:00,3.65
S_046,47.287694,-1.537774,2.22,Strasbourg,1.72,6.86,1.852,2024-03-03 00:00:00,7.09
S_039,46.137327,2.914124,8.26,Marseille,5.44,8.32,1.807,2024-08-01 00:00:00,7.77
S_001,51.393503,2.942073,7.4,Paris,7.3,8.31,1.88,2024-08-16 00:00:00,4.46
S_052,50.304722,5.31099,4.55,Toulouse,7.45,6.34,1.691,2024-09-27 00:00:00,7.3
S_034,47.515142,-1.053153,3.52,Bordeaux,3.56,8.09,1.875,2024-12-08 00:00:00,8.27
S_096,51.128882,2.110196,8.27,Strasbourg,4.64,5.27,1.769,2024-09-08 00:00:00,8.09
S_008,51.428027,5.173376,7.69,Lille,4.7,8.08,1.878,2024-08-21 00:00:00,6.56
S_057,50.76368,3.097114,2.87,Strasbourg,8.19,8.18,1.976,2024-06-24 00:00:00,3.61
S_015,47.624505,5.489846,2.11,Lille,3.23,8.48,1.686,2024-07-10 00:00:00,8.02
S_060,48.01263,2.945227,4.16,Nantes,6.57,2.77,1.964,2024-09-21 00:00:00,1.33
S_071,50.094015,3.060746,3.87,Nice,7.62,3.78,1.74,2024-07-15 00:00:00,6.72
S_055,51.881394,-1.021624,2.97,Montpellier,5.66,4.57,1.957,2024-01-23 00:00:00,4.17
S_043,46.722269,2.228945,6.43,Bordeaux,4.19,4.39,1.827,2024-02-06 00:00:00,5.03
S_041,49.469701,2.016846,5.06,Bordeaux,7.58,4.75,1.906,2024-06-19 00:00:00,7.17
S_020,52.433602,2.734717,5.47,Lyon,5.68,4.14,1.771,2024-09-05 00:00:00,6.95
S_036,50.789222,5.325209,8.47,Bordeaux,7.12,2.98,1.682,2024-10-04 00:00:00,4.88
S_076,51.672507,2.823361,7.82,Lyon,1.84,2.74,1.811,2024-11-09 00:00:00,5.92
S_087,52.289725,1.836374,7.13,Lyon,4.39,7.58,1.933,2024-01-15 00:00:00,1.65
S_051,46.596623,2.630075,7.65,Lyon,3.79,4.46,1.844,2024-10-28 00:00:00,3.22
S_100,52.038815,5.326118,6.28,Lille,8.22,7.65,1.747,2024-05-03 00:00:00,5.87
S_089,48.919644,4.303939,3.38,Paris,2.08,4.13,1.965,2024-10-09 00:00:00,7.28
S_005,46.728748,-0.468856,8.27,Marseille,1.21,5.49,1.893,2024-02-23 00:00:00,2.9
S_041,45.800992,1.692896,1.98,Strasbourg,2.94,6.11,1.913,2024-09-20 00:00:00,1.69
S_093,46.847291,1.773346,3.06,Strasbourg,4.73,4.25,1.767,2024-03-23 00:00:00,7.24
S_048,50.080999,-1.039979,6.01,Nice,1.92,6.79,1.752,2024-02-21 00:00:00,5.84
S_002,51.757883,0.238836,7.73,Bordeaux,3.04,4.74,1.939,2024-04-25 00:00:00,1.37
S_038,51.176113,3.80521,3.56,Strasbourg,3.94,7.83,1.759,2024-09-02 00:00:00,1.82
S_020,49.456,5.238522,8.1,Marseille,3.73,7.45,1.909,2024-02-21 00:00:00,5.68
S_034,51.337409,0.260211,5.57,Lille,7.94,3.99,1.901,2024-02-10 00:00:00,8.75
S_055,50.816838,-0.355075,3.63,Toulouse,6.38,1.7,1.807,2024-07-13 00:00:00,1.58
S_026,45.386196,0.663248,8.46,Strasbourg,5.66,4.24,1.847,2024-11-20 00:00:00,1.3
S_034,51.404749,5.530441,6.67,Lyon,7.46,2.08,1.772,2024-06-14 00:00:00,7.98
S_001,45.717763,2.005736,1.96,Montpellier,8.15,3.03,1.858,2024-06-27 00:00:00,4.96
S_023,51.920026,5.410954,2.08,Montpellier,5.79,6.92,1.73,2024-05-25 00:00:00,3.41
S_055,46.455503,6.081387,7.0,Lille,5.41,1.59,1.988,2024-01-21 00:00:00,7.94
S_011,51.62333,3.925682,1.88,Toulouse,4.37,2.75,1.825,2024-04-15 00:00:00,7.18
S_086,50.408358,-1.29874,4.02,Strasbourg,7.71,3.24,1.886,2024-07-23 00:00:00,4.11
S_078,46.990904,6.10648,8.29,Montpellier,4.74,6.82,1.721,2024-09-15 00:00:00,7.13
S_058,50.549377,2.129123,7.72,Nice,3.37,4.94,1.902,2024-11-11 00:00:00,1.98
S_050,45.629556,1.806856,4.62,Lille,1.99,8.14,1.898,2024-08-04 00:00:00,8.25
S_015,52.294811,-0.726643,2.18,Marseille,6.86,2.99,1.869,2024-03-15 00:00:00,6.45
S_083,48.964817,0.046666,4.65,Lyon,5.1,7.46,1.697,2024-11-28 00:00:00,5.43
S_052,49.859604,3.534725,1.72,Montpellier,1.82,7.38,1.872,2024-05-05 00:00:00,2.31
S_064,46.571122,-1.308511,1.74,Toulouse,3.85,7.0,1.717,2024-06-27 00:00:00,4.89
S_088,52.417885,5.525088,4.97,Nantes,5.85,6.96,1.839,2024-12-16 00:00:00,4.38
S_098,46.338592,-0.117873,2.25,Strasbourg,6.85,5.99,1.987,2024-10-17 00:00:00,6.4
S_078,50.576629,5.43866,3.83,Nantes,7.02,6.35,1.74,2024-02-19 00:00:00,8.7
S_026,46.590651,1.543917,6.46,Bordeaux,1.89,1.67,1.701,2024-07-19 00:00:00,4.08
S_093,46.353644,-0.083578,4.32,Nantes,7.35,2.5,1.814,2024-01-31 00:00:00,8.75
S_073,47.17774,-0.199112,5.55,Lille,4.49,4.04,1.923,2024-03-19 00:00:00,3.98
S_063,51.544899,-1.55842,3.49,Lille,4.99,7.68,1.757,2024-03-21 00:00:00,1.21
S_062,50.465721,0.376902,7.17,Paris,2.51,3.71,1.983,2024-01-27 00:00:00,5.18
S_071,46.990084,2.112982,4.15,Lille,4.99,6.58,1.943,2024-05-06 00:00:00,8.56
S_035,52.60701,4.042023,5.49,Nice,5.18,3.69,1.708,2024-07-07 00:00:00,2.17
S_090,48.487033,5.498312,1.71,Nantes,5.21,7.19,1.886,2024-01-28 00:00:00,8.29
S_033,47.257274,4.786289,5.95,Nantes,1.59,1.43,1.946,2024-11-26 00:00:00,8.17
S_068,49.616683,0.320763,6.32,Nantes,7.87,2.11,1.889,2024-07-20 00:00:00,6.88
S_058,47.73844,0.870309,3.49,Montpellier,7.02,2.51,1.857,2024-10-26 00:00:00,8.54
S_022,48.104873,0.925963,8.33,Lyon,4.58,6.85,1.95,2024-04-11 00:00:00,1.61
