col_date,col_station,col_temperature,col_humidite,col_pression,col_vitesse_vent,col_direction_vent,col_precipitations,col_ensoleillement,col_visibilite,col_latitude,col_longitude
2024-10-05 00:00:00,Gare du Nord 9,19.9,ID_034,1022.2,30,6.95,6.8,2.78,1.3,51.390474,-0.953478
2024-02-06 00:00:00,Gare du Nord 8,20.6,ID_035,1017.4,110,4.02,11.7,8.7,5.35,52.495891,-0.017993
2024-02-26 00:00:00,Gare de l'Est 2,23.6,ID_036,1000.5,80,5.13,13.5,3.98,6.83,49.739163,4.640108
2024-04-25 00:00:00,Montparnasse 3,24.9,ID_037,1013.5,80,3.37,7.4,3.21,4.27,49.532931,1.285059
2024-11-27 00:00:00,Gare de Lyon 3,13.5,ID_038,1015.8,45,4.26,13.4,7.01,2.47,49.848904,4.666683
2024-10-27 00:00:00,Saint-Charles 6,8.9,ID_039,995.6,30,8.0,6.6,5.22,3.88,46.952782,3.814031
2024-09-04 00:00:00,Gare du Nord 8,26.3,ID_040,1014.7,30,7.41,10.7,2.65,7.07,45.56009,0.211287
2024-08-30 00:00:00,Saint-Charles 6,25.7,ID_041,997.1,50,7.57,10.0,6.84,4.15,50.824724,1.326695
2024-03-30 00:00:00,Gare de l'Est 7,10.5,ID_042,1004.9,30,7.9,3.8,8.74,1.23,48.111922,1.002658
2024-08-31 00:00:00,Haussmann Saint-Lazare 2,16.2,ID_043,1024.2,110,1.36,9.8,3.98,7.0,49.262468,5.705465
2024-10-30 00:00:00,Saint-Jean 7,11.9,ID_044,1005.8,130,3.03,13.4,7.3,1.24,49.72809,3.607685
2024-08-07 00:00:00,Montparnasse 6,27.3,ID_045,1004.1,110,5.8,5.8,6.06,1.38,52.149084,-1.548612
2024-07-18 00:00:00,Matabiau 6,14.6,ID_046,1019.7,110,7.63,5.6,1.63,3.47,48.575352,-1.160336
2024-11-11 00:00:00,Haussmann Saint-Lazare 6,14.6,ID_047,1004.7,50,5.68,1.4,2.18,6.05,51.049354,6.236223
2024-12-04 00:00:00,Part-Dieu 9,10.9,ID_048,1022.0,130,8.21,14.2,3.64,6.15,46.842643,4.704355
2024-01-08 00:00:00,Haussmann Saint-Lazare 1,11.3,ID_049,1020.8,130,7.32,12.3,8.36,4.39,44.866913,0.962448
2024-06-28 00:00:00,Gare de l'Est 1,15.9,ID_050,1000.3,30,2.47,7.1,3.56,5.09,52.234281,3.937807
2024-03-02 00:00:00,Saint-Jean 6,7.0,ID_051,1023.0,70,1.45,9.6,7.37,5.76,50.941067,3.427125
2024-09-25 00:00:00,Montparnasse 4,5.1,ID_052,995.8,30,3.8,6.1,7.19,2.17,49.946004,4.947524
2024-01-02 00:00:00,Haussmann Saint-Lazare 5,27.3,ID_053,1004.1,110,8.43,6.3,1.79,3.8,48.318878,3.560578
2024-09-11 00:00:00,Saint-Jean 6,4.6,ID_054,997.2,45,7.33,8.3,7.06,2.62,50.626332,-0.779437
2024-05-28 00:00:00,Saint-Jean 1,24.4,ID_055,1004.8,80,2.4,10.9,3.45,4.66,47.426625,5.772064
2024-04-17 00:00:00,Matabiau 9,26.2,ID_056,1010.1,30,2.17,11.3,2.28,2.05,50.283037,4.919469
2024-10-29 00:00:00,Saint-Charles 4,27.2,ID_057,1011.0,30,7.91,14.3,7.21,3.82,52.100468,5.758817
2024-02-26 00:00:00,Saint-Charles 4,27.4,ID_058,1020.4,45,2.87,1.1,5.42,6.62,50.393848,2.955564
2024-07-25 00:00:00,Saint-Charles 9,18.3,ID_059,1006.9,80,8.36,2.8,2.3,8.78,49.077778,-1.585788
2024-01-11 00:00:00,Gare de Lyon 8,22.2,ID_060,1001.8,130,2.97,0.8,5.59,1.66,45.8908,1.126576
2024-02-01 00:00:00,Part-Dieu 4,5.2,ID_061,1021.2,45,4.24,14.3,2.28,2.32,49.737428,1.007161
2024-03-23 00:00:00,Haussmann Saint-Lazare 2,15.2,ID_062,1010.7,80,3.82,4.8,5.4,1.97,46.894268,6.301409
2024-01-03 00:00:00,Matabiau 7,16.0,ID_063,1017.0,30,1.88,7.9,4.54,7.78,52.509581,4.762961
2024-09-03 00:00:00,Saint-Jean 3,19.2,ID_064,1024.3,110,5.13,14.8,2.37,1.48,52.295646,3.413847
2024-10-10 00:00:00,Gare de l'Est 1,18.3,ID_065,1001.7,30,2.75,2.2,8.32,1.87,50.790544,6.140931
2024-08-24 00:00:00,Saint-Charles 5,18.9,ID_066,1015.6,45,8.3,12.8,1.71,4.34,48.339658,3.832384
2024-03-08 00:00:00,Haussmann Saint-Lazare 4,15.2,ID_067,1020.1,130,8.46,13.9,7.74,3.96,47.221667,0.395442
2024-01-06 00:00:00,Montparnasse 9,16.9,ID_068,1007.7,50,5.05,13.0,4.45,8.01,50.196228,5.740106
2024-02-02 00:00:00,Gare du Nord 6,27.3,ID_069,1008.6,45,7.44,0.7,1.99,3.95,51.559229,2.158507
2024-05-29 00:00:00,Saint-Jean 4,18.0,ID_070,1004.0,130,6.83,11.3,7.67,7.15,49.202152,0.3745
2024-11-09 00:00:00,Montparnasse 2,20.8,ID_071,1001.0,50,3.56,1.0,6.92,7.74,50.49803,-0.247559
2024-11-29 00:00:00,Saint-Jean 8,15.7,ID_072,1019.6,45,4.96,11.3,6.19,1.94,51.184962,2.506932
2024-05-26 00:00:00,Saint-Jean 6,13.3,ID_073,1003.3,50,7.61,6.7,7.88,8.67,46.628587,3.053098
2024-01-24 00:00:00,Montparnasse 2,25.2,ID_074,999.3,45,6.12,1.6,6.53,4.41,46.14436,1.632129
2024-08-03 00:00:00,Haussmann Saint-Lazare 7,20.1,ID_075,1012.4,110,7.79,0.1,5.7,1.45,51.242768,0.622051
2024-04-12 00:00:00,Part-Dieu 8,19.6,ID_076,1000.9,50,2.08,10.2,3.0,2.26,51.643476,3.230049
2024-08-13 00:00:00,Saint-Charles 7,5.8,ID_077,1009.6,45,1.94,4.2,1.5,3.19,50.845715,-1.362993
2024-01-07 00:00:00,Saint-Charles 9,10.2,ID_078,995.8,50,3.62,9.1,4.62,4.59,46.088553,5.615596
2024-11-03 00:00:00,Matabiau 1,22.7,ID_079,1000.5,45,3.4,12.8,1.64,7.58,50.057088,5.90715
2024-10-15 00:00:00,Haussmann Saint-Lazare 8,7.8,ID_080,1005.0,45,3.06,1.8,1.72,7.28,52.15968,-0.229986
2024-11-02 00:00:00,Gare de Lyon 3,11.4,ID_081,1022.2,110,8.61,14.8,5.02,1.91,52.176357,-1.053562
2024-12-07 00:00:00,Matabiau 4,27.5,ID_082,1016.7,110,7.05,1.0,7.43,4.52,48.808404,3.987838
2024-11-24 00:00:00,Matabiau 5,20.0,ID_083,1017.3,45,8.15,5.9,4.66,2.42,46.0296,-1.574102
2024-07-23 00:00:00,Part-Dieu 8,19.2,ID_084,1018.0,30,3.35,11.4,2.64,5.03,45.611981,1.845974
2024-06-29 00:00:00,Matabiau 9,18.4,ID_085,1008.5,50,6.16,11.6,4.53,2.47,46.057133,2.408584
2024-07-02 00:00:00,Saint-Charles 7,23.0,ID_086,995.5,130,7.43,11.7,5.61,8.18,51.800357,1.868534
2024-02-22 00:00:00,Saint-Charles 3,19.9,ID_087,1015.1,70,5.02,1.1,3.19,3.94,48.725199,3.443316
2024-07-13 00:00:00,Part-Dieu 3,19.8,ID_088,1011.1,130,7.16,2.9,2.28,2.68,47.759198,2.578991
2024-07-06 00:00:00,Matabiau 9,6.6,ID_089,1005.1,30,4.9,1.3,6.12,8.01,51.852544,4.324394
2024-11-22 00:00:00,Matabiau 5,13.6,ID_090,1004.2,45,6.31,1.5,4.9,4.5,48.381747,-0.552132
2024-07-07 00:00:00,Haussmann Saint-Lazare 7,15.7,ID_091,1020.1,80,4.38,1.1,1.6,2.26,46.048399,-0.106495
2024-06-23 00:00:00,Part-Dieu 7,11.7,ID_092,995.5,45,5.39,14.6,8.56,2.4,52.183024,5.297538
2024-01-02 00:00:00,Gare de l'Est 1,24.1,ID_093,1018.4,70,5.76,13.5,8.0,4.61,51.940915,-0.71406
2024-08-18 00:00:00,Gare de l'Est 2,17.6,ID_094,1016.4,110,8.13,7.1,5.47,7.74,49.61586,1.815636
2024-11-11 00:00:00,Part-Dieu 3,21.9,ID_095,1020.5,30,7.37,8.8,5.09,2.86,48.499154,0.108032
2024-07-20 00:00:00,Saint-Charles 2,9.3,ID_096,1012.5,50,7.45,9.7,3.13,3.44,48.538826,5.674506
2024-08-08 00:00:00,Haussmann Saint-Lazare 2,21.5,ID_097,1000.7,130,1.48,9.8,5.17,2.75,51.141756,-0.525367
2024-03-08 00:00:00,Gare de l'Est 5,25.4,ID_098,1023.7,30,1.86,3.3,8.33,5.91,45.93677,1.515408
2024-11-26 00:00:00,Montparnasse 9,23.6,ID_099,1001.1,110,3.06,5.4,3.32,1.91,47.750064,5.517693
2024-05-01 00:00:00,Haussmann Saint-Lazare 3,25.1,ID_000,1004.3,80,3.33,4.2,3.15,5.11,51.279698,3.186791
2024-02-23 00:00:00,Part-Dieu 3,20.9,ID_001,1014.9,45,6.98,4.6,1.63,5.01,49.77961,5.38208
2024-03-17 00:00:00,Saint-Jean 6,15.7,ID_002,1010.2,80,8.08,5.8,3.18,1.76,50.876782,1.915402
2024-12-22 00:00:00,Gare de Lyon 5,20.6,ID_003,1008.1,130,4.48,13.8,6.21,2.78,49.85933,3.343596
2024-07-22 00:00:00,Part-Dieu 5,8.8,ID_004,997.7,80,3.66,10.0,3.85,5.79,45.540302,3.753955
2024-09-28 00:00:00,Haussmann Saint-Lazare 1,24.2,ID_005,1020.5,70,3.94,1.2,7.13,3.21,48.295254,-1.136411
2024-07-14 00:00:00,Matabiau 8,18.7,ID_006,1010.8,110,8.04,14.9,5.88,4.91,47.692214,-0.96319
2024-10-31 00:00:00,Matabiau 1,15.9,ID_007,1003.8,30,3.35,0.8,4.94,1.83,48.91255,0.549579
2024-10-27 00:00:00,Matabiau 7,19.8,ID_008,1003.1,50,7.98,6.4,7.49,1.32,46.140493,4.218913
2024-02-12 00:00:00,Part-Dieu 6,15.3,ID_009,1023.5,50,4.91,9.1,8.12,3.55,50.392208,3.571161
2024-10-21 00:00:00,Gare du Nord 7,19.8,ID_010,1021.2,70,2.94,4.2,4.04,2.86,47.366653,1.099996
2024-11-26 00:00:00,Montparnasse 4,14.1,ID_011,1003.2,130,1.56,11.4,5.09,4.6,47.717098,3.748403
2024-06-12 00:00:00,Haussmann Saint-Lazare 3,27.3,ID_012,1021.3,110,1.53,1.1,6.34,7.15,47.978516,-0.063455
2024-03-28 00:00:00,Matabiau 6,23.4,ID_013,1000.2,130,8.02,8.2,2.88,8.46,48.376093,-0.081665
2024-10-17 00:00:00,Saint-Charles 6,25.5,ID_014,1005.0,70,7.32,5.4,1.35,3.84,45.414118,4.974512
2024-01-17 00:00:00,Saint-Charles 2,22.1,ID_015,1000.5,45,7.78,1.3,1.45,4.3,48.919381,-0.175942
2024-05-04 00:00:00,Gare du Nord 8,6.3,ID_016,1007.7,110,8.65,0.8,4.75,7.66,50.886843,6.291342
2024-03-02 00:00:00,Saint-Jean 9,17.1,ID_017,1009.4,110,5.87,10.4,6.57,2.88,52.669622,3.988217
2024-11-02 00:00:00,Gare de l'Est 6,24.3,ID_018,1014.6,50,6.91,10.1,4.01,2.76,52.668718,-0.49301
2024-09-29 00:00:00,Haussmann Saint-Lazare 7,14.0,ID_019,1000.1,70,1.33,9.5,8.12,3.51,45.652784,5.696299
2024-01-25 00:00:00,Saint-Jean 8,7.9,ID_020,1011.0,30,2.07,4.7,2.08,1.25,48.841516,4.082425
2024-09-08 00:00:00,Gare de l'Est 4,11.6,ID_021,1014.3,130,2.3,4.0,8.38,6.37,52.029002,3.436821
2024-01-26 00:00:00,Gare de Lyon 1,19.8,ID_022,996.5,110,8.61,13.0,3.16,1.42,49.910763,3.571792
2024-08-21 00:00:00,Montparnasse 7,26.6,ID_023,1023.8,50,5.27,8.2,3.57,4.53,52.228987,-0.499216
2024-10-06 00:00:00,Saint-Charles 5,7.0,ID_024,1003.6,80,3.59,4.2,4.64,6.31,50.453905,6.252133
2024-09-22 00:00:00,Part-Dieu 6,6.4,ID_025,1023.2,80,4.31,3.6,1.76,2.2,51.432993,1.166125
2024-09-25 00:00:00,Haussmann Saint-Lazare 2,22.0,ID_026,1008.7,70,8.51,8.3,3.44,3.84,46.043015,2.223622
2024-12-01 00:00:00,Saint-Charles 7,10.7,ID_027,999.7,80,2.26,7.1,3.06,3.07,49.456675,-1.423705
2024-08-20 00:00:00,Part-Dieu 9,6.4,ID_028,996.7,45,6.25,13.9,7.53,6.91,52.754051,4.901119
2024-11-22 00:00:00,Gare de Lyon 7,17.2,ID_029,1001.5,130,6.24,12.4,1.71,2.73,45.526716,-1.171772
2024-08-10 00:00:00,Montparnasse 7,16.9,ID_030,1013.2,70,6.78,0.9,4.31,8.0,52.685524,-0.466973
2024-08-17 00:00:00,Haussmann Saint-Lazare 9,4.5,ID_031,1014.3,50,3.96,2.5,8.74,8.41,50.562836,-0.718726
2024-08-04 00:00:00,Saint-Charles 1,12.0,ID_032,1005.9,50,3.77,13.4,7.45,8.29,48.067867,3.121709
2024-09-27 00:00:00,Saint-Jean 1,26.9,ID_033,999.0,80,2.22,0.2,3.28,1.45,49.027874,1.15897
2024-10-15 00:00:00,Montparnasse 5,5.3,ID_034,1014.9,30,3.04,5.5,6.26,8.12,48.953313,-1.199149
2024-08-21 00:00:00,Gare de Lyon 1,15.6,ID_035,1004.6,110,3.51,9.2,7.61,3.2,47.366051,-0.746547
2024-06-27 00:00:00,Saint-Jean 3,12.1,ID_036,1001.4,80,4.07,11.2,6.26,8.28,51.774222,1.773307
2024-06-14 00:00:00,Montparnasse 5,23.4,ID_037,1022.2,70,4.29,4.9,4.76,6.68,49.923881,1.808174
2024-06-24 00:00:00,Gare du Nord 1,7.6,ID_038,1006.9,70,7.46,3.0,6.02,3.01,49.737449,2.383238
2024-08-10 00:00:00,Matabiau 7,13.3,ID_039,999.7,130,5.8,8.8,5.92,1.66,50.320456,4.181647
2024-03-28 00:00:00,Saint-Jean 8,18.2,ID_040,1014.5,130,1.81,0.0,7.84,8.22,51.718457,6.192978
2024-05-18 00:00:00,Haussmann Saint-Lazare 9,18.6,ID_041,1008.6,110,7.79,13.7,2.64,8.59,51.684647,0.394241
2024-06-04 00:00:00,Gare de Lyon 1,12.8,ID_042,995.8,50,7.21,3.7,4.84,7.29,47.398035,4.164414
2024-11-22 00:00:00,Part-Dieu 8,17.8,ID_043,999.0,110,3.97,1.4,5.98,3.3,46.431437,3.913889
2024-05-18 00:00:00,Haussmann Saint-Lazare 3,20.9,ID_044,1014.7,80,5.0,7.1,2.54,7.05,50.528997,2.030395
2024-11-15 00:00:00,Part-Dieu 8,9.6,ID_045,1009.2,30,2.88,5.5,3.14,7.42,50.319294,5.076911
2024-05-08 00:00:00,Gare de Lyon 3,18.2,ID_046,1003.2,45,6.45,2.4,4.99,7.95,46.535949,4.372886
2024-11-02 00:00:00,Saint-Jean 5,24.6,ID_047,1000.0,130,6.46,11.2,2.53,6.87,51.750513,-1.406897
2024-06-07 00:00:00,Saint-Jean 8,4.9,ID_048,1013.4,130,1.65,9.0,4.66,6.01,51.346447,-0.985543
2024-03-23 00:00:00,Gare de Lyon 8,26.1,ID_049,1025.0,50,3.98,12.5,7.54,2.97,45.226482,-0.190815
2024-09-26 00:00:00,Gare de Lyon 7,20.9,ID_050,997.5,80,1.54,10.9,2.87,6.5,46.340143,4.069545
2024-03-08 00:00:00,Montparnasse 2,12.5,ID_051,995.6,50,2.28,1.5,5.68,5.16,47.994447,4.473706
2024-07-20 00:00:00,Gare de l'Est 9,16.5,ID_052,1014.1,130,5.3,6.1,2.2,2.9,48.511122,-1.595387
2024-03-23 00:00:00,Part-Dieu 7,8.6,ID_053,1009.8,30,7.81,13.9,6.74,7.55,48.455959,5.568214
2024-11-02 00:00:00,Saint-Charles 6,23.7,ID_054,998.0,70,8.73,1.7,7.68,6.75,51.746786,3.720044
2024-08-31 00:00:00,Haussmann Saint-Lazare 9,25.7,ID_055,1018.0,110,8.22,11.7,5.27,3.12,45.174762,-0.434329
2024-03-09 00:00:00,Haussmann Saint-Lazare 7,17.1,ID_056,1012.2,30,6.96,1.7,8.36,2.14,49.132599,4.46244
2024-11-27 00:00:00,Matabiau 3,11.2,ID_057,997.6,110,1.88,7.2,2.41,1.99,49.602963,3.545235
2024-07-23 00:00:00,Part-Dieu 5,14.0,ID_058,1016.6,70,6.43,8.0,5.94,1.31,52.401667,5.81585
2024-05-26 00:00:00,Gare du Nord 8,10.7,ID_059,1020.5,45,3.54,9.2,2.56,7.07,51.313519,0.05972
2024-07-29 00:00:00,Part-Dieu 3,27.1,ID_060,1005.9,80,5.23,7.0,8.09,2.74,45.055746,1.97258
2024-04-06 00:00:00,Gare de Lyon 7,23.9,ID_061,1019.5,30,5.57,2.6,1.46,7.25,44.97204,1.26768
2024-04-04 00:00:00,Haussmann Saint-Lazare 6,23.5,ID_062,1019.3,45,6.49,5.0,1.6,3.4,51.891845,-1.494467
2024-09-29 00:00:00,Montparnasse 6,20.7,ID_063,999.0,80,8.13,8.4,5.95,3.55,49.701323,0.409145
2024-11-04 00:00:00,Montparnasse 8,20.5,ID_064,1002.2,30,3.3,9.7,4.19,2.27,46.393306,0.969513
2024-03-20 00:00:00,Part-Dieu 4,5.8,ID_065,1002.4,110,3.43,0.5,1.64,5.24,47.280321,2.179269
2024-12-17 00:00:00,Saint-Charles 1,25.5,ID_066,1019.4,110,1.38,12.8,8.13,6.48,47.076208,5.856205
2024-12-22 00:00:00,Part-Dieu 8,26.8,ID_067,1002.4,45,3.38,5.1,7.62,2.59,46.069207,5.604459
2024-03-06 00:00:00,Saint-Charles 6,23.4,ID_068,1005.3,45,4.99,7.1,7.16,3.39,50.850814,-1.573536
2024-04-03 00:00:00,Saint-Jean 7,23.9,ID_069,1024.9,110,3.35,7.8,2.14,8.57,47.215946,3.817926
2024-10-25 00:00:00,Part-Dieu 6,14.7,ID_070,1009.4,70,4.77,3.6,3.4,4.65,46.33189,4.081777
2024-07-15 00:00:00,Part-Dieu 7,14.3,ID_071,1001.0,45,2.37,2.5,2.48,8.14,46.885899,4.576972
2024-03-12 00:00:00,Gare de l'Est 8,21.7,ID_072,1024.6,50,2.63,2.8,4.89,4.31,51.525069,0.417499
2024-01-16 00:00:00,Montparnasse 2,21.4,ID_073,1012.8,130,2.75,1.4,5.3,1.99,47.421003,2.457429
2024-03-08 00:00:00,Saint-Charles 9,21.1,ID_074,1014.5,130,1.28,8.9,1.79,3.95,45.659159,4.669009
2024-05-18 00:00:00,Saint-Charles 9,5.5,ID_075,1023.6,45,1.82,11.5,3.15,3.03,48.866864,4.057077
2024-02-26 00:00:00,Gare de l'Est 1,27.0,ID_076,1002.2,45,3.02,7.7,6.84,3.25,50.638815,-0.815752
2024-03-08 00:00:00,Haussmann Saint-Lazare 5,16.1,ID_077,1020.1,110,7.64,7.4,3.98,2.75,51.422091,2.123275
2024-10-11 00:00:00,Gare de l'Est 2,17.1,ID_078,1016.0,130,8.75,4.7,5.03,7.35,49.961464,4.470099
2024-12-02 00:00:00,Gare de Lyon 8,9.3,ID_079,1002.1,70,3.31,11.1,5.16,5.77,50.3199,-0.704737
2024-04-22 00:00:00,Gare du Nord 7,23.8,ID_080,1009.6,80,4.66,7.5,1.63,6.16,45.645113,-0.878894
2024-06-23 00:00:00,Gare du Nord 7,24.3,ID_081,1012.1,80,5.93,0.8,6.42,6.31,49.748668,2.51773
2024-01-19 00:00:00,Saint-Jean 8,10.3,ID_082,1019.2,30,3.92,3.7,5.39,3.59,51.9733,0.626155
2024-01-14 00:00:00,Part-Dieu 9,21.0,ID_083,997.5,50,6.78,5.1,8.67,6.77,45.031334,3.901451
2024-01-11 00:00:00,Gare de l'Est 5,22.3,ID_084,1017.5,130,8.54,8.9,6.02,7.13,47.040218,3.069705
2024-06-05 00:00:00,Saint-Charles 3,19.1,ID_085,1021.5,110,4.83,7.2,5.72,3.85,51.53514,-0.09908
2024-08-01 00:00:00,Matabiau 4,21.7,ID_086,996.0,30,4.28,11.9,3.71,6.59,51.352442,-1.157314
2024-09-21 00:00:00,Haussmann Saint-Lazare 9,12.4,ID_087,1022.5,45,7.25,0.8,2.54,3.5,51.900103,5.789772
2024-07-21 00:00:00,Saint-Jean 4,14.8,ID_088,1003.3,30,5.35,7.9,2.8,3.03,52.68608,1.538441
2024-08-25 00:00:00,Part-Dieu 3,21.7,ID_089,1003.8,50,5.72,7.2,7.96,6.65,49.302678,4.854484
2024-06-30 00:00:00,Gare du Nord 2,14.0,ID_090,1006.1,110,1.98,3.9,2.04,6.37,50.879288,5.380025
2024-11-15 00:00:00,Gare de l'Est 8,19.9,ID_091,1009.5,50,6.86,6.7,2.67,6.11,49.992558,1.336144
2024-11-14 00:00:00,Matabiau 7,14.1,ID_092,999.0,30,5.33,6.5,3.06,4.0,48.510956,4.192677
2024-11-23 00:00:00,Matabiau 2,4.6,ID_093,1001.9,110,2.49,13.2,1.95,2.45,48.299387,0.773903
2024-03-10 00:00:00,Matabiau 6,13.5,ID_094,995.9,110,1.78,10.2,2.41,2.51,49.561324,-0.503105
2024-07-27 00:00:00,Matabiau 6,19.7,ID_095,1011.6,130,5.8,11.5,5.46,5.92,47.183901,-0.401914
2024-07-16 00:00:00,Saint-Charles 5,23.6,ID_096,1017.7,30,7.9,9.9,1.92,7.34,49.844915,0.760639
2024-05-17 00:00:00,Gare de l'Est 7,12.4,ID_097,1009.9,70,1.26,6.8,8.37,6.64,52.173731,2.958451
2024-08-04 00:00:00,Montparnasse 1,26.2,ID_098,1002.4,80,2.41,8.9,4.56,5.55,47.788873,2.869343
2024-02-05 00:00:00,Gare de Lyon 3,6.4,ID_099,1022.9,30,8.66,0.1,5.24,3.67,51.836815,2.204896
2024-11-05 00:00:00,Haussmann Saint-Lazare 5,6.9,ID_000,1002.6,30,2.26,4.4,8.35,6.44,45.400567,4.363854
2024-04-28 00:00:00,Saint-Jean 1,17.6,ID_001,1018.4,80,5.44,2.9,7.66,8.75,45.592622,5.043543
2024-03-19 00:00:00,Montparnasse 6,18.5,ID_002,1015.0,50,6.08,11.0,6.08,5.72,50.498841,5.343029
2024-11-23 00:00:00,Montparnasse 2,17.4,ID_003,1022.5,30,5.97,6.3,7.57,5.64,49.655774,0.906671
2024-01-04 00:00:00,Haussmann Saint-Lazare 4,11.7,ID_004,998.7,130,5.38,6.7,7.01,3.41,46.65534,4.879826
2024-08-25 00:00:00,Part-Dieu 7,21.5,ID_005,1005.0,130,6.81,6.6,6.3,6.05,46.229032,3.307132
2024-06-14 00:00:00,Saint-Jean 7,17.0,ID_006,997.5,50,6.23,7.8,2.23,8.17,46.187654,0.956102
2024-02-10 00:00:00,Matabiau 3,17.5,ID_007,1003.7,45,2.59,14.3,3.44,4.75,51.347936,-1.493654
2024-02-07 00:00:00,Matabiau 3,14.1,ID_008,1023.6,110,8.18,14.1,5.21,4.0,48.248411,4.168683
2024-12-20 00:00:00,Saint-Charles 2,12.1,ID_009,1019.3,45,8.71,8.8,6.1,6.49,47.296937,1.32039
2024-02-18 00:00:00,Gare du Nord 1,20.6,ID_010,1017.0,80,1.6,4.4,1.88,7.6,48.967718,5.029591
2024-01-23 00:00:00,Matabiau 2,13.5,ID_011,998.3,30,4.11,7.6,3.25,4.25,49.832858,1.016667
2024-04-24 00:00:00,Matabiau 9,9.6,ID_012,1007.9,70,6.93,2.4,6.46,2.45,49.388418,-1.045693
2024-01-11 00:00:00,Montparnasse 3,10.2,ID_013,1005.6,50,2.68,6.2,5.68,2.74,50.71581,0.288157
2024-10-15 00:00:00,Gare de l'Est 2,21.9,ID_014,997.7,80,4.64,0.9,3.76,1.26,52.126258,5.441395
2024-10-24 00:00:00,Saint-Jean 7,25.6,ID_015,1013.3,80,5.74,3.7,4.45,6.94,47.300569,5.262775
2024-08-15 00:00:00,Gare de Lyon 7,23.5,ID_016,995.8,50,6.29,0.4,6.96,7.71,51.121893,4.145268
2024-03-31 00:00:00,Montparnasse 4,22.7,ID_017,998.3,80,8.05,14.3,8.6,3.55,48.414282,2.628548
2024-04-03 00:00:00,Gare de Lyon 9,9.6,ID_018,997.9,45,6.89,14.5,4.61,2.52,48.103213,4.17774
2024-10-06 00:00:00,Montparnasse 7,25.4,ID_019,1004.1,80,5.4,14.1,5.05,4.2,52.685864,2.521333
2024-05-03 00:00:00,Montparnasse 4,22.0,ID_020,1009.9,70,3.11,7.9,7.89,4.48,48.564104,4.772872
2024-01-12 00:00:00,Matabiau 9,21.0,ID_021,1018.6,130,1.93,13.3,5.87,1.99,46.528281,3.117773
2024-03-27 00:00:00,Part-Dieu 5,24.0,ID_022,997.6,80,3.78,13.3,5.89,3.45,50.086593,1.328576
2024-12-05 00:00:00,Saint-Charles 9,21.9,ID_023,1023.7,110,1.69,7.7,6.91,3.14,50.105492,1.708182
2024-02-13 00:00:00,Gare de Lyon 4,15.4,ID_024,997.2,110,2.6,4.0,3.92,6.72,45.093992,2.8156
2024-10-02 00:00:00,Part-Dieu 5,24.3,ID_025,1001.9,80,4.01,10.3,7.84,5.9,49.718084,-1.014444
2024-04-17 00:00:00,Gare de Lyon 1,6.7,ID_026,1005.0,50,5.23,6.9,2.4,5.58,46.221298,6.242613
2024-04-11 00:00:00,Saint-Jean 3,12.5,ID_027,1006.2,45,6.41,10.4,7.49,2.76,47.038028,2.926886
2024-01-28 00:00:00,Saint-Jean 5,6.4,ID_028,997.1,110,1.32,10.6,5.38,1.29,52.825616,2.328403
2024-05-03 00:00:00,Montparnasse 2,25.5,ID_029,1000.8,110,1.89,5.6,5.6,4.41,50.284147,4.044877
2024-08-20 00:00:00,Gare du Nord 4,17.7,ID_030,1017.0,130,7.4,14.6,6.09,3.61,49.2329,5.717233
2024-12-17 00:00:00,Gare de l'Est 4,26.9,ID_031,1005.6,45,6.42,8.4,2.47,8.57,48.999366,-0.107806
2024-04-05 00:00:00,Haussmann Saint-Lazare 2,4.6,ID_032,1002.0,130,7.77,8.9,4.27,1.65,51.618536,2.475015
2024-03-31 00:00:00,Matabiau 1,22.2,ID_033,996.6,45,5.53,13.1,5.38,2.24,50.629847,0.563989
2024-12-18 00:00:00,Montparnasse 1,23.2,ID_034,1003.5,110,7.48,6.3,2.88,8.38,50.813586,3.929988
2024-01-10 00:00:00,Haussmann Saint-Lazare 2,8.8,ID_035,1023.9,70,4.11,0.7,3.31,6.06,51.606832,5.519006
2024-07-20 00:00:00,Part-Dieu 4,26.7,ID_036,1006.5,80,6.88,10.7,7.59,7.4,50.547296,-0.306205
2024-11-18 00:00:00,Haussmann Saint-Lazare 6,26.3,ID_037,1021.4,70,7.89,8.3,3.21,4.0,46.403105,3.77305
2024-04-17 00:00:00,Part-Dieu 7,14.5,ID_038,1021.2,70,1.25,3.4,3.76,8.24,45.249305,5.387656
2024-09-01 00:00:00,Part-Dieu 6,24.3,ID_039,997.1,130,2.68,14.6,2.55,8.47,51.075284,-0.892516
2024-05-11 00:00:00,Gare de Lyon 9,7.9,ID_040,1024.0,45,2.34,11.4,6.06,4.77,52.108059,0.945665
2024-09-20 00:00:00,Haussmann Saint-Lazare 1,8.1,ID_041,1013.5,80,2.76,14.2,5.64,6.11,45.610755,-0.444741
2024-02-06 00:00:00,Montparnasse 5,24.2,ID_042,1024.1,70,6.93,3.5,1.77,1.44,45.449016,0.52865
2024-06-14 00:00:00,Saint-Charles 5,8.0,ID_043,1001.7,130,1.33,7.8,4.94,3.57,46.808924,1.500604
2024-09-08 00:00:00,Gare du Nord 5,19.6,ID_044,1013.9,110,3.14,11.7,1.59,5.37,49.044281,-0.905495
