col_mobilite_id,col_time_id,col_zone_id,col_mode_id,col_ligne_id,col_arret_id,col_segment_id,col_evenement_id,col_vehicule_id,col_trafic_mesure,col_vitesse_moyenne,col_temps_attente,col_taux_frequentation,col_nbr_accidents,col_niveau_delinquance,col_congestion_level,col_est_weekend,col_est_vacances,col_est_jour_ferie,col_is_peak_hour,col_high_risk_area,col_cout_energie_km,col_consommation_totale,col_feedback_score,col_source,col_date_insertion
MOB_17454,17454,17454,17454,17454,17454,17454,17454,17454,43.53,3.64,6.56,8.32,51,4.15,Élevé,NON,NON,OUI,NON,NON,5.96,4.87,84,Meteo_France,2024-01-01 00:00:00
MOB_17455,17455,17455,17455,17455,17455,17455,17455,17455,16.86,1.04,5.91,1.14,64,2.50,Élevé,OUI,OUI,NON,NON,NON,4.77,5.45,82,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17456,17456,17456,17456,17456,17456,17456,17456,17456,1.55,6.78,1.88,8.93,4,9.72,Critique,NON,NON,OUI,NON,NON,7.57,4.79,17,Meteo_France,2024-01-01 00:00:00
MOB_17457,17457,17457,17457,17457,17457,17457,17457,17457,1.44,4.99,7.82,3.84,79,5.12,Faible,NON,OUI,OUI,OUI,OUI,3.58,8.94,56,Data.gouv.fr,2024-01-01 00:00:00
MOB_17458,17458,17458,17458,17458,17458,17458,17458,17458,11.38,3.10,9.73,5.34,26,6.63,Critique,OUI,NON,OUI,NON,OUI,8.34,7.45,39,Data.gouv.fr,2024-01-01 00:00:00
MOB_17459,17459,17459,17459,17459,17459,17459,17459,17459,6.33,1.55,6.78,2.71,100,3.08,Modéré,NON,NON,OUI,NON,NON,9.84,5.70,50,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17460,17460,17460,17460,17460,17460,17460,17460,17460,39.88,3.81,6.89,4.74,3,3.34,Modéré,NON,OUI,NON,NON,NON,7.51,5.74,76,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17461,17461,17461,17461,17461,17461,17461,17461,17461,9.55,5.41,2.52,5.22,55,1.27,Faible,NON,OUI,NON,NON,OUI,3.85,3.90,39,Meteo_France,2024-01-01 00:00:00
MOB_17462,17462,17462,17462,17462,17462,17462,17462,17462,18.15,4.74,9.49,9.64,63,4.70,Modéré,NON,NON,OUI,OUI,NON,1.17,8.63,12,AirParif_2024,2024-01-01 00:00:00
MOB_17463,17463,17463,17463,17463,17463,17463,17463,17463,37.77,3.41,4.25,5.45,25,2.44,Élevé,OUI,OUI,OUI,OUI,OUI,2.60,7.03,34,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17464,17464,17464,17464,17464,17464,17464,17464,17464,2.62,7.56,5.89,7.28,9,4.70,Critique,OUI,NON,NON,NON,NON,3.07,9.90,70,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17465,17465,17465,17465,17465,17465,17465,17465,17465,24.07,5.93,6.16,6.17,5,6.05,Faible,NON,NON,OUI,NON,NON,1.88,8.03,59,Data.gouv.fr,2024-01-01 00:00:00
MOB_17466,17466,17466,17466,17466,17466,17466,17466,17466,42.11,7.43,4.20,7.47,82,8.38,Critique,NON,NON,NON,OUI,NON,9.42,6.98,21,Data.gouv.fr,2024-01-01 00:00:00
MOB_17467,17467,17467,17467,17467,17467,17467,17467,17467,40.20,6.22,8.87,9.41,34,8.47,Modéré,OUI,OUI,OUI,OUI,OUI,3.16,3.14,71,Data.gouv.fr,2024-01-01 00:00:00
MOB_17468,17468,17468,17468,17468,17468,17468,17468,17468,36.17,6.37,9.35,2.53,42,3.10,Faible,NON,NON,OUI,OUI,OUI,8.14,4.59,85,Data.gouv.fr,2024-01-01 00:00:00
MOB_17469,17469,17469,17469,17469,17469,17469,17469,17469,23.52,6.34,9.63,3.92,89,6.69,Critique,NON,OUI,NON,OUI,NON,7.34,7.63,67,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17470,17470,17470,17470,17470,17470,17470,17470,17470,24.02,6.40,9.68,2.26,53,7.19,Élevé,OUI,OUI,NON,OUI,OUI,5.65,1.44,3,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17471,17471,17471,17471,17471,17471,17471,17471,17471,30.07,9.28,9.69,9.74,83,4.80,Faible,OUI,NON,NON,NON,OUI,7.14,3.59,73,AirParif_2024,2024-01-01 00:00:00
MOB_17472,17472,17472,17472,17472,17472,17472,17472,17472,13.82,4.61,8.08,6.11,52,5.61,Faible,OUI,OUI,NON,NON,OUI,1.59,3.72,31,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17473,17473,17473,17473,17473,17473,17473,17473,17473,7.53,3.10,6.72,5.76,11,7.81,Critique,OUI,NON,OUI,NON,OUI,3.27,6.57,68,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17474,17474,17474,17474,17474,17474,17474,17474,17474,18.21,4.40,1.37,6.15,76,4.41,Modéré,NON,NON,OUI,OUI,OUI,3.51,4.84,83,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17475,17475,17475,17475,17475,17475,17475,17475,17475,29.97,3.90,6.60,2.55,17,7.48,Faible,OUI,NON,OUI,OUI,NON,5.07,7.85,99,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17476,17476,17476,17476,17476,17476,17476,17476,17476,43.77,7.62,3.98,6.97,21,3.28,Élevé,NON,NON,NON,NON,NON,7.02,4.47,97,Data.gouv.fr,2024-01-01 00:00:00
MOB_17477,17477,17477,17477,17477,17477,17477,17477,17477,30.03,8.05,7.57,2.47,52,8.69,Modéré,NON,NON,NON,NON,NON,9.26,3.21,97,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17478,17478,17478,17478,17478,17478,17478,17478,17478,20.91,7.81,4.10,9.26,26,1.20,Faible,NON,NON,OUI,NON,NON,4.74,2.61,50,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17479,17479,17479,17479,17479,17479,17479,17479,17479,19.59,9.76,1.67,6.82,9,7.29,Critique,OUI,NON,NON,OUI,NON,6.04,2.18,9,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17480,17480,17480,17480,17480,17480,17480,17480,17480,8.63,5.79,9.17,5.08,37,1.39,Élevé,NON,OUI,OUI,NON,NON,3.53,3.94,40,AirParif_2024,2024-01-01 00:00:00
MOB_17481,17481,17481,17481,17481,17481,17481,17481,17481,48.16,1.13,5.83,6.10,15,9.70,Modéré,NON,NON,OUI,NON,OUI,2.91,6.91,20,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17482,17482,17482,17482,17482,17482,17482,17482,17482,17.23,9.99,2.60,5.77,86,2.25,Faible,NON,NON,OUI,OUI,NON,1.54,4.87,19,Meteo_France,2024-01-01 00:00:00
MOB_17483,17483,17483,17483,17483,17483,17483,17483,17483,22.27,8.32,4.21,2.81,41,6.19,Élevé,OUI,NON,NON,OUI,OUI,2.62,6.83,17,AirParif_2024,2024-01-01 00:00:00
MOB_17484,17484,17484,17484,17484,17484,17484,17484,17484,10.18,7.08,4.64,2.63,65,9.86,Élevé,NON,NON,NON,OUI,OUI,1.93,8.89,27,AirParif_2024,2024-01-01 00:00:00
MOB_17485,17485,17485,17485,17485,17485,17485,17485,17485,7.18,8.12,5.60,3.26,20,2.34,Faible,OUI,NON,NON,NON,OUI,9.82,7.67,4,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17486,17486,17486,17486,17486,17486,17486,17486,17486,35.74,1.18,2.82,3.63,89,7.76,Modéré,OUI,OUI,OUI,NON,NON,3.19,8.63,83,AirParif_2024,2024-01-01 00:00:00
MOB_17487,17487,17487,17487,17487,17487,17487,17487,17487,14.29,5.13,1.42,2.98,40,7.13,Modéré,OUI,NON,NON,NON,OUI,4.14,3.56,2,Meteo_France,2024-01-01 00:00:00
MOB_17488,17488,17488,17488,17488,17488,17488,17488,17488,9.87,6.20,7.18,2.87,72,6.74,Critique,OUI,OUI,NON,NON,OUI,4.15,7.36,51,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17489,17489,17489,17489,17489,17489,17489,17489,17489,38.44,6.44,3.60,4.81,58,6.53,Élevé,OUI,NON,NON,NON,OUI,5.59,7.34,69,AirParif_2024,2024-01-01 00:00:00
MOB_17490,17490,17490,17490,17490,17490,17490,17490,17490,43.28,4.18,4.01,2.45,3,5.48,Faible,NON,NON,NON,OUI,NON,3.17,5.08,48,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17491,17491,17491,17491,17491,17491,17491,17491,17491,2.56,4.30,2.93,2.30,55,3.30,Critique,OUI,NON,OUI,OUI,NON,2.85,7.53,92,AirParif_2024,2024-01-01 00:00:00
MOB_17492,17492,17492,17492,17492,17492,17492,17492,17492,36.19,4.60,6.62,9.40,9,9.95,Critique,NON,OUI,OUI,OUI,NON,2.70,2.08,73,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17493,17493,17493,17493,17493,17493,17493,17493,17493,15.66,4.12,8.52,8.13,66,9.31,Élevé,NON,OUI,OUI,OUI,NON,4.36,7.64,8,Data.gouv.fr,2024-01-01 00:00:00
MOB_17494,17494,17494,17494,17494,17494,17494,17494,17494,14.56,5.18,9.10,7.58,43,5.22,Faible,NON,NON,NON,NON,NON,6.25,9.56,95,AirParif_2024,2024-01-01 00:00:00
MOB_17495,17495,17495,17495,17495,17495,17495,17495,17495,9.23,9.17,1.92,2.32,13,6.35,Élevé,NON,OUI,OUI,OUI,OUI,9.15,8.58,68,Data.gouv.fr,2024-01-01 00:00:00
MOB_17496,17496,17496,17496,17496,17496,17496,17496,17496,37.39,8.15,8.62,2.35,81,7.36,Modéré,OUI,OUI,OUI,OUI,OUI,4.74,2.44,53,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17497,17497,17497,17497,17497,17497,17497,17497,17497,18.78,3.23,2.07,6.52,88,3.90,Critique,NON,OUI,NON,NON,NON,2.62,4.52,52,Meteo_France,2024-01-01 00:00:00
MOB_17498,17498,17498,17498,17498,17498,17498,17498,17498,29.43,7.54,7.45,6.49,41,5.83,Faible,OUI,NON,NON,OUI,OUI,2.22,2.01,83,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17499,17499,17499,17499,17499,17499,17499,17499,17499,5.24,4.15,7.09,6.53,19,6.88,Critique,NON,OUI,NON,NON,OUI,1.98,9.52,14,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17500,17500,17500,17500,17500,17500,17500,17500,17500,17.62,5.43,9.02,2.61,82,5.16,Critique,NON,OUI,NON,OUI,NON,7.64,6.45,24,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17501,17501,17501,17501,17501,17501,17501,17501,17501,3.73,4.63,9.13,2.86,53,1.12,Modéré,NON,OUI,OUI,OUI,NON,5.84,6.54,2,AirParif_2024,2024-01-01 00:00:00
MOB_17502,17502,17502,17502,17502,17502,17502,17502,17502,22.70,3.23,8.66,7.30,72,7.08,Modéré,NON,OUI,OUI,NON,NON,2.00,6.61,33,Data.gouv.fr,2024-01-01 00:00:00
MOB_17503,17503,17503,17503,17503,17503,17503,17503,17503,42.14,3.46,9.06,8.90,53,3.15,Critique,NON,OUI,NON,NON,OUI,9.17,9.05,69,Data.gouv.fr,2024-01-01 00:00:00
MOB_17504,17504,17504,17504,17504,17504,17504,17504,17504,19.36,6.62,6.84,1.84,25,3.97,Élevé,OUI,NON,NON,NON,OUI,6.22,7.04,47,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17505,17505,17505,17505,17505,17505,17505,17505,17505,20.61,1.93,7.89,8.14,22,3.93,Critique,NON,OUI,NON,NON,OUI,5.84,9.14,87,Meteo_France,2024-01-01 00:00:00
MOB_17506,17506,17506,17506,17506,17506,17506,17506,17506,21.01,8.14,8.10,9.25,38,5.31,Élevé,OUI,NON,OUI,NON,OUI,5.17,7.13,76,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17507,17507,17507,17507,17507,17507,17507,17507,17507,19.35,5.44,7.44,5.51,88,7.24,Modéré,OUI,OUI,OUI,NON,OUI,3.71,6.81,83,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17508,17508,17508,17508,17508,17508,17508,17508,17508,8.46,8.13,6.93,6.57,91,9.78,Modéré,OUI,OUI,OUI,OUI,NON,8.97,3.98,67,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17509,17509,17509,17509,17509,17509,17509,17509,17509,32.06,8.71,9.26,8.19,74,7.02,Modéré,OUI,OUI,OUI,OUI,OUI,9.22,5.02,11,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17510,17510,17510,17510,17510,17510,17510,17510,17510,32.92,3.28,7.84,7.89,50,5.11,Modéré,NON,OUI,NON,OUI,OUI,5.14,8.67,40,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17511,17511,17511,17511,17511,17511,17511,17511,17511,13.93,5.05,6.70,1.62,16,7.24,Faible,OUI,NON,NON,NON,NON,1.17,3.73,52,Data.gouv.fr,2024-01-01 00:00:00
MOB_17512,17512,17512,17512,17512,17512,17512,17512,17512,32.43,1.75,7.80,1.36,50,4.20,Élevé,NON,OUI,OUI,NON,OUI,7.71,7.92,23,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17513,17513,17513,17513,17513,17513,17513,17513,17513,39.90,1.85,2.59,3.17,51,9.47,Élevé,NON,NON,NON,NON,NON,9.48,8.09,63,Meteo_France,2024-01-01 00:00:00
MOB_17514,17514,17514,17514,17514,17514,17514,17514,17514,42.67,5.32,6.10,6.26,39,6.81,Modéré,OUI,OUI,OUI,OUI,OUI,1.48,4.43,65,AirParif_2024,2024-01-01 00:00:00
MOB_17515,17515,17515,17515,17515,17515,17515,17515,17515,36.63,8.50,2.17,3.17,23,9.47,Critique,OUI,OUI,OUI,NON,NON,3.65,1.24,85,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17516,17516,17516,17516,17516,17516,17516,17516,17516,37.37,3.26,5.99,3.82,73,3.76,Élevé,OUI,OUI,OUI,NON,NON,1.48,2.59,19,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17517,17517,17517,17517,17517,17517,17517,17517,17517,44.48,1.06,1.19,1.09,76,1.83,Élevé,NON,NON,OUI,NON,NON,9.46,3.33,62,Data.gouv.fr,2024-01-01 00:00:00
MOB_17518,17518,17518,17518,17518,17518,17518,17518,17518,1.40,5.27,2.49,3.54,89,5.08,Critique,NON,NON,NON,OUI,OUI,6.29,7.33,15,AirParif_2024,2024-01-01 00:00:00
MOB_17519,17519,17519,17519,17519,17519,17519,17519,17519,37.62,6.26,2.98,1.33,89,8.34,Modéré,NON,NON,NON,OUI,NON,4.73,6.01,5,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17520,17520,17520,17520,17520,17520,17520,17520,17520,13.85,8.03,8.94,8.48,89,8.50,Modéré,OUI,NON,NON,OUI,OUI,9.48,6.55,53,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17521,17521,17521,17521,17521,17521,17521,17521,17521,27.42,9.79,2.70,1.84,63,6.06,Faible,NON,NON,OUI,NON,OUI,1.46,8.20,71,AirParif_2024,2024-01-01 00:00:00
MOB_17522,17522,17522,17522,17522,17522,17522,17522,17522,20.69,6.66,1.30,9.63,37,3.86,Modéré,OUI,NON,NON,NON,OUI,8.12,2.83,5,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17523,17523,17523,17523,17523,17523,17523,17523,17523,6.00,5.93,1.37,8.81,38,1.46,Modéré,NON,NON,NON,OUI,OUI,5.80,6.49,13,Meteo_France,2024-01-01 00:00:00
MOB_17524,17524,17524,17524,17524,17524,17524,17524,17524,49.40,4.34,4.74,1.75,41,6.38,Élevé,OUI,OUI,OUI,OUI,OUI,1.09,3.16,5,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17525,17525,17525,17525,17525,17525,17525,17525,17525,17.76,4.91,3.50,9.74,9,4.15,Modéré,NON,OUI,OUI,NON,NON,7.06,2.02,46,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17526,17526,17526,17526,17526,17526,17526,17526,17526,6.91,9.66,7.65,3.14,71,7.38,Critique,OUI,NON,NON,OUI,OUI,0.75,3.70,79,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17527,17527,17527,17527,17527,17527,17527,17527,17527,45.98,1.94,4.92,7.81,73,6.78,Critique,OUI,OUI,OUI,OUI,NON,5.24,7.97,86,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17528,17528,17528,17528,17528,17528,17528,17528,17528,45.70,4.48,1.76,1.17,84,1.64,Modéré,NON,OUI,NON,OUI,NON,9.56,9.48,69,Data.gouv.fr,2024-01-01 00:00:00
MOB_17529,17529,17529,17529,17529,17529,17529,17529,17529,37.38,7.92,1.73,9.33,27,1.17,Modéré,OUI,NON,NON,NON,OUI,9.24,8.42,80,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17530,17530,17530,17530,17530,17530,17530,17530,17530,40.93,3.54,4.76,3.32,83,2.00,Critique,NON,NON,NON,OUI,NON,9.59,9.76,68,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17531,17531,17531,17531,17531,17531,17531,17531,17531,24.83,2.06,9.47,9.23,52,3.44,Modéré,OUI,OUI,OUI,OUI,NON,2.32,7.25,48,Data.gouv.fr,2024-01-01 00:00:00
MOB_17532,17532,17532,17532,17532,17532,17532,17532,17532,14.58,5.76,1.26,7.46,64,7.52,Modéré,OUI,NON,OUI,NON,NON,9.81,4.75,83,Data.gouv.fr,2024-01-01 00:00:00
MOB_17533,17533,17533,17533,17533,17533,17533,17533,17533,15.70,6.20,5.10,4.99,70,5.83,Élevé,NON,NON,OUI,OUI,OUI,7.54,8.81,12,Data.gouv.fr,2024-01-01 00:00:00
MOB_17534,17534,17534,17534,17534,17534,17534,17534,17534,13.88,5.75,7.32,2.68,61,7.39,Critique,OUI,NON,NON,OUI,NON,7.55,4.54,97,Meteo_France,2024-01-01 00:00:00
MOB_17535,17535,17535,17535,17535,17535,17535,17535,17535,15.33,9.50,2.81,4.30,16,9.84,Faible,OUI,OUI,OUI,OUI,NON,3.62,5.77,14,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17536,17536,17536,17536,17536,17536,17536,17536,17536,17.82,3.97,2.59,7.66,17,8.90,Élevé,OUI,NON,NON,NON,OUI,7.79,7.23,68,Meteo_France,2024-01-01 00:00:00
MOB_17537,17537,17537,17537,17537,17537,17537,17537,17537,31.59,3.99,4.37,8.55,68,8.32,Élevé,OUI,NON,OUI,NON,NON,4.43,5.20,57,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17538,17538,17538,17538,17538,17538,17538,17538,17538,37.66,1.65,4.72,1.32,61,8.41,Modéré,NON,NON,OUI,OUI,NON,9.54,2.77,9,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17539,17539,17539,17539,17539,17539,17539,17539,17539,15.46,3.48,2.71,2.48,52,2.22,Modéré,NON,NON,NON,NON,NON,6.90,5.06,8,Data.gouv.fr,2024-01-01 00:00:00
MOB_17540,17540,17540,17540,17540,17540,17540,17540,17540,49.01,4.60,8.13,5.14,13,2.98,Élevé,NON,NON,OUI,OUI,OUI,2.32,2.55,61,AirParif_2024,2024-01-01 00:00:00
MOB_17541,17541,17541,17541,17541,17541,17541,17541,17541,41.77,5.65,3.08,1.61,72,9.79,Élevé,NON,OUI,NON,NON,NON,2.29,9.44,15,AirParif_2024,2024-01-01 00:00:00
MOB_17542,17542,17542,17542,17542,17542,17542,17542,17542,16.58,9.63,6.53,3.67,37,3.47,Modéré,NON,OUI,OUI,OUI,NON,6.48,1.93,2,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17543,17543,17543,17543,17543,17543,17543,17543,17543,23.12,5.56,6.79,8.97,22,1.64,Critique,NON,NON,OUI,OUI,OUI,8.80,4.65,66,Meteo_France,2024-01-01 00:00:00
MOB_17544,17544,17544,17544,17544,17544,17544,17544,17544,5.88,9.40,1.22,2.31,95,9.01,Élevé,NON,OUI,NON,OUI,OUI,8.38,7.83,38,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17545,17545,17545,17545,17545,17545,17545,17545,17545,27.93,7.43,7.11,6.72,88,9.32,Faible,OUI,OUI,NON,NON,NON,4.77,2.59,51,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17546,17546,17546,17546,17546,17546,17546,17546,17546,41.60,4.99,2.88,1.61,75,6.79,Élevé,OUI,NON,OUI,OUI,OUI,8.93,8.99,35,AirParif_2024,2024-01-01 00:00:00
MOB_17547,17547,17547,17547,17547,17547,17547,17547,17547,14.33,1.19,7.34,6.82,7,1.76,Modéré,OUI,OUI,NON,OUI,OUI,9.82,2.46,13,AirParif_2024,2024-01-01 00:00:00
MOB_17548,17548,17548,17548,17548,17548,17548,17548,17548,3.25,7.33,6.49,4.70,75,1.03,Modéré,NON,NON,NON,OUI,NON,8.95,5.65,53,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17549,17549,17549,17549,17549,17549,17549,17549,17549,23.06,9.99,2.56,6.13,92,4.01,Modéré,NON,OUI,OUI,NON,NON,0.90,6.77,99,Meteo_France,2024-01-01 00:00:00
MOB_17550,17550,17550,17550,17550,17550,17550,17550,17550,7.76,5.94,9.80,9.24,68,7.58,Critique,NON,NON,OUI,OUI,OUI,9.86,6.64,43,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17551,17551,17551,17551,17551,17551,17551,17551,17551,28.10,7.39,6.99,3.82,13,9.10,Faible,OUI,NON,OUI,OUI,OUI,2.96,8.90,74,Data.gouv.fr,2024-01-01 00:00:00
MOB_17552,17552,17552,17552,17552,17552,17552,17552,17552,48.43,6.99,3.71,5.30,35,9.82,Élevé,NON,NON,OUI,OUI,NON,0.95,2.08,54,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17553,17553,17553,17553,17553,17553,17553,17553,17553,35.39,5.77,1.36,4.44,28,2.60,Faible,OUI,OUI,NON,NON,NON,0.99,4.86,26,Data.gouv.fr,2024-01-01 00:00:00
MOB_17554,17554,17554,17554,17554,17554,17554,17554,17554,15.61,2.43,2.93,2.27,94,8.79,Critique,NON,NON,OUI,OUI,OUI,3.37,8.94,74,AirParif_2024,2024-01-01 00:00:00
MOB_17555,17555,17555,17555,17555,17555,17555,17555,17555,3.54,2.12,9.01,2.78,57,4.40,Faible,NON,NON,OUI,NON,OUI,9.04,6.31,35,Data.gouv.fr,2024-01-01 00:00:00
MOB_17556,17556,17556,17556,17556,17556,17556,17556,17556,1.16,8.43,8.48,3.28,19,5.00,Critique,NON,OUI,NON,NON,NON,0.88,4.63,81,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17557,17557,17557,17557,17557,17557,17557,17557,17557,13.18,4.00,2.35,1.92,3,9.59,Élevé,OUI,OUI,NON,NON,NON,4.50,9.10,61,Data.gouv.fr,2024-01-01 00:00:00
MOB_17558,17558,17558,17558,17558,17558,17558,17558,17558,46.32,2.50,3.59,3.15,42,5.66,Élevé,NON,OUI,OUI,NON,OUI,3.61,8.83,73,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17559,17559,17559,17559,17559,17559,17559,17559,17559,27.25,4.37,2.70,7.30,27,9.23,Faible,OUI,NON,OUI,OUI,OUI,5.46,5.61,86,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17560,17560,17560,17560,17560,17560,17560,17560,17560,46.38,3.58,7.67,7.43,11,1.07,Modéré,NON,OUI,OUI,OUI,OUI,7.71,5.31,86,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17561,17561,17561,17561,17561,17561,17561,17561,17561,16.90,8.96,1.15,8.72,70,9.02,Faible,NON,NON,OUI,OUI,NON,5.35,3.15,52,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17562,17562,17562,17562,17562,17562,17562,17562,17562,24.64,2.79,6.61,8.38,71,9.49,Faible,OUI,NON,OUI,NON,NON,2.32,1.57,5,Data.gouv.fr,2024-01-01 00:00:00
MOB_17563,17563,17563,17563,17563,17563,17563,17563,17563,4.01,2.21,5.92,8.71,97,8.89,Modéré,OUI,OUI,NON,OUI,OUI,1.25,9.71,4,AirParif_2024,2024-01-01 00:00:00
MOB_17564,17564,17564,17564,17564,17564,17564,17564,17564,35.92,7.04,2.21,1.12,66,4.64,Critique,NON,NON,OUI,OUI,OUI,8.97,9.49,37,Data.gouv.fr,2024-01-01 00:00:00
MOB_17565,17565,17565,17565,17565,17565,17565,17565,17565,46.70,6.90,3.50,3.05,76,2.55,Faible,OUI,OUI,OUI,NON,NON,6.30,3.95,75,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17566,17566,17566,17566,17566,17566,17566,17566,17566,27.94,9.39,7.71,7.00,6,5.85,Modéré,NON,OUI,OUI,NON,OUI,0.81,7.28,89,SNCF_Open_Data,2024-01-01 00:00:00
MOB_17567,17567,17567,17567,17567,17567,17567,17567,17567,15.30,2.43,9.55,8.31,21,2.30,Modéré,NON,NON,NON,OUI,NON,8.59,8.22,34,AirParif_2024,2024-01-01 00:00:00
MOB_17568,17568,17568,17568,17568,17568,17568,17568,17568,19.00,6.86,7.99,4.61,45,4.64,Faible,OUI,OUI,NON,NON,NON,7.01,5.00,88,AirParif_2024,2024-01-01 00:00:00
MOB_17569,17569,17569,17569,17569,17569,17569,17569,17569,23.75,7.87,9.87,2.99,35,6.43,Faible,OUI,NON,OUI,NON,OUI,2.19,4.61,88,Data.gouv.fr,2024-01-01 00:00:00
MOB_17570,17570,17570,17570,17570,17570,17570,17570,17570,32.70,4.70,7.66,7.03,48,2.08,Modéré,OUI,NON,OUI,NON,OUI,8.42,7.10,78,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17571,17571,17571,17571,17571,17571,17571,17571,17571,45.33,8.97,4.67,7.17,43,8.87,Modéré,OUI,NON,OUI,NON,OUI,2.47,7.01,98,Meteo_France,2024-01-01 00:00:00
MOB_17572,17572,17572,17572,17572,17572,17572,17572,17572,39.85,4.31,3.98,9.25,20,6.41,Critique,OUI,NON,NON,OUI,NON,3.47,7.03,43,Meteo_France,2024-01-01 00:00:00
MOB_17573,17573,17573,17573,17573,17573,17573,17573,17573,45.57,2.98,3.31,2.27,91,9.02,Critique,OUI,NON,NON,NON,NON,4.02,7.49,3,Data.gouv.fr,2024-01-01 00:00:00
MOB_17574,17574,17574,17574,17574,17574,17574,17574,17574,9.96,4.40,9.16,9.05,20,8.97,Faible,OUI,NON,NON,NON,NON,2.46,9.08,97,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17575,17575,17575,17575,17575,17575,17575,17575,17575,6.66,7.36,4.78,4.83,49,6.96,Critique,NON,NON,NON,NON,NON,2.26,5.04,49,AirParif_2024,2024-01-01 00:00:00
MOB_17576,17576,17576,17576,17576,17576,17576,17576,17576,26.72,7.67,4.03,5.64,2,8.29,Élevé,NON,NON,OUI,NON,NON,9.42,9.40,59,Meteo_France,2024-01-01 00:00:00
MOB_17577,17577,17577,17577,17577,17577,17577,17577,17577,11.69,2.62,4.60,3.54,49,4.82,Critique,NON,OUI,NON,NON,OUI,7.34,7.13,33,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17578,17578,17578,17578,17578,17578,17578,17578,17578,44.88,9.58,9.91,7.93,48,7.91,Modéré,OUI,OUI,OUI,OUI,OUI,5.28,4.43,42,RATP_Open_Data_2024,2024-01-01 00:00:00
MOB_17579,17579,17579,17579,17579,17579,17579,17579,17579,11.98,3.03,6.23,3.78,40,3.68,Faible,OUI,NON,OUI,NON,OUI,3.28,7.22,84,AirParif_2024,2024-01-01 00:00:00
MOB_17580,17580,17580,17580,17580,17580,17580,17580,17580,46.14,3.80,1.37,9.41,18,2.64,Faible,OUI,OUI,OUI,NON,OUI,8.14,1.99,27,AirParif_2024,2024-01-01 00:00:00
