col_date,col_heure,col_ville,col_type_zone,col_trafic_vehicules,col_periode,col_confinement,col_taux_occupation,col_vitesse_moyenne,col_niveau_confinement
2024-02-18 00:00:00,7.99,Strasbourg,1.29,5.32,7.03,4.15,3.11,70,7.66
2024-04-05 00:00:00,7.66,Bordeaux,5.74,3.41,7.61,4.48,3.79,50,2.85
2024-04-27 00:00:00,2.25,Bordeaux,5.52,7.12,6.85,2.1,2.5,50,4.56
2024-06-29 00:00:00,7.54,Nice,8.6,7.97,4.06,1.67,7.05,80,1.24
2024-08-10 00:00:00,2.4,Nantes,2.09,5.38,4.75,5.39,3.12,80,8.77
2024-11-09 00:00:00,8.32,Lyon,8.38,6.6,4.8,5.87,8.6,130,3.01
2024-06-07 00:00:00,6.86,Paris,6.09,3.06,7.47,1.35,5.13,30,5.53
2024-11-20 00:00:00,8.56,Bordeaux,4.51,3.96,8.13,2.45,8.18,50,8.28
2024-02-19 00:00:00,4.15,Strasbourg,2.48,6.26,5.83,3.68,2.49,50,4.41
2024-01-21 00:00:00,4.3,Nantes,3.53,7.6,5.05,2.13,6.66,70,5.3
2024-05-12 00:00:00,2.09,Lille,8.08,8.23,5.81,8.73,2.68,50,1.28
2024-10-03 00:00:00,5.19,Lyon,7.1,4.54,1.32,5.57,1.63,45,6.1
2024-05-22 00:00:00,6.49,Lyon,8.07,6.41,5.1,6.0,6.07,80,5.52
2024-11-09 00:00:00,3.08,Strasbourg,6.15,3.15,8.6,2.62,8.67,70,1.89
2024-10-22 00:00:00,6.91,Lyon,8.7,3.32,5.23,2.0,7.53,130,1.99
2024-04-14 00:00:00,3.17,Toulouse,3.2,2.94,8.23,4.92,6.52,130,8.08
2024-03-25 00:00:00,4.04,Lille,4.84,1.72,5.21,7.1,5.22,130,1.99
2024-10-24 00:00:00,7.64,Montpellier,8.57,4.91,3.64,4.33,5.38,45,2.22
2024-10-25 00:00:00,7.56,Bordeaux,7.87,4.3,4.68,2.38,1.51,130,8.75
2024-07-27 00:00:00,6.43,Marseille,4.57,5.67,2.64,1.9,8.13,80,2.07
2024-02-05 00:00:00,3.24,Montpellier,1.26,6.41,6.03,8.15,7.6,80,7.72
2024-01-16 00:00:00,5.81,Lille,7.08,3.26,8.43,4.14,5.36,45,7.62
2024-08-28 00:00:00,1.38,Strasbourg,8.27,5.44,3.71,7.49,1.47,30,4.27
2024-05-28 00:00:00,6.5,Nantes,8.47,6.92,5.54,3.11,4.67,70,6.55
2024-10-15 00:00:00,8.07,Strasbourg,2.12,7.5,4.27,7.66,1.65,80,8.69
2024-05-06 00:00:00,5.77,Bordeaux,5.81,4.35,6.24,3.12,3.38,70,8.25
2024-12-19 00:00:00,3.79,Paris,2.49,2.62,5.39,3.73,8.17,45,6.27
2024-05-18 00:00:00,5.49,Strasbourg,7.72,6.22,7.06,3.96,3.53,110,5.73
2024-08-12 00:00:00,6.41,Lyon,8.47,8.38,5.1,4.96,4.05,50,5.4
2024-12-20 00:00:00,6.74,Strasbourg,2.62,6.63,2.11,1.54,1.43,30,6.17
2024-02-21 00:00:00,4.96,Lyon,4.32,5.66,1.39,5.66,2.82,130,2.92
2024-12-01 00:00:00,7.74,Montpellier,5.69,6.97,1.7,5.99,5.36,50,5.36
2024-11-08 00:00:00,3.34,Toulouse,4.05,4.78,7.69,5.38,3.2,45,5.11
2024-10-05 00:00:00,3.48,Nantes,1.27,6.26,7.32,7.26,4.7,70,1.84
2024-07-12 00:00:00,7.76,Lille,3.47,3.9,2.49,8.72,2.03,110,1.39
2024-02-04 00:00:00,1.73,Nantes,7.66,1.49,8.18,2.22,2.26,110,3.96
2024-07-15 00:00:00,4.04,Lyon,3.49,6.3,1.99,5.14,5.58,70,2.61
2024-01-21 00:00:00,3.65,Bordeaux,6.78,8.63,8.57,4.77,7.44,70,6.29
2024-11-11 00:00:00,3.58,Marseille,3.03,4.03,5.65,1.98,7.91,130,1.77
2024-10-14 00:00:00,6.01,Bordeaux,1.3,5.04,2.62,6.6,5.36,70,1.69
2024-04-01 00:00:00,7.97,Paris,3.91,4.43,1.75,2.68,7.9,30,5.02
2024-04-05 00:00:00,2.12,Lyon,2.15,3.62,6.1,4.86,2.64,30,2.43
2024-11-25 00:00:00,8.26,Nantes,1.59,2.2,3.37,7.07,3.67,80,6.07
2024-03-15 00:00:00,1.86,Strasbourg,7.11,4.57,8.77,1.37,5.58,70,3.21
2024-09-09 00:00:00,4.77,Lyon,2.79,2.76,5.66,1.26,6.39,30,8.28
2024-05-18 00:00:00,8.09,Strasbourg,5.05,6.83,3.0,3.19,3.02,30,3.19
2024-04-10 00:00:00,3.43,Lille,2.42,2.61,8.63,4.57,3.06,80,7.26
2024-01-23 00:00:00,6.74,Lyon,6.34,8.45,4.09,8.38,2.71,30,6.91
2024-02-20 00:00:00,6.13,Marseille,6.94,3.16,5.81,4.45,4.7,30,5.96
2024-12-24 00:00:00,1.52,Bordeaux,2.7,6.64,8.37,2.78,7.27,130,3.98
2024-09-15 00:00:00,8.59,Lille,2.0,6.34,3.94,5.65,7.77,30,4.07
2024-01-16 00:00:00,5.8,Nantes,4.56,2.74,6.2,4.89,6.58,130,8.38
2024-09-21 00:00:00,3.63,Lille,8.0,8.31,7.09,4.01,3.75,70,5.34
2024-05-17 00:00:00,5.04,Montpellier,2.66,5.94,2.19,2.86,3.3,45,7.77
2024-08-10 00:00:00,8.08,Strasbourg,7.82,8.25,4.04,4.46,3.69,130,2.18
2024-02-14 00:00:00,6.12,Montpellier,3.1,6.07,7.81,3.1,1.47,80,8.32
2024-11-14 00:00:00,5.26,Strasbourg,4.59,4.44,4.16,6.49,5.52,110,7.37
2024-04-28 00:00:00,8.62,Marseille,1.58,7.96,3.29,1.49,6.32,70,3.94
2024-10-12 00:00:00,1.44,Lyon,8.74,6.92,2.34,3.7,7.24,30,7.0
2024-09-04 00:00:00,6.45,Nice,4.96,3.81,7.98,4.37,7.76,45,4.22
2024-01-23 00:00:00,6.33,Marseille,5.24,8.09,6.57,7.62,1.69,45,6.53
2024-07-04 00:00:00,8.12,Lyon,7.4,8.26,6.67,2.66,8.0,45,4.54
2024-04-30 00:00:00,6.82,Marseille,1.63,8.07,4.51,2.66,8.35,80,6.36
2024-02-25 00:00:00,2.18,Toulouse,2.69,5.85,6.93,8.11,1.36,45,8.46
2024-07-19 00:00:00,2.36,Toulouse,1.56,5.69,5.18,3.99,8.72,45,7.13
2024-02-28 00:00:00,4.91,Toulouse,2.41,5.57,5.63,6.95,7.65,80,2.61
2024-04-04 00:00:00,3.74,Toulouse,8.38,7.66,3.3,6.69,1.39,50,7.09
2024-06-13 00:00:00,2.85,Lille,4.89,5.57,5.6,8.57,5.32,70,6.76
2024-12-09 00:00:00,2.0,Nantes,7.98,3.08,8.79,3.27,4.73,110,3.83
2024-08-15 00:00:00,7.9,Montpellier,3.67,7.73,8.21,4.91,6.22,50,1.52
2024-02-06 00:00:00,7.74,Lyon,3.2,8.47,1.83,7.0,1.78,130,8.4
2024-03-06 00:00:00,1.9,Nantes,1.76,3.06,7.13,7.06,8.31,110,2.24
2024-07-06 00:00:00,5.84,Strasbourg,2.55,3.48,3.42,3.74,6.6,70,7.33
2024-08-19 00:00:00,4.15,Toulouse,8.6,6.59,2.68,6.51,2.97,70,4.69
2024-06-07 00:00:00,2.06,Lille,6.38,1.42,5.84,7.83,7.39,110,6.68
2024-09-09 00:00:00,4.18,Marseille,7.07,8.76,5.5,8.79,1.77,110,2.6
2024-02-19 00:00:00,7.23,Nantes,8.03,3.01,2.18,6.66,7.25,110,5.62
2024-09-17 00:00:00,1.47,Strasbourg,1.92,3.42,2.55,4.68,4.97,130,8.08
2024-06-09 00:00:00,3.82,Lyon,6.01,1.62,6.78,3.55,6.03,130,5.1
2024-04-18 00:00:00,6.1,Lille,1.87,2.37,4.09,3.31,1.75,110,2.45
2024-07-20 00:00:00,6.24,Montpellier,2.44,2.48,7.49,1.33,7.79,45,1.62
2024-05-03 00:00:00,8.38,Bordeaux,6.01,2.45,1.98,7.1,3.35,80,4.73
2024-09-23 00:00:00,5.8,Toulouse,5.95,4.87,6.3,6.85,1.74,30,4.77
2024-08-17 00:00:00,4.92,Montpellier,8.6,7.86,3.66,4.17,6.89,45,4.1
2024-10-31 00:00:00,3.37,Strasbourg,8.15,2.74,4.15,1.58,5.06,30,8.49
2024-04-26 00:00:00,8.74,Marseille,1.57,5.65,4.87,3.65,5.18,50,5.82
2024-07-07 00:00:00,6.06,Marseille,4.73,8.32,7.97,1.6,3.07,110,1.61
2024-06-16 00:00:00,4.74,Montpellier,8.07,2.28,4.74,6.37,7.08,70,2.51
2024-05-13 00:00:00,4.69,Toulouse,1.83,6.29,1.3,2.03,2.38,80,3.32
2024-09-18 00:00:00,6.9,Lille,4.87,7.96,3.28,2.35,7.62,130,8.15
2024-07-08 00:00:00,1.69,Nice,4.61,8.79,3.74,4.41,2.56,30,3.52
2024-11-03 00:00:00,8.55,Toulouse,4.91,7.56,5.8,3.99,1.28,30,3.36
2024-08-16 00:00:00,3.94,Lille,7.87,5.36,8.53,2.58,2.51,50,4.67
2024-02-24 00:00:00,7.4,Lille,2.32,6.77,8.5,7.3,5.87,45,5.16
2024-06-23 00:00:00,5.32,Montpellier,3.39,6.87,6.77,1.83,4.67,70,1.52
2024-08-19 00:00:00,5.36,Nantes,3.51,4.83,5.08,7.91,1.31,45,6.33
2024-05-14 00:00:00,6.13,Lille,5.61,4.03,5.51,5.37,3.84,70,4.31
2024-05-30 00:00:00,8.52,Toulouse,4.88,8.57,4.93,6.02,1.56,50,8.12
2024-04-23 00:00:00,6.88,Toulouse,2.38,5.2,7.67,4.31,3.46,110,2.09
2024-09-10 00:00:00,7.73,Lyon,7.17,5.33,7.72,2.59,6.33,70,8.68
2024-06-23 00:00:00,7.23,Lille,6.67,4.77,7.07,5.42,2.4,50,3.37
2024-02-20 00:00:00,4.91,Nantes,6.7,8.53,4.71,1.25,8.17,70,5.1
2024-12-20 00:00:00,5.23,Lille,1.94,7.71,6.85,6.37,5.57,130,5.89
2024-03-06 00:00:00,4.89,Toulouse,1.36,6.26,2.03,3.46,6.0,30,7.06
2024-06-06 00:00:00,6.96,Bordeaux,6.13,2.77,3.68,2.31,8.34,70,8.21
2024-07-16 00:00:00,5.12,Lyon,1.71,3.07,3.21,8.26,4.14,80,3.71
2024-10-13 00:00:00,7.41,Toulouse,6.37,6.52,1.74,7.01,2.25,45,2.38
2024-11-01 00:00:00,3.61,Marseille,3.16,7.74,5.2,3.0,1.66,80,5.16
2024-04-06 00:00:00,6.49,Toulouse,3.56,5.92,6.92,2.22,2.21,45,6.52
2024-12-08 00:00:00,7.04,Lyon,8.5,5.33,6.53,7.37,7.17,130,8.78
2024-02-28 00:00:00,7.4,Lyon,2.71,4.59,6.7,5.65,3.48,80,8.74
2024-11-15 00:00:00,8.19,Bordeaux,6.4,5.45,1.86,1.41,1.52,30,8.65
2024-08-16 00:00:00,5.24,Marseille,2.92,4.59,2.46,7.43,2.7,50,5.83
2024-05-27 00:00:00,6.54,Toulouse,7.81,5.55,8.58,3.21,4.55,110,4.13
2024-08-12 00:00:00,7.49,Marseille,8.11,4.4,2.23,8.21,3.07,50,7.65
2024-06-10 00:00:00,6.24,Montpellier,4.62,3.24,2.23,5.31,2.46,45,6.92
2024-12-06 00:00:00,8.16,Marseille,8.26,7.84,3.19,4.53,8.7,80,3.2
2024-09-30 00:00:00,4.28,Lille,2.11,1.8,2.32,7.06,6.17,130,1.71
2024-06-05 00:00:00,7.71,Lyon,2.52,6.23,2.95,3.55,4.25,80,5.59
2024-01-05 00:00:00,2.04,Bordeaux,1.58,7.75,4.26,3.67,7.23,45,5.71
2024-08-09 00:00:00,3.0,Lille,8.01,8.06,3.78,1.68,2.98,70,4.97
2024-11-18 00:00:00,7.44,Montpellier,6.25,2.43,1.89,2.02,2.23,50,4.14
2024-06-02 00:00:00,3.1,Lille,7.07,4.83,7.27,4.34,3.32,130,3.82
2024-09-12 00:00:00,5.85,Montpellier,7.02,6.82,6.59,5.25,1.55,70,6.92
2024-05-25 00:00:00,3.79,Strasbourg,1.31,3.9,3.06,2.15,5.97,45,2.34
2024-07-06 00:00:00,3.71,Nantes,3.33,2.66,8.73,4.51,5.86,110,3.43
2024-07-27 00:00:00,7.92,Lyon,4.22,1.79,4.68,5.1,2.87,130,1.67
2024-12-15 00:00:00,6.09,Strasbourg,5.62,7.04,7.46,6.02,1.59,70,8.42
2024-08-31 00:00:00,6.92,Strasbourg,4.14,6.8,5.24,2.84,6.89,50,7.7
2024-07-04 00:00:00,2.79,Toulouse,5.94,5.39,6.71,7.91,1.59,80,2.4
2024-06-23 00:00:00,6.51,Marseille,2.22,4.42,8.02,4.64,5.72,30,3.19
2024-10-10 00:00:00,4.46,Nantes,3.14,2.73,6.77,8.04,5.9,110,8.37
2024-01-25 00:00:00,6.38,Nice,4.57,4.4,3.47,2.06,4.64,70,7.2
2024-09-13 00:00:00,8.78,Montpellier,5.64,6.4,5.36,5.74,4.81,70,4.11
2024-01-07 00:00:00,8.08,Nantes,2.97,7.27,1.42,4.75,5.76,130,3.75
2024-11-09 00:00:00,2.05,Nice,5.41,7.88,7.31,5.05,1.61,70,7.47
2024-07-30 00:00:00,1.39,Lille,7.82,7.61,2.12,3.99,7.19,110,8.57
2024-11-30 00:00:00,6.61,Montpellier,7.6,1.83,2.36,6.64,5.11,30,8.08
2024-05-10 00:00:00,4.72,Strasbourg,2.29,7.71,1.34,8.6,3.92,130,3.97
2024-07-16 00:00:00,3.16,Bordeaux,8.45,8.02,2.62,1.53,1.89,110,3.82
2024-12-13 00:00:00,2.52,Bordeaux,7.12,3.5,1.38,1.41,5.88,70,8.42
2024-08-28 00:00:00,1.64,Paris,2.76,6.32,2.62,3.88,3.06,80,7.53
2024-09-09 00:00:00,3.49,Montpellier,6.63,3.74,7.56,6.91,6.75,70,8.11
2024-12-20 00:00:00,3.88,Strasbourg,5.77,4.77,1.92,2.27,5.95,80,5.24
2024-11-08 00:00:00,7.7,Nantes,4.07,1.67,3.28,2.3,6.82,110,2.47
2024-04-04 00:00:00,6.83,Nantes,1.47,5.5,5.4,8.46,2.73,45,6.52
2024-04-05 00:00:00,2.58,Lyon,6.42,7.47,2.22,1.27,5.08,30,4.63
2024-04-26 00:00:00,2.83,Lyon,8.66,1.51,3.05,2.98,5.22,80,5.22
2024-12-16 00:00:00,1.92,Nice,2.11,2.61,1.9,4.17,6.06,30,5.63
2024-10-05 00:00:00,2.51,Bordeaux,7.31,2.23,2.79,2.12,3.99,50,5.49
2024-09-21 00:00:00,8.59,Nice,8.73,7.25,4.79,7.77,5.52,50,5.97
2024-04-02 00:00:00,8.75,Toulouse,1.72,6.09,6.47,4.76,7.22,30,6.54
2024-02-03 00:00:00,4.03,Lyon,1.88,8.26,3.33,8.58,7.03,45,4.16
2024-03-02 00:00:00,5.01,Nice,7.85,8.77,5.88,5.61,8.16,110,6.46
2024-10-04 00:00:00,6.1,Toulouse,3.64,8.53,3.68,7.2,4.46,45,3.74
2024-01-30 00:00:00,6.04,Nantes,1.3,4.79,2.58,3.42,2.62,130,5.3
2024-03-22 00:00:00,8.23,Nice,2.74,5.98,3.02,3.54,4.21,110,3.01
2024-05-02 00:00:00,7.19,Montpellier,1.31,3.77,4.85,7.56,1.72,130,2.92
2024-07-01 00:00:00,4.05,Lille,3.89,6.39,1.37,7.24,2.49,110,2.28
2024-12-22 00:00:00,2.52,Toulouse,4.84,6.84,5.05,7.17,6.57,30,7.28
2024-01-18 00:00:00,2.5,Paris,3.51,4.69,1.66,8.79,7.61,50,5.76
2024-08-25 00:00:00,3.55,Strasbourg,7.26,4.74,8.6,2.62,4.68,110,2.16
2024-02-12 00:00:00,7.26,Nantes,7.21,4.1,4.76,5.6,6.82,130,2.32
2024-02-12 00:00:00,7.08,Nice,2.43,1.37,1.6,1.4,7.21,70,3.21
2024-07-29 00:00:00,8.32,Marseille,2.49,7.01,5.89,6.25,8.11,70,2.11
2024-09-15 00:00:00,2.96,Montpellier,6.56,4.27,4.0,3.54,8.2,70,8.12
2024-05-12 00:00:00,2.73,Toulouse,2.72,7.56,6.7,2.57,1.58,30,6.78
2024-04-25 00:00:00,4.23,Toulouse,7.67,4.21,2.5,1.23,8.36,80,3.44
2024-07-20 00:00:00,4.42,Lille,6.57,3.19,5.91,5.06,4.94,80,6.6
2024-04-26 00:00:00,2.26,Montpellier,3.62,6.39,4.12,8.23,3.01,110,2.46
2024-05-10 00:00:00,7.9,Toulouse,3.04,3.35,2.78,7.31,7.17,130,8.08
2024-03-19 00:00:00,3.45,Bordeaux,2.44,2.43,7.37,8.33,4.7,130,4.04
2024-05-24 00:00:00,6.5,Bordeaux,4.31,6.77,4.5,7.46,8.61,80,5.41
2024-01-30 00:00:00,4.55,Strasbourg,5.07,3.16,8.72,3.01,5.3,70,6.66
2024-02-01 00:00:00,5.66,Paris,2.79,7.8,5.6,3.73,8.58,70,5.92
2024-11-17 00:00:00,7.1,Paris,7.65,5.35,3.0,5.3,6.67,70,5.98
2024-11-30 00:00:00,1.99,Toulouse,6.07,5.61,1.31,5.67,3.04,70,7.92
2024-10-21 00:00:00,2.04,Strasbourg,1.67,6.12,3.33,6.23,8.15,70,6.93
2024-10-03 00:00:00,3.56,Nantes,7.25,4.42,5.62,3.78,7.68,45,4.94
2024-01-06 00:00:00,5.48,Nantes,8.57,5.75,1.28,8.23,7.18,45,6.57
2024-07-19 00:00:00,1.53,Strasbourg,3.59,7.28,2.74,1.97,4.51,70,6.66
2024-06-10 00:00:00,5.55,Strasbourg,6.52,6.95,2.02,2.05,2.21,80,2.43
2024-07-28 00:00:00,6.6,Montpellier,3.63,4.1,3.77,1.99,8.55,130,5.84
2024-11-20 00:00:00,5.67,Nantes,4.52,7.89,3.75,7.05,1.79,45,6.17
2024-03-13 00:00:00,5.76,Strasbourg,4.41,7.03,3.12,5.23,4.9,50,4.69
2024-07-10 00:00:00,7.13,Strasbourg,5.81,2.91,8.36,2.22,7.08,130,3.14
2024-03-25 00:00:00,5.94,Strasbourg,7.32,4.64,8.62,4.22,6.54,130,8.16
2024-03-26 00:00:00,7.2,Nantes,6.72,1.59,8.62,1.58,2.12,130,6.98
2024-01-24 00:00:00,3.86,Marseille,8.37,7.29,2.52,5.58,5.73,70,1.35
2024-03-04 00:00:00,8.17,Paris,4.47,3.64,5.42,7.84,8.34,70,7.31
2024-08-11 00:00:00,3.47,Toulouse,5.23,6.94,4.69,2.53,2.36,70,8.17
2024-03-10 00:00:00,4.12,Nice,3.8,1.57,1.44,2.16,1.65,110,4.95
2024-08-03 00:00:00,4.96,Marseille,3.88,3.92,2.63,5.31,5.82,50,2.19
2024-05-20 00:00:00,7.9,Lyon,6.03,4.75,7.08,1.49,3.3,110,5.93
2024-12-24 00:00:00,8.56,Montpellier,2.41,2.09,6.55,6.0,3.76,30,5.62
2024-01-27 00:00:00,6.95,Nice,2.26,3.46,8.61,3.85,3.75,45,6.77
2024-02-05 00:00:00,4.87,Strasbourg,5.62,8.63,1.29,6.68,7.05,70,2.84
2024-12-02 00:00:00,6.81,Lyon,3.02,5.82,1.43,7.69,4.97,45,4.05
2024-01-11 00:00:00,1.67,Strasbourg,2.89,8.74,6.87,2.13,5.44,30,7.25
2024-06-13 00:00:00,7.01,Toulouse,3.3,6.25,1.7,4.94,2.88,30,2.2
2024-09-08 00:00:00,4.41,Nice,2.9,6.12,7.33,7.74,7.35,50,6.66
2024-06-10 00:00:00,7.46,Nice,7.72,6.4,8.32,4.2,7.13,30,2.89
2024-04-18 00:00:00,3.1,Montpellier,2.48,7.79,8.31,6.65,2.34,130,3.26
2024-05-03 00:00:00,3.51,Lille,3.03,6.95,5.87,5.12,1.82,50,3.19
2024-01-08 00:00:00,2.6,Toulouse,4.24,8.45,8.57,4.99,6.95,80,1.67
2024-11-02 00:00:00,3.06,Bordeaux,7.96,1.62,8.1,4.97,3.47,30,5.88
2024-10-11 00:00:00,2.65,Lille,3.56,5.48,4.44,1.43,2.24,130,2.58
2024-09-22 00:00:00,3.3,Lille,5.96,8.61,3.21,7.14,2.96,70,8.72
2024-11-28 00:00:00,6.0,Montpellier,4.79,2.25,4.44,2.36,4.26,110,2.15
2024-11-19 00:00:00,3.28,Toulouse,1.56,5.17,5.96,2.7,8.32,50,1.29
2024-10-06 00:00:00,4.65,Marseille,1.52,6.47,7.01,7.38,6.39,70,5.83
2024-05-22 00:00:00,3.64,Nantes,6.91,8.04,7.06,1.21,4.77,70,2.39
2024-05-12 00:00:00,7.84,Lyon,5.65,1.66,7.08,4.53,4.91,30,1.9
2024-11-29 00:00:00,2.41,Lyon,8.64,8.03,5.6,3.96,2.56,110,3.98
2024-11-20 00:00:00,3.09,Bordeaux,3.05,5.86,1.94,6.02,7.11,110,2.78
2024-01-01 00:00:00,3.28,Lyon,2.23,4.39,3.44,6.24,7.57,130,6.03
2024-01-01 00:00:00,1.32,Bordeaux,7.92,5.78,5.12,3.76,1.39,70,2.44
2024-10-06 00:00:00,3.41,Lille,7.44,7.91,6.63,1.81,6.0,80,6.39
2024-11-17 00:00:00,7.24,Lille,7.78,4.76,7.1,4.14,6.04,110,4.09
2024-08-24 00:00:00,7.62,Lille,8.49,4.07,7.94,6.44,4.51,130,6.66
2024-08-30 00:00:00,6.7,Nice,5.33,5.74,6.13,5.88,1.5,50,1.26
2024-04-15 00:00:00,8.64,Montpellier,8.29,6.87,1.41,8.32,8.23,70,3.09
2024-04-19 00:00:00,5.46,Bordeaux,6.46,1.53,4.49,3.81,8.31,30,4.69
2024-03-01 00:00:00,6.98,Marseille,7.63,4.78,1.59,2.72,7.71,45,2.89
2024-11-06 00:00:00,8.54,Nantes,3.97,4.02,1.33,7.79,8.09,30,4.48
2024-06-20 00:00:00,7.58,Paris,3.19,3.9,1.86,7.43,4.82,110,5.41
2024-10-23 00:00:00,3.48,Strasbourg,6.15,8.23,6.34,4.3,8.37,50,4.03
2024-12-13 00:00:00,3.74,Lyon,3.22,4.79,4.72,6.53,7.62,80,1.4
2024-02-08 00:00:00,4.21,Paris,8.46,7.72,2.77,5.41,2.3,50,7.29
2024-08-21 00:00:00,2.9,Nice,6.22,2.31,2.9,4.17,2.81,45,7.81
2024-11-06 00:00:00,7.6,Lyon,2.72,8.34,1.56,1.32,2.1,110,3.71
2024-11-26 00:00:00,2.42,Toulouse,5.21,6.88,4.55,3.17,3.16,130,4.72
2024-07-31 00:00:00,6.22,Lille,1.86,7.33,2.54,1.37,6.34,70,3.45
2024-08-08 00:00:00,3.78,Paris,6.75,1.81,3.31,2.81,1.68,70,5.99
2024-11-19 00:00:00,3.95,Lille,4.61,4.64,7.53,4.67,6.38,110,6.64
2024-01-25 00:00:00,8.48,Strasbourg,8.61,5.13,4.38,4.96,7.25,80,1.28
2024-04-22 00:00:00,7.4,Strasbourg,5.94,4.08,4.14,6.36,5.07,130,7.97
2024-12-05 00:00:00,1.48,Lille,3.04,8.45,8.08,4.88,5.82,80,6.04
2024-11-16 00:00:00,5.98,Nice,4.26,2.54,3.9,8.72,3.3,50,5.52
2024-03-22 00:00:00,5.19,Paris,2.25,7.57,1.23,4.61,5.14,70,3.81
2024-10-17 00:00:00,2.47,Montpellier,2.86,6.17,3.06,5.55,8.28,50,7.36
2024-10-01 00:00:00,5.93,Marseille,7.83,5.11,2.64,6.52,6.09,70,4.34
2024-11-11 00:00:00,1.74,Lyon,8.21,6.68,1.79,3.57,1.91,80,3.89
2024-02-19 00:00:00,8.34,Marseille,8.55,5.38,3.89,5.24,3.45,45,7.65
2024-12-18 00:00:00,2.34,Lille,2.5,2.64,6.19,5.92,3.15,30,8.58
2024-08-22 00:00:00,6.32,Lyon,4.19,2.16,8.63,2.2,3.72,130,5.24
2024-06-01 00:00:00,1.97,Montpellier,6.55,6.2,2.52,7.04,7.85,110,5.91
2024-01-15 00:00:00,3.43,Bordeaux,4.94,7.49,4.1,2.61,5.78,80,3.1
2024-03-06 00:00:00,5.53,Montpellier,8.42,5.61,7.56,5.66,5.32,45,2.21
2024-05-22 00:00:00,6.78,Strasbourg,5.25,3.3,6.5,1.51,7.93,130,7.0
2024-04-22 00:00:00,6.31,Lyon,3.84,2.56,6.07,2.18,6.34,70,6.0
2024-06-18 00:00:00,3.21,Nice,3.46,8.09,5.45,4.66,7.26,110,3.5
2024-03-18 00:00:00,6.93,Paris,3.83,1.45,2.89,2.58,3.66,80,4.49
2024-03-10 00:00:00,4.77,Toulouse,8.32,6.11,2.77,6.45,7.08,130,8.08
2024-03-22 00:00:00,6.86,Nantes,4.04,5.05,1.44,6.14,8.02,110,5.01
2024-01-15 00:00:00,6.45,Marseille,5.85,2.95,4.47,2.63,8.75,45,2.33
2024-02-15 00:00:00,2.16,Toulouse,3.14,3.04,3.0,4.5,1.76,50,7.37
2024-04-24 00:00:00,3.57,Marseille,5.73,8.19,7.9,8.79,2.54,50,2.81
2024-07-15 00:00:00,3.37,Lyon,4.61,5.43,4.55,3.08,4.99,45,1.88
2024-11-06 00:00:00,5.16,Nice,2.83,4.07,2.82,7.2,7.33,30,2.21
2024-08-31 00:00:00,2.38,Bordeaux,6.08,3.6,6.28,7.66,1.57,130,5.11
2024-01-21 00:00:00,5.04,Montpellier,2.13,2.17,6.6,7.31,3.33,130,4.35
2024-09-06 00:00:00,5.5,Lille,7.75,6.68,4.73,1.91,2.75,110,5.43
2024-02-08 00:00:00,2.16,Paris,8.3,3.3,8.73,1.64,5.38,130,1.58
2024-10-17 00:00:00,2.6,Montpellier,4.88,7.33,7.38,7.21,6.97,50,4.24
2024-02-16 00:00:00,3.6,Strasbourg,4.82,6.11,4.71,2.5,3.48,80,6.11
2024-03-18 00:00:00,3.91,Bordeaux,3.41,2.08,5.93,3.76,7.0,70,5.7
2024-11-26 00:00:00,6.43,Strasbourg,3.09,6.71,6.09,5.13,2.63,50,3.31
2024-09-04 00:00:00,2.35,Toulouse,1.74,1.98,3.29,1.46,4.87,80,4.94
2024-12-16 00:00:00,3.57,Nice,6.83,4.31,6.11,3.95,2.51,50,3.13
2024-06-03 00:00:00,6.21,Nantes,3.0,3.44,5.88,5.22,3.61,80,3.06
2024-05-09 00:00:00,5.78,Toulouse,5.33,7.82,2.08,8.6,3.57,110,7.68
2024-04-06 00:00:00,7.51,Marseille,6.88,6.53,2.7,5.12,3.15,70,3.33
2024-10-15 00:00:00,2.83,Marseille,2.21,3.81,4.37,6.06,8.69,110,5.98
2024-03-04 00:00:00,7.77,Toulouse,3.34,8.4,6.98,5.87,7.16,45,1.42
2024-11-12 00:00:00,2.38,Toulouse,7.74,2.21,7.64,3.63,1.55,110,1.8
2024-06-20 00:00:00,6.25,Montpellier,4.64,8.46,7.08,2.32,8.07,80,8.7
2024-08-08 00:00:00,5.5,Lille,2.07,3.74,5.84,8.25,6.02,130,7.62
2024-04-13 00:00:00,7.65,Lyon,3.71,5.63,3.14,6.31,5.43,130,4.8
2024-08-23 00:00:00,7.65,Paris,1.3,4.48,3.71,5.94,5.89,45,3.96
2024-03-12 00:00:00,5.51,Lyon,8.11,6.52,3.21,5.6,7.11,30,2.07
2024-03-20 00:00:00,5.5,Bordeaux,3.68,3.24,4.21,2.8,1.56,30,6.77
2024-11-26 00:00:00,3.67,Lyon,2.63,5.06,5.08,7.29,7.41,50,6.98
2024-07-21 00:00:00,7.61,Toulouse,2.64,1.2,3.99,7.48,7.13,30,5.6
2024-09-24 00:00:00,3.01,Lille,1.88,3.06,4.93,3.64,7.28,70,2.34
2024-06-03 00:00:00,4.31,Nice,5.56,3.53,3.03,6.8,5.62,110,2.56
2024-12-09 00:00:00,3.33,Lyon,2.62,5.84,3.1,3.14,6.86,80,8.58
