col_event_id,col_time_id,col_line_id,col_stop_id,col_heure_theorique,col_heure_reelle,col_retard_s,col_annule,col_charge_estimee,col_vehicle_id
ID_070,ID_070,ID_070,ID_070,3.84,6.18,7.83,4.37,2024-05-30 00:00:00,ID_070
ID_071,ID_071,ID_071,ID_071,8.37,4.86,2.96,8.4,2024-05-13 00:00:00,ID_071
ID_072,ID_072,ID_072,ID_072,2.79,4.38,2.98,8.3,2024-11-19 00:00:00,ID_072
ID_073,ID_073,ID_073,ID_073,8.62,3.81,6.94,1.45,2024-01-28 00:00:00,ID_073
ID_074,ID_074,ID_074,ID_074,3.05,4.44,1.94,4.45,2024-09-01 00:00:00,ID_074
ID_075,ID_075,ID_075,ID_075,3.62,7.9,7.19,7.5,2024-03-11 00:00:00,ID_075
ID_076,ID_076,ID_076,ID_076,1.56,2.55,7.94,3.03,2024-11-16 00:00:00,ID_076
ID_077,ID_077,ID_077,ID_077,5.87,5.58,3.29,3.35,2024-02-13 00:00:00,ID_077
ID_078,ID_078,ID_078,ID_078,7.59,7.43,5.25,5.19,2024-07-29 00:00:00,ID_078
ID_079,ID_079,ID_079,ID_079,5.33,7.07,6.36,3.13,2024-09-02 00:00:00,ID_079
ID_080,ID_080,ID_080,ID_080,1.81,7.35,8.73,1.6,2024-08-30 00:00:00,ID_080
ID_081,ID_081,ID_081,ID_081,8.39,5.13,1.44,4.33,2024-08-12 00:00:00,ID_081
ID_082,ID_082,ID_082,ID_082,3.58,2.43,7.36,3.83,2024-11-17 00:00:00,ID_082
ID_083,ID_083,ID_083,ID_083,7.11,4.83,1.26,2.33,2024-12-24 00:00:00,ID_083
ID_084,ID_084,ID_084,ID_084,2.6,1.76,5.22,4.41,2024-03-08 00:00:00,ID_084
ID_085,ID_085,ID_085,ID_085,4.39,4.64,6.19,8.66,2024-05-25 00:00:00,ID_085
ID_086,ID_086,ID_086,ID_086,8.76,3.1,3.94,6.04,2024-07-17 00:00:00,ID_086
ID_087,ID_087,ID_087,ID_087,7.46,4.05,6.44,6.8,2024-03-19 00:00:00,ID_087
ID_088,ID_088,ID_088,ID_088,1.79,2.7,6.86,4.78,2024-10-02 00:00:00,ID_088
ID_089,ID_089,ID_089,ID_089,3.18,7.45,4.97,6.4,2024-10-13 00:00:00,ID_089
ID_090,ID_090,ID_090,ID_090,5.1,3.06,5.31,6.45,2024-04-22 00:00:00,ID_090
ID_091,ID_091,ID_091,ID_091,8.49,6.08,2.71,4.76,2024-03-18 00:00:00,ID_091
ID_092,ID_092,ID_092,ID_092,2.99,5.66,7.77,4.77,2024-01-12 00:00:00,ID_092
ID_093,ID_093,ID_093,ID_093,1.61,3.73,8.65,5.1,2024-06-17 00:00:00,ID_093
ID_094,ID_094,ID_094,ID_094,1.74,6.27,6.31,5.16,2024-03-18 00:00:00,ID_094
ID_095,ID_095,ID_095,ID_095,4.43,7.5,7.52,1.7,2024-07-29 00:00:00,ID_095
ID_096,ID_096,ID_096,ID_096,4.3,2.23,1.3,7.65,2024-05-26 00:00:00,ID_096
ID_097,ID_097,ID_097,ID_097,8.32,4.95,1.37,6.39,2024-10-06 00:00:00,ID_097
ID_098,ID_098,ID_098,ID_098,6.83,5.38,8.56,1.37,2024-04-23 00:00:00,ID_098
ID_099,ID_099,ID_099,ID_099,3.43,4.82,7.63,4.47,2024-03-12 00:00:00,ID_099
ID_000,ID_000,ID_000,ID_000,7.0,2.04,2.77,2.42,2024-07-03 00:00:00,ID_000
ID_001,ID_001,ID_001,ID_001,6.76,4.42,3.46,6.68,2024-06-19 00:00:00,ID_001
ID_002,ID_002,ID_002,ID_002,6.53,4.18,5.51,5.19,2024-06-19 00:00:00,ID_002
ID_003,ID_003,ID_003,ID_003,6.63,5.44,5.01,6.48,2024-03-09 00:00:00,ID_003
ID_004,ID_004,ID_004,ID_004,8.29,2.1,6.3,7.34,2024-02-13 00:00:00,ID_004
ID_005,ID_005,ID_005,ID_005,3.35,3.63,8.31,8.02,2024-07-16 00:00:00,ID_005
ID_006,ID_006,ID_006,ID_006,5.3,6.62,4.53,4.14,2024-12-07 00:00:00,ID_006
ID_007,ID_007,ID_007,ID_007,7.47,5.17,4.21,4.72,2024-07-30 00:00:00,ID_007
ID_008,ID_008,ID_008,ID_008,2.22,7.17,7.37,4.25,2024-03-24 00:00:00,ID_008
ID_009,ID_009,ID_009,ID_009,4.04,7.75,1.36,8.45,2024-09-15 00:00:00,ID_009
ID_010,ID_010,ID_010,ID_010,8.27,1.48,1.29,6.48,2024-07-03 00:00:00,ID_010
ID_011,ID_011,ID_011,ID_011,6.36,6.95,5.71,2.47,2024-03-19 00:00:00,ID_011
ID_012,ID_012,ID_012,ID_012,7.08,5.25,4.61,7.4,2024-08-21 00:00:00,ID_012
ID_013,ID_013,ID_013,ID_013,7.37,4.4,7.71,2.14,2024-09-26 00:00:00,ID_013
ID_014,ID_014,ID_014,ID_014,2.71,4.9,1.89,1.5,2024-07-27 00:00:00,ID_014
ID_015,ID_015,ID_015,ID_015,2.75,4.55,5.98,3.01,2024-11-22 00:00:00,ID_015
ID_016,ID_016,ID_016,ID_016,6.76,6.8,7.24,5.35,2024-04-05 00:00:00,ID_016
ID_017,ID_017,ID_017,ID_017,2.49,1.82,7.15,4.99,2024-11-06 00:00:00,ID_017
ID_018,ID_018,ID_018,ID_018,2.56,2.83,1.56,3.63,2024-02-11 00:00:00,ID_018
ID_019,ID_019,ID_019,ID_019,3.07,7.67,4.13,6.29,2024-10-22 00:00:00,ID_019
ID_020,ID_020,ID_020,ID_020,3.63,2.02,6.23,7.65,2024-08-08 00:00:00,ID_020
ID_021,ID_021,ID_021,ID_021,5.1,6.29,6.67,2.61,2024-12-13 00:00:00,ID_021
ID_022,ID_022,ID_022,ID_022,2.11,1.76,3.11,1.44,2024-08-22 00:00:00,ID_022
ID_023,ID_023,ID_023,ID_023,7.01,1.93,6.79,4.63,2024-12-11 00:00:00,ID_023
ID_024,ID_024,ID_024,ID_024,5.68,8.1,1.41,2.29,2024-10-07 00:00:00,ID_024
ID_025,ID_025,ID_025,ID_025,1.32,6.62,4.57,3.04,2024-11-10 00:00:00,ID_025
ID_026,ID_026,ID_026,ID_026,2.76,7.95,4.74,1.54,2024-10-29 00:00:00,ID_026
ID_027,ID_027,ID_027,ID_027,1.4,6.62,1.26,5.38,2024-10-05 00:00:00,ID_027
ID_028,ID_028,ID_028,ID_028,2.07,3.0,5.48,6.25,2024-08-12 00:00:00,ID_028
ID_029,ID_029,ID_029,ID_029,1.94,2.19,5.61,4.12,2024-08-12 00:00:00,ID_029
ID_030,ID_030,ID_030,ID_030,6.81,2.66,8.04,6.47,2024-07-18 00:00:00,ID_030
ID_031,ID_031,ID_031,ID_031,1.58,4.79,2.04,2.55,2024-02-28 00:00:00,ID_031
ID_032,ID_032,ID_032,ID_032,2.67,2.89,4.95,7.14,2024-01-12 00:00:00,ID_032
ID_033,ID_033,ID_033,ID_033,1.57,7.33,6.57,7.82,2024-09-08 00:00:00,ID_033
ID_034,ID_034,ID_034,ID_034,7.4,6.52,6.41,4.58,2024-08-20 00:00:00,ID_034
ID_035,ID_035,ID_035,ID_035,7.3,7.16,5.95,8.34,2024-10-31 00:00:00,ID_035
ID_036,ID_036,ID_036,ID_036,1.33,7.79,2.79,1.34,2024-04-02 00:00:00,ID_036
ID_037,ID_037,ID_037,ID_037,7.21,3.23,8.01,7.83,2024-03-29 00:00:00,ID_037
ID_038,ID_038,ID_038,ID_038,3.38,2.6,2.14,7.78,2024-09-25 00:00:00,ID_038
ID_039,ID_039,ID_039,ID_039,6.99,5.86,5.23,6.13,2024-03-09 00:00:00,ID_039
ID_040,ID_040,ID_040,ID_040,3.96,6.95,4.93,8.68,2024-07-07 00:00:00,ID_040
ID_041,ID_041,ID_041,ID_041,2.53,4.83,1.93,4.22,2024-04-13 00:00:00,ID_041
ID_042,ID_042,ID_042,ID_042,7.66,3.37,6.29,3.95,2024-07-28 00:00:00,ID_042
ID_043,ID_043,ID_043,ID_043,4.97,5.1,4.74,7.88,2024-07-31 00:00:00,ID_043
ID_044,ID_044,ID_044,ID_044,6.0,6.56,6.43,3.65,2024-08-23 00:00:00,ID_044
ID_045,ID_045,ID_045,ID_045,3.55,6.26,8.12,3.89,2024-02-02 00:00:00,ID_045
ID_046,ID_046,ID_046,ID_046,5.7,1.39,3.93,7.34,2024-09-28 00:00:00,ID_046
ID_047,ID_047,ID_047,ID_047,2.97,3.59,7.39,3.85,2024-12-05 00:00:00,ID_047
ID_048,ID_048,ID_048,ID_048,3.75,1.5,2.55,6.07,2024-01-04 00:00:00,ID_048
ID_049,ID_049,ID_049,ID_049,1.34,4.29,3.29,2.38,2024-07-09 00:00:00,ID_049
ID_050,ID_050,ID_050,ID_050,3.66,6.59,6.74,4.39,2024-04-08 00:00:00,ID_050
ID_051,ID_051,ID_051,ID_051,7.56,6.02,7.64,1.82,2024-07-28 00:00:00,ID_051
ID_052,ID_052,ID_052,ID_052,5.78,2.1,3.34,7.77,2024-09-11 00:00:00,ID_052
ID_053,ID_053,ID_053,ID_053,5.23,2.22,3.55,1.62,2024-06-08 00:00:00,ID_053
ID_054,ID_054,ID_054,ID_054,4.51,5.83,5.39,5.86,2024-01-03 00:00:00,ID_054
ID_055,ID_055,ID_055,ID_055,3.24,6.72,4.93,4.32,2024-07-27 00:00:00,ID_055
ID_056,ID_056,ID_056,ID_056,8.65,6.77,2.97,6.57,2024-01-26 00:00:00,ID_056
ID_057,ID_057,ID_057,ID_057,7.75,8.14,8.73,7.05,2024-07-09 00:00:00,ID_057
ID_058,ID_058,ID_058,ID_058,3.92,7.35,2.31,5.51,2024-07-07 00:00:00,ID_058
ID_059,ID_059,ID_059,ID_059,3.97,4.74,4.98,6.97,2024-11-13 00:00:00,ID_059
ID_060,ID_060,ID_060,ID_060,2.5,7.26,5.18,6.71,2024-04-05 00:00:00,ID_060
ID_061,ID_061,ID_061,ID_061,6.37,1.95,4.83,4.12,2024-08-22 00:00:00,ID_061
ID_062,ID_062,ID_062,ID_062,3.32,7.49,2.92,6.68,2024-10-05 00:00:00,ID_062
ID_063,ID_063,ID_063,ID_063,5.81,4.95,6.82,5.67,2024-10-10 00:00:00,ID_063
ID_064,ID_064,ID_064,ID_064,5.55,2.3,4.86,4.09,2024-06-21 00:00:00,ID_064
ID_065,ID_065,ID_065,ID_065,4.69,3.28,6.23,3.38,2024-07-07 00:00:00,ID_065
ID_066,ID_066,ID_066,ID_066,3.81,4.89,6.89,2.53,2024-06-30 00:00:00,ID_066
ID_067,ID_067,ID_067,ID_067,2.91,2.8,8.41,7.54,2024-02-09 00:00:00,ID_067
ID_068,ID_068,ID_068,ID_068,2.89,3.77,6.65,3.72,2024-12-22 00:00:00,ID_068
ID_069,ID_069,ID_069,ID_069,3.96,7.13,1.84,3.34,2024-08-27 00:00:00,ID_069
ID_070,ID_070,ID_070,ID_070,8.69,3.25,5.04,1.49,2024-09-18 00:00:00,ID_070
ID_071,ID_071,ID_071,ID_071,5.0,1.96,8.39,5.46,2024-08-27 00:00:00,ID_071
ID_072,ID_072,ID_072,ID_072,8.67,7.15,8.68,4.16,2024-08-11 00:00:00,ID_072
ID_073,ID_073,ID_073,ID_073,2.35,4.66,7.45,6.38,2024-09-04 00:00:00,ID_073
ID_074,ID_074,ID_074,ID_074,3.43,3.83,7.15,6.05,2024-07-14 00:00:00,ID_074
ID_075,ID_075,ID_075,ID_075,5.13,3.11,8.09,2.46,2024-10-31 00:00:00,ID_075
ID_076,ID_076,ID_076,ID_076,4.22,5.93,2.26,4.3,2024-11-23 00:00:00,ID_076
ID_077,ID_077,ID_077,ID_077,2.81,8.59,3.0,8.36,2024-04-03 00:00:00,ID_077
ID_078,ID_078,ID_078,ID_078,8.77,1.47,4.76,4.76,2024-03-01 00:00:00,ID_078
ID_079,ID_079,ID_079,ID_079,5.02,2.47,2.92,8.77,2024-05-21 00:00:00,ID_079
ID_080,ID_080,ID_080,ID_080,1.27,8.08,5.73,4.9,2024-02-22 00:00:00,ID_080
ID_081,ID_081,ID_081,ID_081,3.98,3.35,6.82,4.03,2024-08-22 00:00:00,ID_081
ID_082,ID_082,ID_082,ID_082,6.16,7.93,1.65,7.05,2024-01-06 00:00:00,ID_082
ID_083,ID_083,ID_083,ID_083,3.34,6.98,2.85,8.0,2024-06-03 00:00:00,ID_083
ID_084,ID_084,ID_084,ID_084,1.92,3.01,4.37,4.46,2024-05-21 00:00:00,ID_084
ID_085,ID_085,ID_085,ID_085,7.2,8.06,4.71,7.44,2024-09-08 00:00:00,ID_085
ID_086,ID_086,ID_086,ID_086,8.55,5.72,3.22,4.22,2024-07-11 00:00:00,ID_086
ID_087,ID_087,ID_087,ID_087,8.55,5.17,4.48,3.29,2024-02-27 00:00:00,ID_087
ID_088,ID_088,ID_088,ID_088,4.56,7.93,6.58,5.37,2024-06-07 00:00:00,ID_088
ID_089,ID_089,ID_089,ID_089,4.09,4.09,6.19,5.75,2024-07-18 00:00:00,ID_089
ID_090,ID_090,ID_090,ID_090,1.3,2.61,1.89,2.89,2024-10-23 00:00:00,ID_090
ID_091,ID_091,ID_091,ID_091,8.6,8.4,3.06,1.33,2024-07-12 00:00:00,ID_091
ID_092,ID_092,ID_092,ID_092,2.4,7.12,6.49,1.24,2024-06-02 00:00:00,ID_092
ID_093,ID_093,ID_093,ID_093,6.64,6.1,7.52,3.48,2024-04-12 00:00:00,ID_093
ID_094,ID_094,ID_094,ID_094,5.81,2.06,7.28,2.6,2024-07-10 00:00:00,ID_094
ID_095,ID_095,ID_095,ID_095,6.13,7.85,2.67,1.46,2024-10-05 00:00:00,ID_095
ID_096,ID_096,ID_096,ID_096,2.42,6.54,2.02,2.44,2024-12-05 00:00:00,ID_096
ID_097,ID_097,ID_097,ID_097,3.4,3.19,1.49,2.86,2024-08-17 00:00:00,ID_097
ID_098,ID_098,ID_098,ID_098,1.36,6.86,4.97,2.88,2024-11-04 00:00:00,ID_098
ID_099,ID_099,ID_099,ID_099,6.08,8.6,5.28,8.48,2024-11-21 00:00:00,ID_099
ID_000,ID_000,ID_000,ID_000,1.48,2.15,5.62,2.38,2024-09-29 00:00:00,ID_000
ID_001,ID_001,ID_001,ID_001,6.65,6.2,5.44,2.87,2024-04-13 00:00:00,ID_001
ID_002,ID_002,ID_002,ID_002,1.28,1.38,2.85,8.57,2024-07-04 00:00:00,ID_002
ID_003,ID_003,ID_003,ID_003,5.16,2.86,7.69,6.48,2024-01-13 00:00:00,ID_003
ID_004,ID_004,ID_004,ID_004,7.13,5.08,8.08,6.25,2024-11-14 00:00:00,ID_004
ID_005,ID_005,ID_005,ID_005,1.21,5.69,4.84,7.66,2024-01-09 00:00:00,ID_005
ID_006,ID_006,ID_006,ID_006,1.9,6.53,7.17,6.11,2024-02-12 00:00:00,ID_006
ID_007,ID_007,ID_007,ID_007,5.58,7.41,2.72,7.58,2024-03-12 00:00:00,ID_007
ID_008,ID_008,ID_008,ID_008,7.2,7.57,4.8,3.68,2024-06-20 00:00:00,ID_008
ID_009,ID_009,ID_009,ID_009,1.94,8.38,7.57,8.27,2024-06-14 00:00:00,ID_009
ID_010,ID_010,ID_010,ID_010,7.9,1.35,5.58,8.65,2024-12-02 00:00:00,ID_010
ID_011,ID_011,ID_011,ID_011,2.71,6.17,6.16,8.78,2024-02-07 00:00:00,ID_011
ID_012,ID_012,ID_012,ID_012,8.14,2.26,7.09,2.71,2024-04-19 00:00:00,ID_012
ID_013,ID_013,ID_013,ID_013,8.45,3.95,2.3,4.72,2024-05-10 00:00:00,ID_013
ID_014,ID_014,ID_014,ID_014,4.6,7.9,5.41,8.21,2024-04-21 00:00:00,ID_014
ID_015,ID_015,ID_015,ID_015,2.81,6.17,8.53,4.84,2024-05-20 00:00:00,ID_015
ID_016,ID_016,ID_016,ID_016,4.04,8.57,4.9,3.34,2024-09-25 00:00:00,ID_016
ID_017,ID_017,ID_017,ID_017,6.59,1.64,5.34,6.2,2024-01-30 00:00:00,ID_017
ID_018,ID_018,ID_018,ID_018,3.51,4.3,7.69,1.93,2024-06-13 00:00:00,ID_018
ID_019,ID_019,ID_019,ID_019,4.57,2.39,4.68,3.32,2024-07-30 00:00:00,ID_019
ID_020,ID_020,ID_020,ID_020,4.57,4.07,1.62,6.01,2024-06-03 00:00:00,ID_020
ID_021,ID_021,ID_021,ID_021,2.44,7.09,7.87,7.03,2024-10-21 00:00:00,ID_021
ID_022,ID_022,ID_022,ID_022,2.66,1.81,2.02,4.05,2024-04-05 00:00:00,ID_022
ID_023,ID_023,ID_023,ID_023,8.32,3.57,7.32,4.3,2024-05-04 00:00:00,ID_023
ID_024,ID_024,ID_024,ID_024,3.67,6.7,2.42,5.63,2024-08-13 00:00:00,ID_024
ID_025,ID_025,ID_025,ID_025,4.52,3.03,5.83,3.88,2024-06-19 00:00:00,ID_025
ID_026,ID_026,ID_026,ID_026,2.4,4.55,6.99,5.96,2024-12-18 00:00:00,ID_026
ID_027,ID_027,ID_027,ID_027,4.08,7.35,3.18,3.8,2024-12-21 00:00:00,ID_027
ID_028,ID_028,ID_028,ID_028,6.5,4.86,7.76,2.84,2024-10-21 00:00:00,ID_028
ID_029,ID_029,ID_029,ID_029,6.94,7.05,4.31,8.28,2024-11-08 00:00:00,ID_029
ID_030,ID_030,ID_030,ID_030,7.5,7.08,5.23,1.22,2024-10-25 00:00:00,ID_030
ID_031,ID_031,ID_031,ID_031,7.51,7.75,3.66,6.55,2024-02-06 00:00:00,ID_031
ID_032,ID_032,ID_032,ID_032,1.61,7.52,1.28,5.78,2024-04-07 00:00:00,ID_032
ID_033,ID_033,ID_033,ID_033,5.3,5.44,2.8,1.84,2024-10-03 00:00:00,ID_033
ID_034,ID_034,ID_034,ID_034,2.05,4.1,8.56,1.94,2024-07-12 00:00:00,ID_034
ID_035,ID_035,ID_035,ID_035,5.17,7.84,7.33,7.51,2024-12-08 00:00:00,ID_035
ID_036,ID_036,ID_036,ID_036,5.12,4.51,7.09,7.11,2024-02-25 00:00:00,ID_036
ID_037,ID_037,ID_037,ID_037,4.79,2.77,7.47,6.51,2024-10-16 00:00:00,ID_037
ID_038,ID_038,ID_038,ID_038,7.92,4.59,5.46,1.89,2024-03-24 00:00:00,ID_038
ID_039,ID_039,ID_039,ID_039,2.96,1.81,7.57,6.03,2024-06-17 00:00:00,ID_039
ID_040,ID_040,ID_040,ID_040,2.9,5.29,1.25,6.72,2024-08-11 00:00:00,ID_040
ID_041,ID_041,ID_041,ID_041,3.48,3.32,2.85,7.0,2024-08-01 00:00:00,ID_041
ID_042,ID_042,ID_042,ID_042,5.02,8.17,6.61,4.67,2024-12-23 00:00:00,ID_042
ID_043,ID_043,ID_043,ID_043,7.38,2.78,3.61,2.11,2024-08-03 00:00:00,ID_043
ID_044,ID_044,ID_044,ID_044,1.38,3.15,2.48,2.64,2024-11-09 00:00:00,ID_044
ID_045,ID_045,ID_045,ID_045,7.26,8.32,3.72,2.3,2024-08-11 00:00:00,ID_045
ID_046,ID_046,ID_046,ID_046,6.6,5.53,8.33,5.42,2024-06-21 00:00:00,ID_046
ID_047,ID_047,ID_047,ID_047,3.67,2.86,3.85,3.62,2024-08-29 00:00:00,ID_047
ID_048,ID_048,ID_048,ID_048,1.28,4.6,7.74,6.18,2024-08-26 00:00:00,ID_048
ID_049,ID_049,ID_049,ID_049,5.8,5.39,4.75,7.82,2024-08-27 00:00:00,ID_049
ID_050,ID_050,ID_050,ID_050,5.31,3.03,6.93,3.06,2024-06-15 00:00:00,ID_050
ID_051,ID_051,ID_051,ID_051,7.66,7.24,6.47,8.26,2024-07-25 00:00:00,ID_051
ID_052,ID_052,ID_052,ID_052,2.71,8.36,8.03,4.62,2024-04-23 00:00:00,ID_052
ID_053,ID_053,ID_053,ID_053,6.78,2.57,1.98,3.62,2024-09-21 00:00:00,ID_053
ID_054,ID_054,ID_054,ID_054,6.14,7.46,4.75,6.26,2024-07-28 00:00:00,ID_054
ID_055,ID_055,ID_055,ID_055,3.25,5.1,6.84,4.01,2024-08-24 00:00:00,ID_055
ID_056,ID_056,ID_056,ID_056,4.25,5.71,7.54,4.84,2024-11-06 00:00:00,ID_056
ID_057,ID_057,ID_057,ID_057,7.26,5.72,2.51,4.51,2024-05-08 00:00:00,ID_057
ID_058,ID_058,ID_058,ID_058,2.78,6.08,8.73,8.03,2024-10-02 00:00:00,ID_058
ID_059,ID_059,ID_059,ID_059,4.24,8.1,4.64,8.3,2024-01-20 00:00:00,ID_059
ID_060,ID_060,ID_060,ID_060,8.71,7.09,8.53,3.52,2024-09-17 00:00:00,ID_060
ID_061,ID_061,ID_061,ID_061,5.23,2.69,7.46,3.4,2024-09-23 00:00:00,ID_061
ID_062,ID_062,ID_062,ID_062,6.73,7.14,1.83,7.19,2024-10-20 00:00:00,ID_062
ID_063,ID_063,ID_063,ID_063,4.9,4.69,6.93,7.28,2024-02-15 00:00:00,ID_063
ID_064,ID_064,ID_064,ID_064,2.54,6.15,3.61,8.15,2024-01-05 00:00:00,ID_064
ID_065,ID_065,ID_065,ID_065,2.64,8.58,2.18,2.74,2024-12-25 00:00:00,ID_065
ID_066,ID_066,ID_066,ID_066,3.51,5.78,4.37,3.47,2024-03-16 00:00:00,ID_066
ID_067,ID_067,ID_067,ID_067,5.89,8.35,3.14,1.56,2024-07-11 00:00:00,ID_067
ID_068,ID_068,ID_068,ID_068,4.44,1.54,4.76,1.4,2024-10-06 00:00:00,ID_068
ID_069,ID_069,ID_069,ID_069,6.22,3.68,7.89,6.42,2024-06-22 00:00:00,ID_069
ID_070,ID_070,ID_070,ID_070,4.17,3.14,7.98,2.38,2024-06-13 00:00:00,ID_070
ID_071,ID_071,ID_071,ID_071,2.08,7.29,4.64,7.25,2024-05-08 00:00:00,ID_071
ID_072,ID_072,ID_072,ID_072,6.01,4.3,6.13,2.39,2024-06-11 00:00:00,ID_072
ID_073,ID_073,ID_073,ID_073,5.33,8.02,1.92,1.74,2024-05-08 00:00:00,ID_073
ID_074,ID_074,ID_074,ID_074,3.55,5.13,4.11,5.81,2024-11-19 00:00:00,ID_074
ID_075,ID_075,ID_075,ID_075,7.24,7.57,5.12,8.67,2024-03-25 00:00:00,ID_075
ID_076,ID_076,ID_076,ID_076,7.06,8.31,2.44,8.49,2024-05-23 00:00:00,ID_076
ID_077,ID_077,ID_077,ID_077,5.2,3.89,5.46,2.46,2024-02-04 00:00:00,ID_077
ID_078,ID_078,ID_078,ID_078,7.54,4.89,4.84,6.78,2024-07-21 00:00:00,ID_078
ID_079,ID_079,ID_079,ID_079,6.99,1.93,4.97,1.85,2024-04-26 00:00:00,ID_079
ID_080,ID_080,ID_080,ID_080,7.72,6.08,7.93,8.2,2024-04-09 00:00:00,ID_080
ID_081,ID_081,ID_081,ID_081,3.74,2.98,2.68,2.82,2024-04-27 00:00:00,ID_081
ID_082,ID_082,ID_082,ID_082,1.6,7.49,6.53,7.67,2024-09-27 00:00:00,ID_082
ID_083,ID_083,ID_083,ID_083,3.18,8.59,8.25,5.04,2024-07-15 00:00:00,ID_083
ID_084,ID_084,ID_084,ID_084,4.32,7.45,5.63,7.25,2024-01-29 00:00:00,ID_084
ID_085,ID_085,ID_085,ID_085,8.71,4.34,2.78,7.56,2024-01-08 00:00:00,ID_085
ID_086,ID_086,ID_086,ID_086,2.46,7.12,3.9,2.43,2024-09-20 00:00:00,ID_086
ID_087,ID_087,ID_087,ID_087,3.92,6.36,4.81,5.73,2024-04-05 00:00:00,ID_087
ID_088,ID_088,ID_088,ID_088,7.23,7.16,6.94,5.47,2024-06-29 00:00:00,ID_088
ID_089,ID_089,ID_089,ID_089,4.76,2.58,7.67,5.56,2024-09-11 00:00:00,ID_089
ID_090,ID_090,ID_090,ID_090,7.93,7.13,6.67,4.82,2024-11-30 00:00:00,ID_090
ID_091,ID_091,ID_091,ID_091,2.35,7.31,7.72,3.31,2024-04-07 00:00:00,ID_091
ID_092,ID_092,ID_092,ID_092,6.93,8.33,7.33,8.73,2024-06-15 00:00:00,ID_092
ID_093,ID_093,ID_093,ID_093,6.95,7.22,7.28,6.88,2024-09-21 00:00:00,ID_093
ID_094,ID_094,ID_094,ID_094,7.55,6.91,7.92,3.92,2024-08-08 00:00:00,ID_094
ID_095,ID_095,ID_095,ID_095,6.95,2.66,4.35,6.0,2024-03-22 00:00:00,ID_095
ID_096,ID_096,ID_096,ID_096,4.72,2.22,8.73,2.76,2024-06-27 00:00:00,ID_096
ID_097,ID_097,ID_097,ID_097,4.3,5.38,5.55,6.06,2024-10-22 00:00:00,ID_097
ID_098,ID_098,ID_098,ID_098,8.74,2.8,2.98,8.24,2024-11-24 00:00:00,ID_098
ID_099,ID_099,ID_099,ID_099,8.63,2.81,5.92,2.47,2024-04-25 00:00:00,ID_099
ID_000,ID_000,ID_000,ID_000,5.76,4.18,4.65,2.95,2024-04-23 00:00:00,ID_000
ID_001,ID_001,ID_001,ID_001,6.75,8.47,5.6,7.54,2024-08-09 00:00:00,ID_001
ID_002,ID_002,ID_002,ID_002,3.42,4.99,5.26,1.31,2024-02-01 00:00:00,ID_002
ID_003,ID_003,ID_003,ID_003,6.64,2.14,1.25,6.77,2024-06-25 00:00:00,ID_003
ID_004,ID_004,ID_004,ID_004,4.55,8.09,6.19,7.37,2024-06-19 00:00:00,ID_004
ID_005,ID_005,ID_005,ID_005,7.78,7.52,7.66,4.01,2024-07-08 00:00:00,ID_005
ID_006,ID_006,ID_006,ID_006,3.86,8.19,4.16,5.37,2024-09-23 00:00:00,ID_006
ID_007,ID_007,ID_007,ID_007,8.58,3.12,6.45,5.05,2024-11-06 00:00:00,ID_007
ID_008,ID_008,ID_008,ID_008,2.66,1.7,3.34,5.91,2024-05-21 00:00:00,ID_008
ID_009,ID_009,ID_009,ID_009,7.34,5.32,2.71,7.55,2024-08-06 00:00:00,ID_009
ID_010,ID_010,ID_010,ID_010,2.83,3.1,1.68,7.53,2024-01-14 00:00:00,ID_010
ID_011,ID_011,ID_011,ID_011,5.59,6.97,4.63,2.9,2024-12-16 00:00:00,ID_011
ID_012,ID_012,ID_012,ID_012,6.94,2.59,4.26,8.46,2024-02-29 00:00:00,ID_012
ID_013,ID_013,ID_013,ID_013,7.73,7.23,2.7,8.12,2024-12-02 00:00:00,ID_013
ID_014,ID_014,ID_014,ID_014,2.76,1.97,7.55,6.13,2024-04-05 00:00:00,ID_014
ID_015,ID_015,ID_015,ID_015,1.83,1.88,7.77,7.61,2024-04-07 00:00:00,ID_015
ID_016,ID_016,ID_016,ID_016,7.21,3.16,8.38,8.78,2024-11-10 00:00:00,ID_016
ID_017,ID_017,ID_017,ID_017,2.14,3.99,6.39,4.28,2024-11-02 00:00:00,ID_017
ID_018,ID_018,ID_018,ID_018,3.23,3.83,6.06,4.63,2024-05-12 00:00:00,ID_018
ID_019,ID_019,ID_019,ID_019,2.64,8.09,4.17,3.03,2024-12-08 00:00:00,ID_019
ID_020,ID_020,ID_020,ID_020,1.89,3.35,5.25,8.75,2024-06-28 00:00:00,ID_020
ID_021,ID_021,ID_021,ID_021,2.0,3.09,1.85,2.67,2024-11-24 00:00:00,ID_021
ID_022,ID_022,ID_022,ID_022,6.53,8.16,3.51,5.49,2024-09-15 00:00:00,ID_022
ID_023,ID_023,ID_023,ID_023,2.52,6.93,7.3,2.4,2024-09-09 00:00:00,ID_023
ID_024,ID_024,ID_024,ID_024,2.55,5.44,3.35,5.89,2024-09-15 00:00:00,ID_024
ID_025,ID_025,ID_025,ID_025,1.88,6.62,4.56,7.84,2024-03-22 00:00:00,ID_025
ID_026,ID_026,ID_026,ID_026,2.11,8.15,6.31,5.25,2024-05-17 00:00:00,ID_026
