col_date,col_heure,col_ville,col_departement,col_region,col_zone,col_type_route,col_type_cause,col_gravite,col_duree_estimee_minutes,col_impact_trafic,col_retard_estime_minutes,col_latitude,col_longitude,col_statut,col_source,col_zone_idf,col_niveau_congestion,col_vitesse_moyenne_kmh,col_temps_perdu_minutes,col_longueur_bouchon_km,col_heure_debut,col_dir,col_route_concernee,col_type_travaux,col_date_debut,col_date_fin,col_duree_jours,col_impact_circulation,col_voies_reduites,col_longueur_chantier_km,col_type_zone,col_nb_incidents,col_frequence_percent,col_duree_moyenne_minutes,col_retard_moyen_minutes,col_gravite_dominante,col_date_analyse,col_duree_moyenne,col_retard_moyen,col_nb_occurrences,col_pourcentage
2024-06-14 00:00:00,3.16,Toulouse,Île-de-France,Pays de la Loire,3.64,7.97,5.23,7.54,2024-03-16 00:00:00,4.5,2024-10-03 00:00:00,50.738615,1.375579,8.54,SNCF_Open_Data,Z_018,1.57,30,18.3,1.375579,7.52,1.64,4.04,8.68,2024-07-22 00:00:00,2024-06-21 00:00:00,2.24,50.738615,3.48,1.375579,6.84,Z_018,8.22,6.86,6.63,3.85,2024-02-16 00:00:00,4.97,2.89,1.94,1.93
2024-09-26 00:00:00,5.94,Bordeaux,Grand Est,Pays de la Loire,6.99,6.46,8.05,1.38,2024-09-03 00:00:00,7.52,2024-07-11 00:00:00,52.430968,0.398453,3.13,Airparif,Z_004,6.63,80,8.9,0.398453,7.27,7.59,2.09,2.17,2024-06-28 00:00:00,2024-10-02 00:00:00,4.82,52.430968,6.67,0.398453,8.41,Z_004,4.74,8.5,7.99,6.1,2024-12-10 00:00:00,7.39,6.84,4.91,8.69
2024-03-02 00:00:00,8.58,Bordeaux,Bretagne,Auvergne-Rhône-Alpes,2.09,8.8,1.63,5.21,2024-03-12 00:00:00,1.61,2024-12-25 00:00:00,46.756632,4.821503,6.58,Data.gouv.fr,Z_006,4.37,110,16.5,4.821503,7.79,1.71,5.93,3.16,2024-01-02 00:00:00,2024-11-26 00:00:00,3.84,46.756632,6.82,4.821503,1.43,Z_006,8.0,7.64,7.49,7.05,2024-12-18 00:00:00,3.37,6.99,3.66,2.45
2024-05-10 00:00:00,5.4,Lille,Bretagne,Grand Est,4.3,4.33,2.67,6.47,2024-02-24 00:00:00,3.71,2024-07-14 00:00:00,48.747112,4.753758,2.46,SNCF_Open_Data,Z_016,3.74,110,10.2,4.753758,4.15,3.64,4.18,6.34,2024-02-05 00:00:00,2024-04-10 00:00:00,8.75,48.747112,1.59,4.753758,4.64,Z_016,5.38,2.25,4.59,2.82,2024-01-01 00:00:00,7.71,3.26,5.83,7.77
2024-08-19 00:00:00,3.79,Toulouse,Occitanie,Hauts-de-France,5.88,7.8,1.29,8.39,2024-07-07 00:00:00,8.35,2024-08-15 00:00:00,52.265024,1.221574,3.75,Data.gouv.fr,Z_015,6.58,80,27.5,1.221574,4.04,6.97,8.39,2.45,2024-02-14 00:00:00,2024-06-21 00:00:00,7.95,52.265024,7.96,1.221574,8.0,Z_015,5.9,3.49,6.55,6.79,2024-07-20 00:00:00,5.69,5.64,5.94,6.81
2024-10-01 00:00:00,4.63,Bordeaux,Occitanie,Bretagne,6.08,6.5,4.67,8.01,2024-10-27 00:00:00,7.97,2024-06-23 00:00:00,46.891388,-0.644362,5.47,Airparif,Z_003,2.83,45,6.0,-0.644362,8.7,3.89,4.09,1.25,2024-07-19 00:00:00,2024-05-01 00:00:00,4.89,46.891388,6.2,-0.644362,6.6,Z_003,2.95,2.73,4.8,4.1,2024-11-21 00:00:00,4.59,3.05,5.41,5.46
2024-10-04 00:00:00,7.05,Strasbourg,Occitanie,Hauts-de-France,1.37,7.07,6.72,4.37,2024-08-02 00:00:00,6.28,2024-01-04 00:00:00,52.504566,6.170855,2.65,SNCF_Open_Data,Z_015,8.73,45,23.0,6.170855,2.72,6.93,7.69,2.59,2024-07-07 00:00:00,2024-11-08 00:00:00,4.85,52.504566,7.23,6.170855,8.09,Z_015,2.06,7.17,2.02,1.7,2024-06-22 00:00:00,3.26,3.0,5.8,2.17
2024-07-22 00:00:00,4.08,Lyon,Occitanie,Hauts-de-France,8.62,7.16,7.85,8.15,2024-02-10 00:00:00,7.99,2024-07-04 00:00:00,46.159812,5.169064,2.84,Airparif,Z_019,8.14,50,10.3,5.169064,2.58,8.7,8.01,7.15,2024-10-15 00:00:00,2024-03-31 00:00:00,5.32,46.159812,7.47,5.169064,7.04,Z_019,7.59,5.3,6.95,1.52,2024-12-06 00:00:00,3.96,1.96,6.08,3.61
2024-01-06 00:00:00,1.92,Lille,Auvergne-Rhône-Alpes,Hauts-de-France,5.02,4.21,1.9,3.32,2024-08-06 00:00:00,3.64,2024-08-10 00:00:00,48.554909,3.786485,5.0,Airparif,Z_010,3.24,110,8.0,3.786485,5.92,8.29,4.34,2.07,2024-01-17 00:00:00,2024-01-26 00:00:00,2.06,48.554909,3.05,3.786485,6.11,Z_010,3.0,7.96,7.85,3.34,2024-03-02 00:00:00,2.95,3.59,4.65,8.26
2024-09-19 00:00:00,3.14,Toulouse,Occitanie,Occitanie,5.12,6.42,6.62,2.13,2024-12-25 00:00:00,2.08,2024-05-21 00:00:00,50.15801,-0.532325,3.23,Airparif,Z_013,7.66,50,26.3,-0.532325,6.55,5.3,3.98,3.46,2024-07-23 00:00:00,2024-02-28 00:00:00,5.44,50.15801,2.59,-0.532325,8.31,Z_013,3.33,1.94,7.83,6.33,2024-07-14 00:00:00,2.78,2.67,6.9,4.25
2024-10-19 00:00:00,7.46,Nice,Île-de-France,Île-de-France,3.3,2.95,3.32,5.5,2024-03-15 00:00:00,8.51,2024-05-06 00:00:00,50.158624,4.030036,8.55,Airparif,Z_005,4.7,70,27.0,4.030036,5.21,7.59,7.49,7.31,2024-02-20 00:00:00,2024-09-16 00:00:00,7.21,50.158624,2.57,4.030036,7.11,Z_005,7.93,3.32,4.98,2.59,2024-10-04 00:00:00,4.42,3.03,5.3,2.94
2024-01-16 00:00:00,5.78,Montpellier,Hauts-de-France,Normandie,3.43,1.66,3.21,6.74,2024-07-20 00:00:00,2.25,2024-05-08 00:00:00,50.934669,3.503632,5.98,RATP_Open_Data_2024,Z_006,6.04,70,24.9,3.503632,6.28,4.71,4.34,3.02,2024-01-31 00:00:00,2024-07-26 00:00:00,7.13,50.934669,4.69,3.503632,7.02,Z_006,2.56,1.29,1.61,6.92,2024-06-30 00:00:00,4.25,3.94,7.45,3.53
2024-04-12 00:00:00,3.36,Strasbourg,Normandie,Auvergne-Rhône-Alpes,4.43,7.47,7.8,5.22,2024-12-19 00:00:00,3.24,2024-12-12 00:00:00,49.348505,5.95682,6.62,RATP_Open_Data_2024,Z_002,3.96,130,13.7,5.95682,5.92,6.68,3.14,1.29,2024-08-06 00:00:00,2024-11-03 00:00:00,2.73,49.348505,5.56,5.95682,3.74,Z_002,8.31,5.58,3.35,1.36,2024-03-10 00:00:00,6.59,7.23,6.58,6.65
2024-02-26 00:00:00,2.75,Strasbourg,Pays de la Loire,Normandie,8.29,6.38,2.9,3.57,2024-02-29 00:00:00,1.44,2024-03-27 00:00:00,46.697981,5.054484,8.01,Airparif,Z_012,1.26,45,10.4,5.054484,3.29,5.55,3.43,6.19,2024-02-01 00:00:00,2024-09-20 00:00:00,7.01,46.697981,7.34,5.054484,2.57,Z_012,6.67,4.4,2.63,6.22,2024-07-05 00:00:00,5.19,2.32,8.03,5.24
2024-09-02 00:00:00,5.47,Bordeaux,Provence-Alpes-Côte d'Azur,Bretagne,6.14,8.79,6.33,1.54,2024-09-16 00:00:00,1.33,2024-09-12 00:00:00,45.048186,1.231387,8.29,Data.gouv.fr,Z_012,1.8,130,22.5,1.231387,6.38,7.91,2.89,6.81,2024-11-23 00:00:00,2024-02-14 00:00:00,8.33,45.048186,6.46,1.231387,2.58,Z_012,6.27,6.38,3.42,6.73,2024-02-08 00:00:00,7.99,7.78,8.06,4.67
2024-10-14 00:00:00,7.43,Paris,Pays de la Loire,Grand Est,8.47,5.62,6.75,6.4,2024-01-12 00:00:00,6.16,2024-09-22 00:00:00,47.025723,5.850154,5.8,RATP_Open_Data_2024,Z_015,8.02,130,6.2,5.850154,5.58,4.04,3.65,3.26,2024-05-31 00:00:00,2024-02-20 00:00:00,6.28,47.025723,6.48,5.850154,2.76,Z_015,4.09,1.81,7.05,3.65,2024-07-30 00:00:00,8.31,5.62,4.92,7.04
2024-04-07 00:00:00,2.4,Strasbourg,Auvergne-Rhône-Alpes,Pays de la Loire,5.6,1.79,2.23,7.81,2024-08-03 00:00:00,8.18,2024-02-15 00:00:00,48.205549,5.638914,2.97,Météo-France,Z_004,5.13,130,26.6,5.638914,8.2,5.74,6.74,4.63,2024-05-10 00:00:00,2024-02-25 00:00:00,4.05,48.205549,4.15,5.638914,6.65,Z_004,6.98,8.55,6.96,4.28,2024-11-04 00:00:00,1.63,5.48,6.87,6.81
2024-06-10 00:00:00,8.14,Bordeaux,Provence-Alpes-Côte d'Azur,Grand Est,5.67,2.78,3.11,5.76,2024-01-27 00:00:00,6.06,2024-04-29 00:00:00,51.816574,-0.472559,4.29,SNCF_Open_Data,Z_011,2.96,110,21.8,-0.472559,5.25,7.57,4.62,5.98,2024-03-02 00:00:00,2024-01-02 00:00:00,8.75,51.816574,2.09,-0.472559,7.43,Z_011,8.59,1.71,7.0,8.78,2024-07-17 00:00:00,8.63,5.57,2.75,4.47
2024-10-08 00:00:00,4.39,Nice,Normandie,Auvergne-Rhône-Alpes,2.16,4.11,1.28,2.71,2024-02-15 00:00:00,2.29,2024-04-25 00:00:00,47.203103,1.68582,3.65,RATP_Open_Data_2024,Z_018,5.57,50,18.1,1.68582,3.71,1.52,6.9,6.22,2024-06-25 00:00:00,2024-12-17 00:00:00,8.09,47.203103,2.68,1.68582,5.03,Z_018,7.29,3.9,3.89,4.91,2024-11-02 00:00:00,4.3,6.21,8.77,8.11
2024-03-09 00:00:00,6.37,Paris,Nouvelle-Aquitaine,Provence-Alpes-Côte d'Azur,2.01,8.43,1.25,4.29,2024-01-28 00:00:00,4.26,2024-07-11 00:00:00,48.605299,-0.77233,7.11,SNCF_Open_Data,Z_009,1.31,130,9.2,-0.77233,3.08,7.42,6.8,6.89,2024-09-18 00:00:00,2024-07-05 00:00:00,2.27,48.605299,7.72,-0.77233,5.13,Z_009,7.8,3.86,6.3,8.04,2024-03-30 00:00:00,3.26,2.15,2.4,4.47
2024-07-03 00:00:00,1.26,Strasbourg,Pays de la Loire,Nouvelle-Aquitaine,8.16,4.87,2.49,2.21,2024-01-29 00:00:00,8.79,2024-04-17 00:00:00,45.209352,1.218924,8.39,RATP_Open_Data_2024,Z_002,5.19,130,7.7,1.218924,1.8,3.21,2.55,3.18,2024-10-28 00:00:00,2024-09-14 00:00:00,7.21,45.209352,4.31,1.218924,5.99,Z_002,2.48,2.86,5.77,3.36,2024-01-15 00:00:00,7.99,5.94,5.69,3.31
2024-07-18 00:00:00,6.6,Bordeaux,Grand Est,Nouvelle-Aquitaine,7.68,4.97,4.51,8.26,2024-11-07 00:00:00,5.1,2024-10-13 00:00:00,50.318925,-0.687023,2.38,SNCF_Open_Data,Z_015,6.21,130,12.0,-0.687023,5.81,1.62,7.47,5.59,2024-03-25 00:00:00,2024-10-26 00:00:00,2.75,50.318925,8.49,-0.687023,5.1,Z_015,4.91,3.33,3.67,3.72,2024-03-28 00:00:00,1.75,8.38,4.82,3.84
2024-07-20 00:00:00,5.84,Paris,Bretagne,Bretagne,5.51,5.67,3.35,5.85,2024-02-17 00:00:00,3.98,2024-10-28 00:00:00,52.542954,4.497374,2.02,SNCF_Open_Data,Z_009,8.04,70,12.3,4.497374,6.4,2.36,2.32,2.34,2024-03-25 00:00:00,2024-01-14 00:00:00,1.53,52.542954,3.91,4.497374,7.25,Z_009,5.88,2.33,6.3,6.03,2024-11-11 00:00:00,8.0,3.89,2.26,2.51
2024-08-20 00:00:00,3.14,Nantes,Grand Est,Grand Est,2.58,5.66,3.1,1.68,2024-07-26 00:00:00,3.54,2024-06-20 00:00:00,50.973496,-0.698219,7.9,Data.gouv.fr,Z_001,4.52,110,25.8,-0.698219,3.69,3.75,2.47,8.63,2024-02-11 00:00:00,2024-10-31 00:00:00,6.25,50.973496,6.76,-0.698219,7.74,Z_001,8.19,1.64,5.18,8.7,2024-01-05 00:00:00,2.05,1.26,5.01,7.25
2024-03-09 00:00:00,2.0,Toulouse,Provence-Alpes-Côte d'Azur,Auvergne-Rhône-Alpes,8.57,2.19,2.73,8.3,2024-12-13 00:00:00,4.13,2024-06-27 00:00:00,50.653706,6.174728,8.34,RATP_Open_Data_2024,Z_013,4.26,110,13.0,6.174728,5.4,3.64,1.22,3.1,2024-12-23 00:00:00,2024-12-20 00:00:00,4.88,50.653706,2.47,6.174728,5.15,Z_013,6.82,3.51,7.52,5.77,2024-12-11 00:00:00,3.94,4.2,1.83,1.56
2024-12-19 00:00:00,1.3,Bordeaux,Pays de la Loire,Bretagne,1.37,6.23,6.77,7.33,2024-03-07 00:00:00,5.03,2024-09-15 00:00:00,49.361101,6.038013,4.25,Météo-France,Z_012,7.76,130,10.6,6.038013,7.2,4.76,1.88,6.92,2024-10-21 00:00:00,2024-05-05 00:00:00,3.06,49.361101,5.27,6.038013,6.68,Z_012,5.75,4.36,2.8,2.91,2024-12-02 00:00:00,6.97,2.75,7.97,5.26
2024-02-16 00:00:00,8.28,Strasbourg,Hauts-de-France,Normandie,5.95,6.43,3.37,7.49,2024-07-03 00:00:00,5.48,2024-06-05 00:00:00,49.360922,2.199335,4.6,Airparif,Z_018,4.87,70,16.9,2.199335,1.89,1.2,6.99,8.63,2024-02-16 00:00:00,2024-08-08 00:00:00,3.99,49.360922,3.2,2.199335,3.92,Z_018,5.73,3.15,5.55,3.06,2024-06-17 00:00:00,4.07,5.23,4.67,3.08
2024-06-07 00:00:00,3.28,Marseille,Occitanie,Île-de-France,8.7,4.74,2.31,7.47,2024-05-29 00:00:00,4.44,2024-09-26 00:00:00,49.617521,0.080668,6.21,RATP_Open_Data_2024,Z_018,2.28,110,19.4,0.080668,3.99,5.17,6.27,6.95,2024-02-03 00:00:00,2024-05-16 00:00:00,1.7,49.617521,7.79,0.080668,6.35,Z_018,6.96,2.06,4.82,5.83,2024-08-12 00:00:00,1.7,4.35,5.35,5.06
2024-03-05 00:00:00,6.96,Bordeaux,Hauts-de-France,Pays de la Loire,6.13,2.7,3.74,6.83,2024-08-11 00:00:00,2.79,2024-05-12 00:00:00,47.385277,0.864416,5.88,SNCF_Open_Data,Z_011,8.0,45,18.3,0.864416,7.88,6.18,3.8,2.61,2024-06-13 00:00:00,2024-11-28 00:00:00,2.46,47.385277,7.09,0.864416,1.77,Z_011,7.41,4.71,3.37,1.39,2024-12-21 00:00:00,4.05,6.56,7.28,1.27
2024-04-29 00:00:00,6.64,Paris,Pays de la Loire,Hauts-de-France,6.49,1.63,2.56,8.52,2024-12-21 00:00:00,5.22,2024-02-18 00:00:00,45.936943,5.097335,2.3,Météo-France,Z_018,3.0,30,15.6,5.097335,4.34,7.26,5.39,5.83,2024-12-13 00:00:00,2024-05-20 00:00:00,6.58,45.936943,3.86,5.097335,3.04,Z_018,8.14,5.38,5.67,7.73,2024-11-22 00:00:00,2.74,6.53,8.16,3.52
2024-06-27 00:00:00,7.97,Nice,Hauts-de-France,Grand Est,4.15,1.86,5.62,7.44,2024-09-23 00:00:00,2.07,2024-01-25 00:00:00,49.967988,0.182652,7.96,Météo-France,Z_008,7.23,70,22.2,0.182652,5.88,6.17,7.78,1.67,2024-04-12 00:00:00,2024-12-26 00:00:00,3.52,49.967988,6.07,0.182652,3.87,Z_008,2.94,5.92,6.36,2.74,2024-05-01 00:00:00,1.42,7.46,4.65,2.68
2024-10-01 00:00:00,3.33,Nantes,Occitanie,Bretagne,5.4,8.2,2.54,2.15,2024-11-11 00:00:00,3.64,2024-04-04 00:00:00,45.121865,5.698737,4.8,Airparif,Z_006,8.33,70,9.1,5.698737,7.9,2.22,4.67,3.28,2024-02-10 00:00:00,2024-09-07 00:00:00,2.08,45.121865,4.16,5.698737,4.81,Z_006,6.69,6.64,2.79,4.11,2024-07-02 00:00:00,2.93,5.92,8.6,1.88
2024-05-19 00:00:00,4.48,Bordeaux,Bretagne,Occitanie,5.99,8.0,2.59,7.51,2024-06-01 00:00:00,1.6,2024-07-22 00:00:00,47.981465,0.596651,2.19,Airparif,Z_012,2.68,30,11.1,0.596651,1.77,8.42,7.84,3.12,2024-11-13 00:00:00,2024-02-19 00:00:00,2.93,47.981465,7.51,0.596651,3.43,Z_012,6.31,7.53,1.43,2.32,2024-10-10 00:00:00,8.73,2.46,4.58,2.37
2024-04-09 00:00:00,4.95,Strasbourg,Occitanie,Bretagne,5.88,2.79,7.82,2.33,2024-08-29 00:00:00,8.29,2024-03-18 00:00:00,47.119168,1.566787,2.75,RATP_Open_Data_2024,Z_015,6.28,110,6.3,1.566787,7.62,2.87,2.97,5.22,2024-03-14 00:00:00,2024-07-04 00:00:00,6.96,47.119168,5.99,1.566787,5.71,Z_015,7.55,1.38,7.9,3.71,2024-02-26 00:00:00,8.25,7.16,8.69,5.87
2024-11-05 00:00:00,2.31,Paris,Auvergne-Rhône-Alpes,Normandie,3.66,3.79,4.25,4.23,2024-06-11 00:00:00,3.5,2024-11-17 00:00:00,52.562055,3.544746,3.25,RATP_Open_Data_2024,Z_017,5.49,130,15.1,3.544746,2.41,7.08,6.11,6.81,2024-08-02 00:00:00,2024-01-02 00:00:00,4.15,52.562055,7.89,3.544746,5.31,Z_017,1.25,6.75,3.44,6.97,2024-02-09 00:00:00,5.53,2.98,2.65,8.45
2024-03-01 00:00:00,6.15,Nice,Île-de-France,Provence-Alpes-Côte d'Azur,7.98,2.39,1.69,5.69,2024-05-14 00:00:00,3.16,2024-06-24 00:00:00,47.402255,2.73445,3.25,RATP_Open_Data_2024,Z_004,8.17,110,19.4,2.73445,3.03,5.38,3.01,6.01,2024-01-28 00:00:00,2024-01-22 00:00:00,7.81,47.402255,2.05,2.73445,6.51,Z_004,5.27,1.35,8.04,2.35,2024-03-17 00:00:00,8.15,5.22,5.25,2.3
2024-08-14 00:00:00,1.52,Lille,Normandie,Île-de-France,1.77,4.59,5.23,3.7,2024-05-18 00:00:00,8.43,2024-06-30 00:00:00,46.263885,-0.599383,5.71,Météo-France,Z_002,6.75,30,11.9,-0.599383,8.68,3.62,6.57,4.23,2024-06-26 00:00:00,2024-03-21 00:00:00,6.3,46.263885,7.44,-0.599383,2.62,Z_002,2.29,6.95,7.67,5.74,2024-02-24 00:00:00,5.74,8.26,2.7,3.49
2024-03-18 00:00:00,3.83,Lyon,Hauts-de-France,Pays de la Loire,3.83,2.25,1.83,6.68,2024-03-10 00:00:00,1.84,2024-09-20 00:00:00,50.337838,-0.700007,7.14,RATP_Open_Data_2024,Z_014,7.93,80,10.0,-0.700007,6.78,7.54,3.56,1.43,2024-02-17 00:00:00,2024-09-04 00:00:00,8.15,50.337838,8.15,-0.700007,3.75,Z_014,2.17,6.24,5.34,7.31,2024-06-10 00:00:00,1.63,3.02,8.64,7.43
2024-10-26 00:00:00,1.84,Nantes,Provence-Alpes-Côte d'Azur,Provence-Alpes-Côte d'Azur,4.07,8.33,5.52,1.59,2024-06-24 00:00:00,2.05,2024-09-07 00:00:00,52.282066,-0.292988,4.84,SNCF_Open_Data,Z_002,1.56,70,16.5,-0.292988,4.03,8.54,1.39,3.17,2024-05-08 00:00:00,2024-04-13 00:00:00,5.31,52.282066,3.45,-0.292988,6.23,Z_002,4.93,1.98,6.2,7.34,2024-12-14 00:00:00,3.13,2.63,3.46,3.48
2024-06-11 00:00:00,2.59,Lyon,Île-de-France,Île-de-France,1.55,7.17,6.04,6.84,2024-02-12 00:00:00,6.39,2024-01-19 00:00:00,51.540059,2.406231,6.53,Data.gouv.fr,Z_005,4.25,80,25.9,2.406231,7.53,1.38,8.79,4.74,2024-06-04 00:00:00,2024-04-15 00:00:00,2.47,51.540059,3.8,2.406231,7.08,Z_005,2.5,3.36,2.07,5.13,2024-12-07 00:00:00,3.44,5.77,6.19,2.51
2024-04-16 00:00:00,5.91,Montpellier,Bretagne,Île-de-France,3.81,7.04,3.45,1.83,2024-05-18 00:00:00,7.06,2024-08-30 00:00:00,47.575262,1.539097,6.35,Météo-France,Z_018,7.29,30,7.3,1.539097,7.55,3.07,2.21,2.43,2024-03-31 00:00:00,2024-08-09 00:00:00,2.27,47.575262,5.73,1.539097,7.02,Z_018,2.27,3.05,7.43,8.3,2024-02-24 00:00:00,4.3,6.39,8.47,7.97
2024-03-03 00:00:00,7.29,Nantes,Occitanie,Bretagne,4.6,8.17,7.17,6.38,2024-10-26 00:00:00,5.2,2024-09-11 00:00:00,45.415898,1.301131,6.58,SNCF_Open_Data,Z_018,7.56,80,15.1,1.301131,3.89,7.82,2.1,5.04,2024-04-29 00:00:00,2024-11-13 00:00:00,5.84,45.415898,4.89,1.301131,7.14,Z_018,7.44,4.1,8.39,2.69,2024-09-10 00:00:00,3.92,1.23,5.59,8.26
2024-01-20 00:00:00,2.04,Nice,Nouvelle-Aquitaine,Bretagne,6.32,2.08,8.27,4.08,2024-04-06 00:00:00,5.06,2024-09-22 00:00:00,48.432397,1.921027,1.61,Airparif,Z_013,3.29,30,8.3,1.921027,7.17,2.7,5.96,5.88,2024-01-15 00:00:00,2024-10-17 00:00:00,3.23,48.432397,2.51,1.921027,6.05,Z_013,8.55,2.51,3.1,3.76,2024-07-27 00:00:00,1.38,1.43,3.5,2.81
2024-03-08 00:00:00,6.55,Marseille,Occitanie,Provence-Alpes-Côte d'Azur,4.13,8.75,8.52,3.34,2024-04-30 00:00:00,2.71,2024-11-14 00:00:00,47.110354,-1.167434,1.37,Météo-France,Z_014,4.66,30,5.8,-1.167434,7.14,3.15,2.14,7.26,2024-06-12 00:00:00,2024-09-14 00:00:00,7.87,47.110354,7.48,-1.167434,1.68,Z_014,6.94,2.03,5.13,2.07,2024-12-09 00:00:00,1.53,2.75,4.62,8.34
2024-03-03 00:00:00,5.28,Toulouse,Pays de la Loire,Occitanie,4.46,1.28,2.51,1.4,2024-02-26 00:00:00,5.29,2024-02-07 00:00:00,48.758577,-1.142705,2.09,Data.gouv.fr,Z_013,7.15,130,7.8,-1.142705,3.26,1.27,8.48,4.83,2024-07-08 00:00:00,2024-06-06 00:00:00,8.36,48.758577,3.29,-1.142705,1.9,Z_013,5.23,3.05,1.84,4.56,2024-09-15 00:00:00,3.04,1.48,7.76,2.87
2024-09-04 00:00:00,3.0,Nice,Bretagne,Nouvelle-Aquitaine,1.23,2.88,3.23,5.59,2024-05-13 00:00:00,4.42,2024-09-08 00:00:00,51.128295,2.343203,5.08,RATP_Open_Data_2024,Z_006,6.88,110,25.6,2.343203,3.83,7.97,2.63,4.64,2024-10-06 00:00:00,2024-09-06 00:00:00,5.81,51.128295,3.33,2.343203,3.78,Z_006,6.19,4.29,6.22,4.24,2024-07-02 00:00:00,8.65,3.16,4.35,3.55
2024-06-06 00:00:00,4.65,Strasbourg,Occitanie,Pays de la Loire,5.3,4.7,4.41,2.14,2024-02-13 00:00:00,1.49,2024-06-10 00:00:00,45.995881,3.014402,1.35,RATP_Open_Data_2024,Z_020,3.44,70,11.9,3.014402,7.15,8.22,6.41,7.59,2024-01-15 00:00:00,2024-07-25 00:00:00,6.82,45.995881,1.88,3.014402,8.19,Z_020,3.48,1.44,6.95,5.26,2024-04-09 00:00:00,3.41,6.79,5.86,8.8
2024-01-11 00:00:00,6.35,Bordeaux,Auvergne-Rhône-Alpes,Nouvelle-Aquitaine,5.94,6.01,5.15,2.79,2024-05-29 00:00:00,6.9,2024-01-30 00:00:00,45.653834,2.246256,3.4,Airparif,Z_006,8.48,70,27.3,2.246256,4.84,3.84,5.47,2.83,2024-01-10 00:00:00,2024-02-19 00:00:00,8.38,45.653834,3.49,2.246256,7.22,Z_006,6.25,4.04,3.36,3.65,2024-04-30 00:00:00,8.53,4.15,1.83,5.11
2024-11-05 00:00:00,6.78,Paris,Île-de-France,Auvergne-Rhône-Alpes,2.5,1.57,8.76,7.41,2024-06-19 00:00:00,5.21,2024-11-09 00:00:00,45.701865,4.421348,6.62,RATP_Open_Data_2024,Z_020,2.94,80,19.9,4.421348,3.35,6.52,3.22,7.05,2024-10-02 00:00:00,2024-09-28 00:00:00,2.28,45.701865,2.66,4.421348,5.67,Z_020,4.71,7.15,1.31,1.77,2024-09-23 00:00:00,3.11,8.78,6.31,3.95
2024-09-13 00:00:00,4.38,Lille,Provence-Alpes-Côte d'Azur,Occitanie,5.9,5.68,2.08,7.72,2024-01-07 00:00:00,3.26,2024-07-08 00:00:00,46.489243,2.276648,2.15,Météo-France,Z_010,5.89,80,7.2,2.276648,2.25,6.14,1.44,1.54,2024-05-15 00:00:00,2024-10-30 00:00:00,3.39,46.489243,1.92,2.276648,6.83,Z_010,8.64,1.31,8.02,1.63,2024-04-30 00:00:00,5.59,5.15,6.67,4.2
2024-03-05 00:00:00,8.38,Montpellier,Normandie,Auvergne-Rhône-Alpes,3.91,3.94,2.44,3.77,2024-02-29 00:00:00,4.59,2024-09-26 00:00:00,47.166778,1.031162,3.57,Météo-France,Z_008,6.63,30,10.8,1.031162,6.3,4.25,2.27,2.47,2024-10-09 00:00:00,2024-03-07 00:00:00,4.36,47.166778,4.02,1.031162,7.3,Z_008,8.74,6.53,2.64,8.28,2024-08-08 00:00:00,1.39,5.37,2.33,6.11
2024-08-08 00:00:00,6.39,Nice,Bretagne,Hauts-de-France,2.19,7.64,7.61,3.95,2024-09-20 00:00:00,5.55,2024-05-07 00:00:00,50.473629,3.959082,3.71,Météo-France,Z_004,4.29,130,14.7,3.959082,5.08,2.42,5.11,6.78,2024-02-04 00:00:00,2024-05-03 00:00:00,8.5,50.473629,6.83,3.959082,3.4,Z_004,2.54,3.97,5.17,1.66,2024-05-08 00:00:00,7.96,6.72,2.88,6.36
2024-11-04 00:00:00,3.36,Lille,Normandie,Auvergne-Rhône-Alpes,6.2,1.38,5.92,1.79,2024-07-21 00:00:00,2.08,2024-03-06 00:00:00,49.176961,2.808389,4.26,Airparif,Z_018,3.36,110,9.7,2.808389,8.56,1.34,6.99,2.47,2024-12-07 00:00:00,2024-12-24 00:00:00,2.0,49.176961,6.15,2.808389,1.97,Z_018,3.58,5.9,8.18,2.37,2024-08-15 00:00:00,4.73,1.21,6.48,1.67
2024-01-21 00:00:00,8.31,Strasbourg,Île-de-France,Auvergne-Rhône-Alpes,7.89,8.14,5.06,4.74,2024-12-13 00:00:00,5.03,2024-04-04 00:00:00,49.958639,-0.391075,3.25,RATP_Open_Data_2024,Z_003,7.71,50,6.5,-0.391075,4.99,6.4,7.82,7.01,2024-08-22 00:00:00,2024-08-07 00:00:00,3.81,49.958639,2.37,-0.391075,4.39,Z_003,7.56,2.81,8.07,5.73,2024-09-12 00:00:00,2.93,3.1,1.87,4.98
2024-09-08 00:00:00,6.37,Montpellier,Nouvelle-Aquitaine,Grand Est,3.96,7.55,3.99,1.92,2024-12-26 00:00:00,3.4,2024-10-24 00:00:00,48.919708,1.603582,5.44,Météo-France,Z_013,7.73,130,25.9,1.603582,5.85,1.86,5.36,6.76,2024-11-06 00:00:00,2024-05-25 00:00:00,7.91,48.919708,8.37,1.603582,4.2,Z_013,4.87,4.73,2.09,5.91,2024-07-25 00:00:00,2.54,2.48,6.22,3.34
